features,aggregate
NOLA3|55505,0.0024189175195975885
NOMO2|283820,0.0009516902968993342
NOPE|57722,0.005323248091997324
NOTCH4|4855,0.0011084399867957227
NOX4|50507,0.004410000550514379
NPAL2|79815,0.005945189083721023
NPHS1|4868,0.001579757186743273
NPLOC4|55666,0.0021010331673340654
NPM3|10360,0.003134612677874729
NPPA|4878,0.008190103702657615
NPTX2|4885,0.006850692482069944
NPY|4852,0.005821132877281731
NR2C1|7181,0.0022393336715027883
NR2F2|7026,0.005997792457940066
NR3C1|2908,0.0019778573985680327
NR4A3|8013,0.003730018749842747
NRARP|441478,0.004755608223436115
NRD1|4898,0.0034348766309726937
NRF1|4899,0.0013796210556461653
NRG4|145957,0.001789958292595672
NRL|4901,0.0010367603960758432
NSD1|64324,0.0011575925258333032
NSDHL|50814,0.0016999614824239628
NTHL1|4913,0.003408303751541459
NTN4|59277,0.006184961253457103
NTRK2|4915,0.0027246392036583567
NTSR1|4923,0.005805768430472307
NUAK1|9891,0.0017578523606136163
NUB1|51667,0.0025516548536667245
NUBP2|10101,0.002148448871418266
NUCB2|4925,0.0009593731583629093
NUDT16P|152195,0.002308477678440419
NUDT19|390916,0.0012066329975573059
NUDT2|318,0.004169557527810358
NUDT4P2|170688,0.0035018831605028553
NUFIP1|26747,0.0018081199169141947
NUP210L|91181,0.0025082439407929247
NUP62|23636,0.004145436559163091
NUP98|4928,0.0037359310477519947
NUPR1|26471,0.001802028833286314
NUSAP1|51203,0.0022188915896695005
NWD1|284434,0.001310007533106737
NXN|64359,0.003331493717062043
NXPH3|11248,0.0018681349197640631
NY-SAR-48|93323,0.005054397397460332
NYD-SP21|84689,0.003751748651095262
Neat1|283131,0.005168443195702816
OCC-1|387882,0.0031417207822906877
OGDH|4967,0.0029480118555572496
OLAH|55301,0.004467239941282706
OPHN1|4983,0.003454236698146124
OPRL1|4987,0.003007410206774497
OPRM1|4988,0.00616388299374195
OR10D1P|26541,0.0043712568436039545
OR2T29|343563,0.0024008027410426045
OR2T5|401993,0.001734674756186861
OR2V2|285659,0.003407724502498817
OR52D1|390066,0.00360650623355826
OR56A3|390083,0.001849520612340829
OR5BU1|401994,0.0019862940081892947
OR5D18|219438,0.002670710268910003
OR5E1P|26343,0.003072857698085889
OR6C65|403282,0.0019409299256900076
OR7A5|26659,0.0011686643098062419
OR7E91P|79315,0.001863024101917658
OR7G2|390882,0.005265273943666218
OR8B8|26493,0.0036534458499868925
OR9A1P|26495,0.0018526514861542116
ORC5L|5001,0.001687262441108263
OSBPL2|9885,0.002226579386260596
OSBP|5007,0.0023074064472422707
OSMR|9180,0.002428513284831807
OTOS|150677,0.0032303631835118776
OTUB2|78990,0.00293342071968322
OTUD5|55593,0.004380857703145751
OTUD6B|51633,0.0014178937642772588
OVOL2|58495,0.0013225111529145976
OXA1L|5018,0.0013766488640089627
OXSR1|9943,0.0021706164296846613
P2RY8|286530,0.0024512507468761094
PA2G4|5036,0.006508403552424743
PAAF1|80227,0.005613368973960845
PACSIN2|11252,0.006107026719058272
PAK1IP1|55003,0.0033541884323341088
PAM|5066,0.0014135690964868911
"PAN3,NLRP6|255967",0.0019105099624368291
PAPD4|167153,0.0016332251022222778
PAPLN|89932,0.0018100164765095655
PAPOLG|64895,0.007452737155068525
PAPSS2|9060,0.0016487514934091904
PARK7|11315,0.0013212119708928525
PARP11|57097,0.0016806545143852793
PARP16|54956,0.0011385730695802057
PARS2|25973,0.0018131596979586008
PARVA|55742,0.001893854387243077
PARVB|29780,0.0011490352732366643
PATZ1|23598,0.0019849058198664134
PAWR|5074,0.0018709522085788048
PCBD1|5092,0.0034286161356946723
PCBP2|5094,0.002635176254120214
PCDH11Y|83259,0.0019820272342724278
PCDH15|65217,0.006223102325988209
PCDHA1|56147,0.0026066084241751276
PCDHA2|56146,0.0030930607985615224
PCDHA9|9752,0.0013811597183822487
PCDHAC1|56135,0.0027873479769557705
PCDHB12|56124,0.0016778783996913337
PCDHB13|56123,0.002807935174429765
PCDHB14|56122,0.0015362033132292957
PCDHB3|56132,0.001789097468160666
PCDHB9|56127,0.0010606430436991149
PCDHGA5|56110,0.004384343649148538
PCDHGA8|9708,0.002247989005953698
PCDHGB7|56099,0.0009305643813958592
PCGF1|84759,0.0018817238045100314
PCGF6|84108,0.00188384750494873
PCK1|5105,0.002856565630594528
PCSK4|54760,0.003407823427105696
PCTP|58488,0.00322771456882496
PDCD11|22984,0.0026277458661569525
PDCD6|10016,0.0019156290294521676
PDCD7|10081,0.0012134766013551265
PDCL3|79031,0.0008345848377538934
PDE4B|5142,0.002288556206515007
PDE4D|5144,0.0015965342423748417
PDE6D|5147,0.004095664314235675
PDE6H|5149,0.0016643026275351528
PDE7A|5150,0.0012191736745065013
PDE7B|27115,0.008842171794099872
PDE8B|8622,0.002645620806979424
PDGFD|80310,0.0035819263549067668
PDGFRL|5157,0.004669827718596062
PDHA1|5160,0.002827149550682773
PDK1|5163,0.004428577197290519
PDK4|5166,0.0015638217980306376
PDLIM4|8572,0.0012440265679412226
PDLIM7|9260,0.0013092809855742749
PDXK|8566,0.0022260498258597364
PDZD3|79849,0.0022032220991340425
PDZK1IP1|10158,0.010192619208297143
PDZRN4|29951,0.0017723838455830261
PEBP1|5037,0.0011746252523435821
PEG10|23089,0.011819164672021034
PELI1|57162,0.004876059394726928
PENK|5179,0.0011305389064926192
PER1|5187,0.00466619952152753
PER2|8864,0.006516025057174689
PERP|64065,0.001777690368011573
PFN3|345456,0.0016909025409178845
PGAM2|5224,0.003177726267674181
PGBD4|161779,0.001210533958033976
PGM5|5239,0.0018493383154536752
PHB|5245,0.0012156902451793286
PHF20|51230,0.0010451622160026165
PHF23|79142,0.002667824857146743
PHKB|5257,0.002531693481407028
PHOSPHO2|493911,0.004460530272789341
PHYHD1|254295,0.007508552843553985
PHYH|5264,0.0021561398704723414
PIAS1|8554,0.004326115842470833
PICK1|9463,0.0008403245346928164
PIGH|5283,0.0018565327274260824
PIGW|284098,0.002274768554092911
PIH1D1|55011,0.004092516056309236
PIK3C2G|5288,0.002123926707536001
PIK3CD|5293,0.0011103328525459146
PIK3R1|5295,0.004680285345763891
PIM1|5292,0.0019170394914620817
PIP5K1B|8395,0.003482320971366689
PITPNM1|9600,0.008635184708324847
PITX2|5308,0.0060245386058568355
PIWIL4|143689,0.0022746066817650877
PKD2L1|9033,0.006395973178165589
PKD2|5311,0.004163913097010884
PKIA|5569,0.003806918542879675
PKIB|5570,0.0026521973684278666
PLA2G2F|64600,0.001621488080986033
PLA2G4E|123745,0.002446481052743129
PLAG1|5324,0.0037449185738364726
PLAGL1|5325,0.00217686973581144
PLAGL2|5326,0.0008515322018123786
PLCD3|113026,0.003997604387487442
PLCH2|9651,0.015954586221506053
PLEC1|5339,0.004184447814866743
PLEKHA8|84725,0.003050907439306087
PLEKHA9|51054,0.008358547287364328
PLEKHG6|55200,0.004438567995814607
PLIN|5346,0.0015340027479299105
PLK1|5347,0.0010855801093083057
PLRG1|5356,0.0018438998192130886
PLXDC2|84898,0.0024945982498445823
PLXNA3|55558,0.003633800570990884
PM20D2|135293,0.0011499834822483487
PMP2|5375,0.007465864348122115
PMS2L11|441263,0.002464961714175831
PMS2L5|5383,0.002012374983292241
PMS2|5395,0.0045797414354827315
PNLDC1|154197,0.007034303953143618
PNMT|5409,0.0019257258559469456
PNO1|56902,0.008045049334157655
PNPLA4|8228,0.0025264048303174106
PNRC1|10957,0.005637266313155657
POGK|57645,0.00480233613024968
POLA1|5422,0.0023639027742488076
POLB|5423,0.0007867596670980493
POLD1|5424,0.001711676720310433
POLD3|10714,0.0017738700702386037
POLE|5426,0.0030529709458301966
POLR1D|51082,0.002316023825899626
POLR2E|5434,0.0021925454386382544
POLR2J4|84820,0.004228392485872508
POLR2K|5440,0.0011442083809756853
POLR3E|55718,0.0014109554235205977
POM121L1|25812,0.005904876607030526
POP1|10940,0.001486014960092744
POR|5447,0.003617486315762547
POU4F2|5458,0.009209848671534413
PPA2|27068,0.004786026459942656
PPAT|5471,0.0007489252724513768
PPBP|5473,0.0012960180263587343
PPIB|5479,0.0030981156983557467
PPIL5|122769,0.001598075717718819
PPM1L|151742,0.0012432433110248944
PPP1R3C|5507,0.0045143934379610045
PPP1R7|5510,0.0015840890732604334
PPP2CB|5516,0.0008434226453343991
PPP2R2C|5522,0.0016652981999881675
PPP2R5C|5527,0.00378662948925149
PPP4R1|9989,0.0031483993213430603
PPP6C|5537,0.0038615044336884467
PRAGMIN|157285,0.0054990468316790655
PRDM6|93166,0.00350278002096087
PRELID1|27166,0.0007514784808685968
PRG2|79948,0.0015366171444269703
PRICKLE2|166336,0.002704864749059239
PRICKLE4|29964,0.002258769448488347
PRIM1|5557,0.004143857760488212
PRIM2|5558,0.0019318742939896153
PRKAG3|53632,0.004266964112244866
PRKCD|5580,0.003923292064211289
PRKG1|5592,0.00225553058283146
PRL|5617,0.001945247264976986
PRMT6|55170,0.0027107177694141683
PRO2852|114224,0.0026211973112575246
PROK2|60675,0.008088375144799336
PROM1|8842,0.007046409622643721
PROM2|150696,0.00277506925920379
PRPF19|27339,0.0033005320739028163
PRPF31|26121,0.002158683763886251
PRPF39|55015,0.0028286692288465335
PRPF6|24148,0.0013060527608178426
PRPH2|5961,0.0010000184015666405
PRPH|5630,0.0039612469496271745
PRPS1L1|221823,0.0015498587414883506
PRR16|51334,0.00891467416875336
PRSS23|11098,0.007432361066128894
PSCD3|9265,0.002359881200843308
PSMA6|5687,0.0015516920410781946
PSMB4|5692,0.0039018639552740276
PSMD11|5717,0.0027887284706565527
PSMD8|5714,0.0015759729809641783
PSMG2|56984,0.0015826161701003793
PSTPIP1|9051,0.008986167569658768
PTDSS2|81490,0.0012877107334761922
PTGIS|5740,0.004746348255371923
PTK7|5754,0.003318117836213977
PTOV1|53635,0.0032702361357999595
PTPN22|26191,0.0065815735788970426
PTPRF|5792,0.003417806921458002
PTPRJ|5795,0.003336000818917026
PUS3|83480,0.0028585390292339306
PUSL1|126789,0.002553269157415901
PVRL3|25945,0.005048295542430067
PXDNL|137902,0.0015565184448996228
PXN|5829,0.005337259674218635
PYGO2|90780,0.0015493850664395846
PYROXD1|79912,0.0010862213510270603
PZP|5858,0.004586777270827718
QDPR|5860,0.0032929996349735785
R3HCC1|203069,0.0009107198221400795
R3HDM2|22864,0.00797414258327666
RAB27A|5873,0.0014267778466450433
RAB33B|83452,0.0035141149701956058
RAB3D|9545,0.0019821872203713625
RAB3IP|117177,0.002054312368806743
RAB40B|10966,0.0025950945188023505
RAB40C|57799,0.0017794504991509278
RAB42|115273,0.001241936187812877
RAB43|339122,0.0017148013427216503
RAB5C|5878,0.0017771003316458915
RAB7A|7879,0.005448779133524318
RAB7B|338382,0.007632705490710346
RAB7L1|8934,0.0026861263625169453
RABL4|11020,0.003911581163003595
RAD54B|25788,0.0025658298839049696
RAI2|10742,0.002200056765318478
RALGDS|5900,0.0027000630094437183
RALY|22913,0.0015436817378890757
RAMP3|10268,0.005414044584096583
RANBP17|64901,0.0026209728640672076
RAP2B|5912,0.001182884581482958
RAPGEF4|11069,0.0014046252182477903
RASA3|22821,0.0019978294396923
RASA4|10156,0.0017004809095922456
RASAL1|8437,0.0011093042147580848
RASD1|51655,0.002855025668818267
RASD2|23551,0.002904073970907036
RASEF|158158,0.014205195551814225
RASGRF2|5924,0.0019994485846991606
RASL10B|91608,0.0013243582801313518
RASL11A|387496,0.008726938582281796
RASSF4|83937,0.0024326818591093513
RBM13|84549,0.005484716937116453
RBM20|282996,0.005985146093095969
RBM25|58517,0.00391391862439887
RBM33|155435,0.0010392759008818059
RBM39|9584,0.006312581504458722
RBM47|54502,0.0026108681100419774
RBP3|5949,0.0037159722846308203
RBX1|9978,0.0027917675037676293
RCAN2|10231,0.0015882924901204766
RCN1|5954,0.007375580605942277
RCOR2|283248,0.005344835106585723
REEP4|80346,0.00228571198452545
RELN|5649,0.0044487738788582115
REM2|161253,0.002333081548725393
REPS1|85021,0.0013239137479751715
REST|5978,0.0040918117008067545
REV3L|5980,0.0038977406878300267
REXO4|57109,0.0018802418020643845
RFC1|5981,0.0028529483834289033
RFESD|317671,0.001482836550049293
RFPL3S|10737,0.002664756572308773
RFTN1|23180,0.001794628966675663
RFX4|5992,0.0005134646499332827
RGMA|56963,0.003744490415069815
RGS12|6002,0.0016612055533590875
RGS3|5998,0.0026825443530225845
RGS9|8787,0.0026302603496678656
RHCE|6006,0.003150733691409904
RHCG|51458,0.009420430645225486
RHEBL1|121268,0.0016488262134372038
RHEB|6009,0.0040203107988694186
RHOBTB2|23221,0.008524963634472913
RHOJ|57381,0.003561282338630507
RIC8B|55188,0.0027472432566395793
RICH2|9912,0.0009222259452451242
RINT1|60561,0.0054943230586271
RIOK1|83732,0.0036511347301341917
RNF10|9921,0.0031291084452286333
RNF138P1|379013,0.001874599647052608
RNF144B|255488,0.0058363268185718156
RNF169|254225,0.006104203347282861
RNF170|81790,0.0021492160880899505
RNF180|285671,0.0023622089065657628
RNF186|54546,0.0035442323132673812
RNF19A|25897,0.003436718391229959
RNF216L|441191,0.0024804989712752957
RNF44|22838,0.002507040451726711
RNF7|9616,0.004963109028998802
RNPEP|6051,0.01298064224457164
ROBO2|6092,0.0009647909075299059
ROGDI|79641,0.0022408724476279374
RORA|6095,0.00519114907021491
RP11-144G6.7|399753,0.004499861537011387
RP11-35N6.1|54886,0.0040636568547243075
RP4-691N24.1|22981,0.0037816106675199737
RP5-1077B9.4|60672,0.001033225156645601
RPA2|6118,0.001178715939706873
RPA4|29935,0.004286543143521622
RPL10A|4736,0.0011548504858137553
RPL10L|140801,0.002108096173633437
RPL12|6136,0.002013316636120297
RPL23A|6147,0.0012364571470722084
RPL36|25873,0.0030888991762512905
RPL39L|116832,0.009370450279512143
RPL3L|6123,0.0029086711433290923
RPL3|6122,0.001293255263414902
RPLP1|6176,0.001906643361993696
RPLP2|6181,0.0009121869980784009
RPN2|6185,0.0016424800041632485
RPP21|79897,0.0020371291326121183
RPPH1|85495,0.005093306296080964
RPS15|6209,0.005462775168869781
RRBP1|6238,0.0014733816515557717
RSAD2|91543,0.002487961081182163
RSC1A1|6248,0.001915005149762946
RSHL3|345895,0.001566169563658639
RSPO2|340419,0.004544311281128815
RTN4RL2|349667,0.003069570113416638
RUFY1|80230,0.0027023602289159296
RUNDC2A|84127,0.0009684190798566159
RWDD2B|10069,0.0011925935364958107
RXRG|6258,0.005302063855682152
RYR1|6261,0.002876193409117993
S100A6|6277,0.007205811811629047
S100A7|6278,0.002119589539388967
S100A9|6280,0.002613857405263785
SAE1|10055,0.0020085150068362588
SAMD13|148418,0.00703902862992301
SAMD3|154075,0.0037866007799976314
SAP30L|79685,0.0010205622140555797
SAPS1|22870,0.0011323194214029756
SAT1|6303,0.002594336657464843
SATB1|6304,0.000759599955391196
SATL1|340562,0.003184303446482321
SBF2|81846,0.0020467504254518256
SBNO1|55206,0.0020362850557108817
SCAMP4|113178,0.0023317204640731187
SCARNA15|677778,0.0015391406261142707
SCEL|8796,0.0025323472185136736
SCHIP1|29970,0.001928443805390951
SCLY|51540,0.001560791723637548
SCN5A|6331,0.001606435858660798
SCO1|6341,0.0016206463166275574
SCRN1|9805,0.002127835615459813
SDC1|6382,0.0013865491372401257
SDC4|6385,0.0011193238457309625
SDCCAG8|10806,0.001628596261915708
SDK1|221935,0.002667752501872884
SDSL|113675,0.003401955900981486
SEC14L1|6397,0.00251845472938535
SEC14L5|9717,0.005274646431261069
SEC16B|89866,0.0009601986690024693
SEC22A|26984,0.0030023645261348154
SEC61A2|55176,0.0023373507562971184
SEL1L2|80343,0.004218039598781109
SELPLG|6404,0.0037848983154691374
SEMA3E|9723,0.004267136668934732
SEMA4G|57715,0.003286809189744992
SENP2|59343,0.0028334021656553476
SEPT10|10801,0.0010779187919060722
SEPW1|6415,0.004025674312423427
SERF1A|8293,0.0036592986753665943
SERHL|94009,0.005745648821507227
SERINC2|347735,0.0057996727840834775
SERPINB2|5055,0.004012966593049933
SERPINF2|5345,0.0013454766945856732
SERTAD4|56256,0.0026542761515718255
SETD6|79918,0.0012954255180145885
SF3B2|10992,0.0013221900470608728
SF3B3|23450,0.002993947666968102
SF3B5|83443,0.0022478092184275915
SFPQ|6421,0.005716924289496689
SFRS10|6434,0.001286920382209318
SFRS16|11129,0.007097457456464116
SFRS2|6427,0.0015860465939732298
SFRS4|6429,0.0043384965706588785
SFRS5|6430,0.002163641193538236
SFRS9|8683,0.0024540916392742757
SFT2D3|84826,0.0013149622793614249
SFTPA1B|6435,0.004202506256051345
SFTPD|6441,0.005995348215093496
SH3BP2|6452,0.0008323090328278221
SH3GLP3|727736,0.002335838412124626
SH3KBP1|30011,0.006213860243205762
SH3RF1|57630,0.0012921107424325067
SHANK2|22941,0.0013685589773651543
SHMT1|6470,0.0014152961790842352
SHOX2|6474,0.0033650035539010584
SHROOM2|357,0.0015810365698610048
SIGLEC1|6614,0.0022880304007559136
SIM2|6493,0.0064035366929140695
SIN3A|25942,0.002367793870693817
SIPA1L3|23094,0.002868896844564732
SIRT1|23411,0.0021978606165903363
SIVA1|10572,0.005959542896592848
SIX1|6495,0.001566052835401302
SIX6|4990,0.003311680179618354
SKIP|51763,0.0010993889527120147
SKI|6497,0.0016689909873799753
SLAMF8|56833,0.002501197018498473
SLC10A4|201780,0.002367508341464198
SLC12A8|84561,0.0029745103263233118
SLC13A1|6561,0.0023056781938816428
SLC15A2|6565,0.001627878152630796
SLC15A4|121260,0.006544759258013683
SLC16A6|9120,0.006181456092739711
SLC17A5|26503,0.0015515405801001128
SLC19A1|6573,0.0017858861456919585
SLC19A3|80704,0.0013417232467779986
SLC20A1|6574,0.0036591730320429056
SLC22A7|10864,0.0021614830532671577
SLC22A9|114571,0.001589991818861438
SLC24A3|57419,0.0031738343907033234
SLC24A5|283652,0.0013538154076444626
SLC25A17|10478,0.00319145863762366
SLC25A19|60386,0.0010964909207841185
SLC25A27|9481,0.0013449316118936605
SLC25A28|81894,0.0007678083987256594
SLC25A32|81034,0.00257599804128537
SLC25A34|284723,0.0007907667602626598
SLC25A40|55972,0.0007606567921557794
SLC25A45|283130,0.0021629228979528105
SLC25A6|293,0.0031284759187383323
SLC26A10|65012,0.0022517432778250577
SLC26A11|284129,0.003697250703724134
SLC26A2|1836,0.00342920670171982
SLC27A3|11000,0.004200309763321684
SLC30A5|64924,0.00097083063309048
SLC35A3|23443,0.002157174672874782
SLC35E2|9906,0.002631706135209351
SLC35F4|341880,0.004204891219456309
SLC38A1|81539,0.004739803700751491
SLC38A2|54407,0.0012040205133400017
SLC38A6|145389,0.008587807276933434
SLC39A12|221074,0.002083801501762567
SLC39A2|29986,0.001374308382405731
SLC39A4|55630,0.003238130551824362
SLC39A8|64116,0.0030287725588019608
SLC3A1|6519,0.0009887300021239455
SLC43A1|8501,0.0027424157893013446
SLC46A1|113235,0.001733741691646245
SLC46A2|57864,0.001242302740479297
SLC46A3|283537,0.0032588891586861875
SLC47A2|146802,0.005886570755414589
SLC4A11|83959,0.0037747405093724005
SLC4A7|9497,0.0037773844016752286
SLC4A8|9498,0.0013997226558974684
SLC5A7|60482,0.0017759147620601678
SLC6A18|348932,0.0014062186239199499
SLC6A1|6529,0.00869864682471149
SLC7A14|57709,0.006040162780061829
SLC7A2|6542,0.0018704964280182872
SLC8A2|6543,0.0014730340290622093
SLC9A1|6548,0.0014998422528394607
SLC9A7|84679,0.0018477159422589427
SLFN12|55106,0.002771567097034026
SLIT1|6585,0.0013882723450963652
SLMO1|10650,0.003716798159621332
SMAD1|4086,0.0020224744435640386
SMAD7|4092,0.001175746789233223
SMARCD2|6603,0.0020037672729606663
SMARCD3|6604,0.0055675774426179525
SMCP|4184,0.0021072372837263333
SMCR2|140768,0.005298686788892136
SMCR6|140772,0.0007900525278283241
SMCR7L|54471,0.004228112167795676
SMEK3P|139420,0.0036938946770474334
SMN1|6606,0.002322501718551622
SMOC1|64093,0.001590065936083136
SMPD2|6610,0.0018482027814704784
SMR3A|26952,0.0018806569113430562
SMURF2|64750,0.0024819105253411394
SNAI1|6615,0.0018811877282514798
SNAI2|6591,0.003176340771724947
SNAP29|9342,0.0021985927063256586
SNED1|25992,0.0007152451228475122
SNF8|11267,0.0017437705820811194
SNIP1|79753,0.004518248406528367
SNIP|80725,0.00267833029077866
"SNORA62,RPSA|6044",0.005924123774077326
SNORD116@|692236,0.0018433105538255509
SNORD36A|26815,0.0014235908137775234
SNORD49A|26800,0.002627780565813963
SNRPA|6626,0.004558642375052023
SNRPC|6631,0.009055227803504628
SNRPD3|6634,0.0018786830862775384
SNTB1|6641,0.001537238219866633
SNUPN|10073,0.0013258909209156588
SNX11|29916,0.00410726758117398
SNX15|29907,0.0029251558723318244
SNX30|401548,0.0013238571438387355
SOBP|55084,0.0018188217338731133
SOCS3|9021,0.006992224522083163
SORCS1|114815,0.005262311627040784
SORT1|6272,0.0011482397212955531
SOX11|6664,0.005602937067525021
SOX12|6666,0.0012996326525514738
SP8|221833,0.0040256620677692955
SPAG7|9552,0.0014100384629233415
SPANXE|171489,0.0017979309552012411
SPATA2L|124044,0.00467709023390942
SPATA7|55812,0.002041197207751129
SPATC1|375686,0.0029334136676007518
SPG21|51324,0.008576803661397014
SPIN2A|54466,0.002269008409756104
SPIN3|169981,0.0019446779750053188
SPINK2|6691,0.0032548169014106304
SPINK8|646424,0.0018226234041783666
SPINT2|10653,0.002186414007023445
SPON1|10418,0.002124676506650275
SPON2|10417,0.004679260908061313
SPRED1|161742,0.002812972545531052
SPRED2|200734,0.002205254056053491
SPRR2C|6702,0.001892190826545034
SPRY4|81848,0.009731711013616142
SPRYD4|283377,0.0015204208914912545
SPZ1|84654,0.0014436187995739503
SRA1|10011,0.0035273584353526398
SRF|6722,0.0037780529082968818
SRGAP1|57522,0.002649811576699969
SRPK3|26576,0.00381810425637688
SRRM2|23524,0.0025513472854631347
SSH2|85464,0.003775771444912542
SSR1|6745,0.0024458161807264936
SSR2|6746,0.009557885690505814
SSRP1|6749,0.002680262882007314
SSTR1|6751,0.004576511571745665
ST18|9705,0.0011085142332680784
ST6GALNAC1|55808,0.002552075684713085
ST6GALNAC2|10610,0.0023724586807373892
ST7L|54879,0.0017042308782708447
ST7|7982,0.002798869241064513
ST8SIA5|29906,0.007664574914361814
STAC|6769,0.004333502090257175
STARD3NL|83930,0.0017296695954056637
STARD7|56910,0.0028612555206163582
STAT5B|6777,0.001853396852343247
STAU1|6780,0.005905607639372302
STBD1|8987,0.0014078346523271215
STC1|6781,0.005238100065201211
STEAP1|26872,0.0035908286790155264
STEAP3|55240,0.003559771969881896
STIM2|57620,0.003818605310484338
STK16|8576,0.002310285050068475
STK32A|202374,0.004766221048047311
STK4|6789,0.0020646526947010546
STON1|11037,0.002939048557358513
STT3A|3703,0.003940520108290572
STX10|8677,0.0031201183639616584
STX16|8675,0.003797637621250877
STXBP2|6813,0.0018895035661830651
STXBP6|29091,0.0021768471196969767
SULT1A1|6817,0.0024078833186468003
SULT1B1|27284,0.004505491760477839
SUOX|6821,0.003045422975820723
SUPT4H1|6827,0.0029028014727345915
SURF2|6835,0.0018568675827153266
SURF6|6838,0.0048987127158524645
SV2C|22987,0.002617666938497015
SYDE1|85360,0.0038005642659326103
SYNGR4|23546,0.001214232192585067
SYS1|90196,0.0016272542131359953
SYT14|255928,0.001356160205183229
SYT16|83851,0.001280562268791837
TAC3|6866,0.00928880556469967
TACC1|6867,0.0027525223623561315
TACC3|10460,0.0009604384840453654
TAF1L|138474,0.005037954440510227
TAF5L|27097,0.004373197530937399
"TAS2R14,PRR4,PRH1|50840",0.0027660212537674936
TAS2R50|259296,0.002434273059696896
TATDN1|83940,0.002941280714251509
TATDN2|9797,0.005556177160665857
TBC1D10C|374403,0.0030933691926380274
TBC1D1|23216,0.011384945583562234
TBC1D22B|55633,0.001456776122279773
TBC1D3|84218,0.0015188761308319568
TBC1D4|9882,0.001976291870055354
TBC1D5|9779,0.0018835229691350776
TBC1D7|51256,0.0016300870345883193
TBCA|6902,0.001135806033596714
TBCCD1|55171,0.0017116225476554157
TBL1X|6907,0.003327774662384489
TBL2|26608,0.0016033891451073
TBP|6908,0.002919355687813501
TBRG4|9238,0.004156698275412401
TBX15|6913,0.003923753363189302
TBX3|6926,0.001021025451123847
TBX5|6910,0.00393090474025974
TCEAL3|85012,0.003394758484247886
TCEAL6|158931,0.002426184592831219
TCEAL7|56849,0.005197792496713358
TCEAL8|90843,0.0018220802165526033
TCF15|6939,0.009246642699428383
TCF23|150921,0.0018378032108776893
TCF7L2|6934,0.0017125199128465401
TCF7|6932,0.00445462778653752
TCTEX1D1|200132,0.0018654320143228571
TCTN1|79600,0.0006118990575143849
TDGF3|6998,0.002568968021447549
TDRD5|163589,0.0011666093270021277
TEAD1|7003,0.001311395115881759
TESC|54997,0.0034405309121334827
TETRAN|10227,0.002371552125427328
TEX14|56155,0.001203051185320517
TEX264|51368,0.0015578858692327376
TEX2|55852,0.0006930029949161678
TFAP2B|7021,0.004588186477697832
TFCP2L1|29842,0.002523592806250872
TFCP2|7024,0.001703566503091847
TFDP3|51270,0.00398734308660861
TFEB|7942,0.0009685297237401873
TFF1|7031,0.003967684644171448
TFG|10342,0.0015052888001947545
TGFB1|7040,0.0036627720836335757
TGFBR3|7049,0.0019763920911237036
TGIF2LY|90655,0.005612515881151242
TGOLN2|10618,0.0047539575907962405
THBD|7056,0.003015733032301058
THOC1|9984,0.005254458875292733
THOC4|10189,0.001342334563916427
THOC5|8563,0.003992529327677546
THRAP3|9967,0.002165084411464044
THSD4|79875,0.0025015856833209226
THSD7B|80731,0.004272711121341457
TIAM1|7074,0.001314601764664499
TIGD4|201798,0.0026871336149865885
TIGD6|81789,0.0036286715447583482
TIGD7|91151,0.0031342889408409844
TIMM8B|26521,0.010011010829473995
TIMP3|7078,0.0021713574939063156
TINAGL1|64129,0.0015045382350897913
TIRAP|114609,0.00275707592047793
TK1|7083,0.0033621284428207296
TKT|7086,0.001115680475260023
TLR2|7097,0.005165205415779132
TMC8|147138,0.008373145269499954
TMED3|23423,0.002197782577290018
TMEM100|55273,0.006263451900320857
TMEM105|284186,0.0012197792279131567
TMEM106C|79022,0.00367294473612646
TMEM141|85014,0.0014669592679132494
TMEM147|10430,0.0024078606732631427
TMEM149|79713,0.0012802662564278104
TMEM164|84187,0.0016379366610692514
TMEM16A|55107,0.005575347000073396
TMEM16D|121601,0.001757356682191106
TMEM170|124491,0.002742263577446224
TMEM176B|28959,0.001970509773239897
TMEM190|147744,0.003556157887796926
TMEM20|159371,0.0017986499405109346
TMEM2|23670,0.004139933452122
TMEM34|55751,0.0021572504468652365
TMEM39A|55254,0.0014703806070426686
TMEM44|93109,0.0030378809643675135
TMEM50A|23585,0.002750721608067233
TMEM50B|757,0.0010643017295606828
TMEM52|339456,0.0029367042391156215
TMEM54|113452,0.0023445248249870576
TMEM68|137695,0.0054626946670517
TMEM71|137835,0.004847634693956954
TMEM77|128338,0.0027423636762191157
TMEM82|388595,0.003329862327055016
TMEM86B|255043,0.001547949726669324
TMEM8|58986,0.0022991829229176823
TMPRSS3|64699,0.0019887800500241093
TMPRSS5|80975,0.007723250142254246
TMSB4Y|9087,0.006631118660540914
TMUB2|79089,0.002254793674146832
TNFAIP1|7126,0.002707039078122554
TNFAIP8L2|79626,0.0020801022041257084
TNFAIP8|25816,0.0017786888253364319
TNFRSF10A|8797,0.003977989965289521
TNFRSF10C|8794,0.0028800898304070666
TNFRSF11B|4982,0.002250827058343638
TNFRSF18|8784,0.007128848942192781
TNFSF10|8743,0.004525692096198103
TNFSF14|8740,0.002543807525695895
TNIP3|79931,0.0076721132468797635
TNKS2|80351,0.0017016369958227013
TNPO2|30000,0.0037609259420413096
