features,features,shapley_values
1322,PDE3B|5140,0.0005588839638868107
1323,C1orf32|387597,0.0005580610540225036
1324,FKHL18|2307,0.0004523908813009823
1325,TREM1|54210,0.0004122384577842804
1326,FMR1NB|158521,0.0005460517197677594
1327,SIX2|10736,0.0003723835437913746
1328,LOC202459|202459,0.0006586765184924714
1329,OR7A5|26659,0.0004690080994951355
1330,FREM3|166752,0.0005700890432485157
1331,TMEM108|66000,0.0005287205143611074
1332,MYCN|4613,0.0004553954438129067
1333,THEX1|90459,0.000679167047201234
1334,ANP32D|23519,0.0004099258165148144
1335,IL17RA|23765,0.00042961748921256074
1336,C6orf125|84300,0.00069122110808357
1337,ADAM22|53616,0.000496397722340256
1338,ZIC5|85416,0.000495817157765322
1339,TNFSF13B|10673,0.0004619224125261782
1340,MGC87631|339184,0.0007612377501404369
1341,C8orf34|116328,0.0005981819950381115
1342,REM2|161253,0.0006142632151208004
1343,DUSP11|8446,0.0005326779693872183
1344,LIPC|3990,0.0004398520452514968
1345,TOX3|27324,0.0005396074196933334
1346,MYADM|91663,0.0006291889394933867
1347,C2orf15|150590,0.0004467309373781341
1348,RAB35|11021,0.0005674671696366137
1349,LOC151146|151146,0.0006185587395094762
1350,KBTBD7|84078,0.0005434426963126812
1351,POLE|5426,0.0006196900797590217
1352,KNG1|3827,0.000244489850408411
1353,PSTPIP1|9051,0.0005688972002549488
1354,TPBG|7162,0.0006884777758728946
1355,AIRE|326,0.000663732654398319
1356,MMP14|4323,0.0005128009681070343
1357,TEX264|51368,0.0006570341729656899
1358,GALNTL5|168391,0.0005902121871542568
1359,MAP4K5|11183,0.0007748783165010991
1360,SLC25A45|283130,0.0006520196659071651
1361,PEG3|5178,0.00045439287536619644
1362,MGAT4C|25834,0.0005219281557214488
1363,TAF2|6873,0.000461304191945463
1364,SPATA19|219938,0.0003387289549044908
1365,MRPS33|51650,0.000286198744018615
1366,OR7E18P|390885,0.0005759369745279423
1367,LRRC39|127495,0.0004921007050448788
1368,KRTAP5-8|57830,0.0005454362629018301
1369,BRPF3|27154,0.0003363215078252509
1370,RNF138P1|379013,0.0006973299950221193
1371,DHH|50846,0.0005707090450580094
1372,LPL|4023,0.00043143767874857716
1373,LDLRAD3|143458,0.0006213262819313847
1374,C21orf33|8209,0.00047694670691463264
1375,GPR109B|8843,0.0003636653598218239
1376,MN1|4330,0.0006432482695238342
1377,KIAA1751|85452,0.0005454837015178681
1378,VAPB|9217,0.0004383166861623341
1379,RPP38|10557,0.00042116683589176417
1380,ECHDC2|55268,0.000495170630456945
1381,GTF2H4|2968,0.0006997602697631474
1382,FAM84B|157638,0.0006081870781171073
1383,C1orf103|55791,0.000546787464358261
1384,SHMT1|6470,0.0005692506021079527
1385,IL8|3576,0.00038746408001611387
1386,KIAA0774|23281,0.0008113695598478642
1387,LOC729203|729203,0.0003956277137241148
1388,DENND1B|163486,0.0007591227497627778
1389,ART1|417,0.0004875483087224854
1390,PIK3C3|5289,0.0005561034698336876
1391,TCF15|6939,0.0008043360721892159
1392,KATNB1|10300,0.000652507522487699
1393,RBM47|54502,0.00041458886696243085
1394,ELL|8178,0.000524349471499017
1395,EMCN|51705,0.0006522875547242028
1396,MYL7|58498,0.00048559191390977225
1397,SORBS1|10580,0.0005161274133684327
1398,LOC727820|727820,0.00043241641219355167
1399,C19orf47|126526,0.0006314931446812196
1400,ZNF259|8882,0.0006410450318213605
1401,TSC22D3|1831,0.0005376092361462061
1402,ZNF706|51123,0.0005518800542016233
1403,LHFP|10186,0.0006404681257876824
1404,CEACAM3|1084,0.0006913959836359944
1405,AP4M1|9179,0.0004674552540344316
1406,WDR45L|56270,0.0006662109675255613
1407,C14orf45|80127,0.00043206748976513
1408,VIT|5212,0.0007222996929831433
1409,C9orf37|85026,0.0005195694845153212
1410,SNRPE|6635,0.0005806305657061312
1411,UGCGL1|56886,0.0005190849529998938
1412,RRS1|23212,0.0005853665857023832
1413,LOC285627|285627,0.00044279164408079217
1414,RINT1|60561,0.0005728188658092018
1415,CYP2E1|1571,0.00045786235770434213
1416,LOC729255|729255,0.0007759274310960896
1417,EGR4|1961,0.0006313613927627858
1418,DKFZP564O0523|84060,0.0005655702168825215
1419,FCN3|8547,0.0006693035928082611
1420,FLJ44715|386671,0.0007215437971752846
1421,LOC220077|220077,0.0006734866344018473
1422,ODC1|4953,0.0005086093394861672
1423,CPSF3|51692,0.0006516993012543134
1424,INSR|3643,0.00046917514407434046
1425,KIAA0754|643314,0.00038506820434869966
1426,SDF2L1|23753,0.0005084529111074694
1427,ECEL1P2|347694,0.000611032118568239
1428,PCDHA9|9752,0.000682484403867601
1429,LOC642808|642808,0.0010011811716775876
1430,S100P|6286,0.0005750443018950635
1431,ACOT11|26027,0.0004769275513321319
1432,KIAA1754L|150771,0.0005686023873829142
1433,C20orf199|441951,0.000420991951578232
1434,C6orf153|88745,0.0006202608096573937
1435,CCNG2|901,0.0006767359352228692
1436,ACOX1|51,0.0004500897821765675
1437,DNMT3A|1788,0.0006155880683844496
1438,MUC20|200958,0.00044783146777182864
1439,SPRED2|200734,0.0006080762901184494
1440,RNF38|152006,0.00030834360909993297
1441,HP|3240,0.0004941192561490244
1442,FAM101B|359845,0.0007207139620512167
1443,ARHGEF5|7984,0.0004073142042430951
1444,KLK5|25818,0.0005397116724438526
1445,CSNK1D|1453,0.0004860461123317661
1446,LOC285431|285431,0.0006925658494372829
1447,INSM1|3642,0.0005229471833989099
1448,OLAH|55301,0.0005670600845605894
1449,SFT2D2|375035,0.0005071382771815343
1450,FOXD2|2306,0.0005443478459157601
1451,CYP3A5|1577,0.0005356798535791198
1452,ETV4|2118,0.0004869891781110351
1453,EXOC4|60412,0.0004931464357044884
1454,CALCB|797,0.0006610384456592428
1455,LOC729680|729680,0.0006047897877010427
1456,POMC|5443,0.0006403352196828911
1457,CCDC3|83643,0.0005204885024898418
1458,ACSF3|197322,0.000508670976609987
1459,MYLK2|85366,0.0004459556806272458
1460,PCNXL2|80003,0.0005416034034255556
1461,KIAA0372|9652,0.0005442601927122402
1462,PKD2L1|9033,0.0006600907863288753
1463,SLC16A2|6567,0.0006814609933634436
1464,C9orf114|51490,0.0004374914210073757
1465,ZNF70|7621,0.000551571397648404
1466,TMEM151A|256472,0.0006679163095813492
1467,SEMA6D|80031,0.0005930203348624115
1468,KCNN2|3781,0.0006077287143456762
1469,DKFZP434B0335|25851,0.0004090360864248589
1470,SSTR5|6755,0.0005282918804883556
1471,BACH2|60468,0.000529906500397221
1472,TRPV4|59341,0.0005300005865318544
1473,NPDC1|56654,0.0005638913465280209
1474,JOSD1|9929,0.00046439915992593686
1475,RPN1|6184,0.0005972280917875011
1476,WDR52|55779,0.0007885351742356963
1477,FAM79B|285386,0.0005276750035209379
1478,MLPH|79083,0.0005369915530793802
1479,ZGPAT|84619,0.000616526073317049
1480,IKBKE|9641,0.0006088277108462175
1481,PELP1|27043,0.0007783267422685205
1482,SHANK1|50944,0.0005371501238663502
1483,POM121|9883,0.00039220986214542604
1484,VKORC1|79001,0.000665503398879742
1485,LSM6|11157,0.000586315834931234
1486,LOC151878|151878,0.0005339123297424904
1487,C10orf57|80195,0.00045140177731587306
1488,GADD45G|10912,0.0007894983057265288
1489,ICOSLG|23308,0.0005942833698570482
1490,RBM12B|389677,0.0005695416499090591
1491,LOC284422|284422,0.0005225847793771205
1492,ZNF224|7767,0.0006578851096138419
1493,MAST2|23139,0.00042186828934305206
1494,IGLV@|3546,0.000770212679904906
1495,NRP2|8828,0.0005426956887036498
1496,UBAC2|337867,0.0006694689146685892
1497,C10orf80|159686,0.00037589205580845157
1498,PLEKHG1|57480,0.0004501652911080578
1499,FAM48A|55578,0.00045956597762645364
1500,S100A5|6276,0.00047774962945978727
1501,SLC46A3|283537,0.0006940508955561482
1502,ECHDC3|79746,0.0005281465064245338
1503,TFDP3|51270,0.0004405758164534453
1504,LOC129607|129607,0.00046641136583810657
1505,UNC13D|201294,0.0006237278424993937
1506,FAM82C|55177,0.00048586345900136963
1507,APOD|347,0.000478452921226089
1508,ZDHHC2|51201,0.0006952754645751231
1509,TNNI3|7137,0.0007887438252416671
1510,C12orf42|374470,0.000711150439925365
1511,MTMR11|10903,0.0006613808081849307
1512,SDK2|54549,0.00047403953798509256
1513,HNRNPU|3192,0.00047269681894185356
1514,LOC392452|392452,0.0003911259161474749
1515,PTPN22|26191,0.0006493725397469924
1516,AGPAT6|137964,0.0005215410174679901
1517,COL6A1|1291,0.0004780359984749846
1518,ANGPTL6|83854,0.0005587343828346276
1519,MYB|4602,0.0002809384640542502
1520,GTF2IP1|2970,0.0004321135070452885
1521,REL|5966,0.00039261710539373584
1522,MPPE1|65258,0.0006662825984399663
1523,MCM8|84515,0.0005330524390455779
1524,tcag7.350|402694,0.0005382366110413548
1525,SH3KBP1|30011,0.00018968326024490915
1526,C13orf33|84935,0.0004776851544600558
1527,NAT1|9,0.0006332285132715005
1528,PCDHB13|56123,0.0004707236128284997
1529,NAIP|4671,0.000726116905833027
1530,WDR19|57728,0.00035590260649571645
1531,LOC653506|653506,0.00050762855270958
1532,SDPR|8436,0.0007425287457817824
1533,RHOB|388,0.0005445749947925536
1534,NKD2|85409,0.00042796322851885657
1535,ORM1|5004,0.0006241920651106982
1536,FSCN1|6624,0.0004143907590399673
1537,CAMK2N1|55450,0.0005804604466892157
1538,DNASE1L3|1776,0.0005478571552201113
1539,EPS8L2|64787,0.0004706586455004231
1540,CRIM1|51232,0.0005593939477486011
1541,OAS3|4940,0.0005777651974179446
1542,CYP4B1|1580,0.0005568087616770773
1543,PLEC1|5339,0.00048324195036784153
1544,COMMD5|28991,0.0005763835277099588
1545,CCDC48|79825,0.0005181114592213833
1546,STK10|6793,0.0004814135835992449
1547,LOC285178|285178,0.0006604973561129906
1548,S100A12|6283,0.0006593010281543492
1549,LOC150223|150223,0.0005670570604951241
1550,BMF|90427,0.00038969095477522475
1551,TMEM50A|23585,0.0005506497740546028
1552,GAS2L2|246176,0.0005569601599665738
1553,C16orf57|79650,0.0004901445953356259
1554,WDR3|10885,0.0004594561250219459
1555,FCN1|2219,0.0004300271113097517
1556,PAWR|5074,0.0005104027178232469
1557,SLC7A14|57709,0.0005045256428545071
1558,OVCA2|124641,0.0006819561387339666
1559,TRPM8|79054,0.00047269067714594826
1560,MIPEP|4285,0.0003040958851107837
1561,PLA2G12A|81579,0.0004197433271300546
1562,FAM128A|653784,0.00048235750807441857
1563,LOC148987|148987,0.0005406977372169727
1564,SGMS2|166929,0.0005841196931208034
1565,ATF3|467,0.0005154887371592435
1566,"FAM128B,SMPD4|80097",0.0003896391241172319
1567,VNN1|8876,0.000638701689286067
1568,RNASEL|6041,0.0007317016371649373
1569,ADAM32|203102,0.0004655482950891665
1570,ZCCHC6|79670,0.0007115280331646512
1571,CLSPN|63967,0.0005572351727888571
1572,HPS1|3257,0.0005274841302491692
1573,MOGAT1|116255,0.0005397167714233323
1574,"SNORA59A,VPS13D|677885",0.0006549844404374282
1575,EDN1|1906,0.0006179828433424141
1576,GNAZ|2781,0.0004658026765668251
1577,C1orf107|27042,0.0006210298893732294
1578,NMT1|4836,0.0006110018988048116
1579,ARL10|285598,0.0004799999948095335
1580,CXYorf8|751580,0.0005432458610068093
1581,C12orf4|57102,0.00048561795748615474
1582,BCKDHA|593,0.0005376959125897528
1583,ABCD3|5825,0.0006293912661216475
1584,LOC147299|147299,0.0005451446376609373
1585,VEGFC|7424,0.00048007518714834484
1586,LOC283104|283104,0.0006289500016090847
1587,LOC284080|284080,0.0005448028118278396
1588,MALAT1|378938,0.0005864473892627465
1589,TMEM149|79713,0.0004222499035686898
1590,GRIN3B|116444,0.00043605475861719257
1591,STON1|11037,0.0006744694659851371
1592,C20orf59|63910,0.0005675274320480899
1593,F2RL3|9002,0.0004838745506383389
1594,SH3GLP2|6459,0.00040819696371772644
1595,FAM72D|728833,0.0007183281753914309
1596,LOC283508|283508,0.0005053678139860774
1597,STAT2|6773,0.0004803083760796478
1598,NCR2|9436,0.0004693539106509888
1599,AMMECR1L|83607,0.0005082927854725591
1600,PPCDC|60490,0.0005034617152299724
1601,DAB2|1601,0.0008091073313396097
1602,CCR2|1231,0.0007545237434269898
1603,STXBP4|252983,0.0007063689106529612
1604,CSTF3|1479,0.0004985569762891771
1605,FOXB2|442425,0.0004224335474260623
1606,LOC442461|442461,0.00042326405675797865
1607,ZFP161|7541,0.000511944807671024
1608,HTR1D|3352,0.0005105177994746626
1609,MT1P2|645745,0.0006294163614901868
1610,HTR2B|3357,0.0005249675136589588
1611,NDRG2|57447,0.00039174212521663057
1612,DMN|23336,0.0005779851310539719
1613,RAB2B|84932,0.0005917977112343946
1614,CMTM4|146223,0.0005603975048130427
1615,ASH1L|55870,0.0005576159501632801
1616,ULBP2|80328,0.0005248725317269554
1617,LOC202451|202451,0.0005485796077853323
1618,ZNF518B|85460,0.0005035424136544204
1619,RAI1|10743,0.0006158046054623013
1620,SMAD1|4086,0.0004666778829742652
1621,RNF216L|441191,0.0007106235845238067
1622,TTC22|55001,0.0007171971861414724
1623,JARID2|3720,0.0005068590415558012
1624,TNFRSF11A|8792,0.0005344207131456504
1625,MLXIPL|51085,0.00046874414406192894
1626,IL18R1|8809,0.00044042628561008306
1627,SLC10A5|347051,0.0004469880701882264
1628,SLC25A30|253512,0.0005345794368136442
1629,FMO3|2328,0.0004826670349270413
1630,NOL10|79954,0.000483604283420978
1631,SLC7A2|6542,0.0006664992505734849
1632,ZNF443|10224,0.0003960719229872934
1633,MCART1|92014,0.0005891772763316897
1634,ANKRD5|63926,0.00047345321212898125
1635,RBKS|64080,0.00041334383493416856
1636,ANKDD1A|348094,0.0006180239729726924
1637,EFCBP2|54550,0.0006269307913674934
1638,SPPL2A|84888,0.0006359788613713316
1639,LOC91450|91450,0.0005116179659811774
1640,KLRK1|22914,0.0006360067071984794
1641,FAM83E|54854,0.00040008446059166657
1642,SGTB|54557,0.0008065623698983696
1643,BCDO2|83875,0.0005831493694433284
1644,C4orf26|152816,0.0005192866774927263
1645,TAF13|6884,0.0005957477412675814
1646,TMEM82|388595,0.0004783096089974382
1647,RNF215|200312,0.0007109707711306912
1648,ZNF552|79818,0.0005872042166889007
1649,ASB9|140462,0.000627374433677566
1650,STEAP4|79689,0.000391730770229786
1651,ICAM3|3385,0.000511093214394334
1652,C19orf52|90580,0.0004449845137330669
1653,FREM1|158326,0.0005519029770410025
1654,OPN4|94233,0.0006052243008385894
1655,TMPRSS5|80975,0.0004003908792943026
1656,ZNF781|163115,0.0007151833666248688
1657,TMSB4Y|9087,0.0003609335906992837
1658,SOX30|11063,0.0005733276903280158
1659,HRH1|3269,0.0005658370640804471
1660,MSLN|10232,0.0004269080189981528
1661,KRT19P2|160313,0.0005797144199798598
1662,KRTAP20-1|337975,0.00041122294297253517
1663,COIL|8161,0.000487281101940612
1664,GALNT5|11227,0.0006031243914313872
1665,CYP11B1|1584,0.0004979027260641943
1666,GOLM1|51280,0.0006876838791187339
1667,MGMT|4255,0.0003418295574808975
1668,PEX26|55670,0.0006008514836015652
1669,ZNF79|7633,0.0004816586976664482
1670,MRPL44|65080,0.0005308258442227477
1671,C4orf28|133015,0.0005335194374162213
1672,HLA-DQB1|3119,0.0004316993811633983
1673,FLJ42117|200844,0.0006054389043787912
1674,GABPB2|2553,0.0006241954518815456
1675,GTPBP10|85865,0.0005960829195470927
1676,LOC399900|399900,0.00047294240092548407
1677,CCDC93|54520,0.00046956764183377813
1678,IL1RN|3557,0.0005888518286323804
1679,PIK3R1|5295,0.0005082692466840166
1680,SIGLEC12|89858,0.0005618756599618539
1681,CRH|1392,0.000787702780003645
1682,TIMM8B|26521,0.00048206598206723824
1683,HRAS|3265,0.0006156196975545335
1684,PMM1|5372,0.00034925194338859567
1685,PRAGMIN|157285,0.0005692783629743963
1686,NPPA|4878,0.00040208721670788935
1687,GRP|2922,0.0005732244794056293
1688,CUX2|23316,0.0006690906626534178
1689,GOLM1|51280,0.0005150684728810662
1690,WDR19|57728,0.0005625276280803644
1691,OGFOD1|55239,0.0006719213651307094
1692,LYZL4|131375,0.0004725105286306075
1693,CCDC46|201134,0.0006821531322232708
1694,SH3KBP1|30011,0.0005289754425678242
1695,ANXA2|302,0.0006129251057394605
1696,MRPL14|64928,0.0004784700860743182
1697,CALB2|794,0.00060004116357843
1698,RASAL1|8437,0.0006386409884507011
1699,CALML4|91860,0.00061413047147437
1700,MBD1|4152,0.0005887456227303006
1701,EDN3|1908,0.000613776861614726
1702,LDLRAD3|143458,0.0006100939182160235
1703,RASEF|158158,0.0006500948675454863
1704,CCIN|881,0.0004986797764954119
1705,C1D|10438,0.00022564642914284222
1706,GNG12|55970,0.0006830039675797036
1707,CLEC5A|23601,0.0006620351161681292
1708,CRTAP|10491,0.0006070341521324037
1709,DLK2|65989,0.0004308118121396364
1710,LOC283404|283404,0.0004022878150491745
1711,SPINK2|6691,0.0005084026767388923
1712,FAHD1|81889,0.0006867617540568944
1713,ICAM2|3384,0.0005378803694463433
1714,LOC643454|643454,0.0007184604549090919
1715,C7orf52|375607,0.0005834342563765303
1716,NCOA1|8648,0.0004600640863199354
1717,KIAA1913|114801,0.0007926161250794703
1718,CLU|1191,0.0005660226997804376
1719,DACT3|147906,0.0003752643999492006
1720,SUPT4H1|6827,0.00038217452134429314
1721,hCG_1990170|285016,0.00041687640409277535
1722,RCOR2|283248,0.0005372629330348811
1723,GFPT2|9945,0.0004830007794666812
1724,LOC728485|728485,0.0005625080816219711
1725,UBL5|59286,0.0005620599293747101
1726,EGR4|1961,0.0005618464522911524
1727,RAB43|339122,0.0004616217304983808
1728,CABLES2|81928,0.00061768354219217
1729,WDR51A|25886,0.0006122622184714245
1730,FAM64A|54478,0.000553999647159148
1731,MED8|112950,0.000509269709842191
1732,ANKRD43|134548,0.0005966907147983704
1733,ADAMTS8|11095,0.0005724172498710691
1734,C14orf169|79697,0.0006634489089221376
1735,TBC1D1|23216,0.00044494361853169776
1736,DBI|1622,0.0004614231654549052
1737,C18orf19|125228,0.000632788524093575
1738,C6orf176|90632,0.0004521950511903678
1739,NUDT2|318,0.00041947472587451314
1740,PSTPIP1|9051,0.0005470875276664145
1741,CC2D1B|200014,0.000288071096794293
1742,CBX4|8535,0.0005787994999326659
1743,PRKCD|5580,0.0006295895118788366
1744,LOC729451|729451,0.0005060955301863319
1745,ISG20|3669,0.00065448305379401
1746,TRMT12|55039,0.000496612790504874
1747,PTHLH|5744,0.00032705018098455726
1748,USP24|23358,0.0005672365237548802
1749,SLC22A5|6584,0.00042939670762239484
1750,FAM137A|84691,0.0006262974780049822
1751,LOC729681|729681,0.0005008726208792773
1752,PHYHD1|254295,0.0005829851970989695
1753,MGC2752|65996,0.0007225880773783562
1754,RIN2|54453,0.0005697779498631515
1755,SLC25A6|293,0.0006290859601091124
1756,RAB7B|338382,0.0003673471588135848
1757,LOC284530|284530,0.0007715511813624765
1758,ZFP36L2|678,0.0006005419874669975
1759,Gcom1|145781,0.0007040020005396885
1760,IL15|3600,0.0006568899036695727
1761,PTPRF|5792,0.0007147159645412638
1762,DGKG|1608,0.0004132326456499024
1763,IGFBP7|3490,0.0005936286003854655
1764,IL27|246778,0.00042646054358115587
1765,NNAT|4826,0.00042450471794732586
1766,FBN3|84467,0.00039644522070785405
1767,MAP2K3|5606,0.0006040656228520086
1768,HGF|3082,0.0006397341243951772
1769,LOC283454|283454,0.0005182947818099579
1770,SFRS4|6429,0.0007540371588549758
1771,PER2|8864,0.0004775882468053031
1772,MS4A7|58475,0.0006099237930180231
1773,SLC46A3|283537,0.0004892170207603773
1774,AIFM1|9131,0.0006470652215835298
1775,PDE6H|5149,0.0006251097377029581
1776,C1orf53|388722,0.0004929136892591116
1777,KIAA0859|51603,0.0004857474193371591
1778,PLCH2|9651,0.0004314391225325485
1779,SHANK2|22941,0.0004061117255835641
1780,MOGAT1|116255,0.0005860619726111972
1781,IKZF2|22807,0.0006256172913926589
1782,PTPRU|10076,0.00042679068036186887
1783,DUSP3|1845,0.00047475542183075337
1784,NPTX2|4885,0.00042281076348715384
1785,LOC440934|440934,0.0005393482434024926
1786,ACSL1|2180,0.0006481382353501864
1787,NRARP|441478,0.0005910345779819853
1788,MSL3L2|151507,0.0005015090102154409
1789,STAU1|6780,0.00047641594641019034
1790,HSPBP1|23640,0.0007160900726465112
1791,LRRC59|55379,0.0005593849536146285
1792,SLC35F4|341880,0.0004105276321621253
1793,NBPF3|84224,0.00044830929132269457
1794,WDR1|9948,0.0005890884230099048
1795,VTI1B|10490,0.0007258198777457647
1796,SERPINB2|5055,0.0005094204153101358
1797,RNF44|22838,0.0005616509402919282
1798,LOC283713|283713,0.0005520902520123336
1799,LOC116349|116349,0.0005393486764253526
1800,TRIM38|10475,0.00039972140431740683
1801,TPI1|7167,0.0004755668238926699
1802,SDC4|6385,0.00040529972959789926
1803,ADAMTS3|9508,0.0005042056343024998
1804,ATP5L2|267020,0.00036915597872628104
1805,ZNF600|162966,0.0004673957445401069
1806,APLN|8862,0.0005431073836079084
1807,CXCL14|9547,0.000602710425910822
1808,PCF11|51585,0.00043814619556146995
1809,C21orf9|642976,0.0003682010718311366
1810,ERLIN1|10613,0.00041651538271369364
1811,MGC50722|399693,0.0005196067223926756
1812,AIRE|326,0.0005253264343533129
1813,ANGPTL4|51129,0.00041359984045066366
1814,FANCF|2188,0.0006065657880916324
1815,OR5BU1|401994,0.00045244092363422696
1816,DPH2|1802,0.0007080858598127139
1817,FOXG1|2290,0.000703629403795295
1818,FAM75A7|26165,0.0003156249637826341
1819,FAM86A|196483,0.0003615205159826527
1820,XRCC6BP1|91419,0.0005496310813719613
1821,UHRF1|29128,0.0006443170015920954
1822,STARD3NL|83930,0.0006194552353822638
1823,ZNF597|146434,0.0006477060028113845
1824,SLC8A1|6546,0.00043549206915565874
1825,KIF12|113220,0.00038101087865228145
1826,SFPQ|6421,0.0005384380870058539
1827,REV3L|5980,0.0003428497805699018
1828,LOC400238|400238,0.0006519261022073129
1829,LOC400622|400622,0.0005248509936493083
1830,C14orf94|54930,0.0005417093564371366
1831,FLT1|2321,0.0005365492137204995
1832,LOC150223|150223,0.0005154123440398388
1833,LRRTM4|80059,0.0005214376938930812
1834,MCPH1|79648,0.0005756783301730325
1835,SHMT1|6470,0.0006201675893033689
1836,PNLDC1|154197,0.0005682019566771578
1837,ZNF259|8882,0.000510100105420345
1838,PPFIA1|8500,0.0004815619541955363
1839,APOA1BP|128240,0.0005637201219554356
1840,MSH3|4437,0.0005269054052364236
1841,TIMM13|26517,0.0005559511367256091
1842,PROK2|60675,0.0006774895938256734
1843,PLEKHA9|51054,0.0004947032759144598
1844,C8orf60|619426,0.0007161240288734291
1845,RNF19A|25897,0.0006627851070857924
1846,TTL|150465,0.0006020800256350417
1847,RHOJ|57381,0.0005652490643857582
1848,C16orf70|80262,0.0005819684429410952
1849,OVOL2|58495,0.000513892222596015
1850,BRINP3|339479,0.0005547991741494284
1851,SPRED2|200734,0.000615759620502574
1852,"LOC729082,KRTAP4-7|729082",0.0004909866466222624
1853,PACSIN2|11252,0.0005086139601121552
1854,TACC1|6867,0.0005480300918511842
1855,CAMKK2|10645,0.0003564038850309416
1856,GNG4|2786,0.0006510790954873218
1857,ABLIM1|3983,0.0007496774883598011
1858,NEIL2|252969,0.0005418200286349264
1859,PPIH|10465,0.0004754921274638807
1860,SERF1A|8293,0.000606161683154953
1861,PKD2|5311,0.0008076450570542737
1862,C21orf51|54065,0.0005792625594483362
1863,EIF1B|10289,0.0003750114210218736
1864,FGFR1|2260,0.0006866554700098383
1865,TXNDC17|84817,0.00044202455448317884
1866,APOB48R|55911,0.0007168380755305846
1867,FLJ10081|55683,0.0006070612797008806
1868,CHKA|1119,0.0005862734506715496
1869,OSMR|9180,0.0006535967575567714
1870,FANCG|2189,0.0005245004669148269
1871,INSM1|3642,0.00047552950144224876
1872,KCNN2|3781,0.000658553994561058
1873,ZNF584|201514,0.000422297011495448
1874,C8orf38|137682,0.0005108100644288052
1875,LEO1|123169,0.00046676568602918816
1876,DCLRE1C|64421,0.0005728372255892082
1877,S100A5|6276,0.0005526877783101226
1878,DDT|1652,0.0005449504841633095
1879,PLEKHQ1|80301,0.0005725196048260593
1880,XYLT1|64131,0.0006638270393903736
1881,COMMD9|29099,0.00038333667498600705
1882,FAM83H|286077,0.0005927819301986877
1883,RAMP3|10268,0.00041690758212012565
1884,HMGN3|9324,0.0005058919547185849
1885,HLA-DMA|3108,0.0005694337693844324
1886,MANBA|4126,0.0005498682166861287
1887,ECHDC3|79746,0.0005777574921096506
1888,SDK1|221935,0.0004885051145822302
1889,C6orf162|57150,0.0005632995315391958
1890,SH3RF1|57630,0.0006397543068787437
1891,SBK1|388228,0.00036586216252665533
1892,DCTN2|10540,0.00033352540793957274
1893,CHRDL2|25884,0.0003767096037330024
1894,ARMC3|219681,0.0002783821063940342
1895,VKORC1|79001,0.0007123258432507502
1896,FAM32A|26017,0.0006509373212925175
1897,NXT2|55916,0.0003491976522008353
1898,RELN|5649,0.0004670353412907969
1899,SLC19A3|80704,0.0005785582219774304
1900,PELI2|57161,0.0005066245085868772
1901,KLK7|5650,0.0004755562875843862
1902,B2M|567,0.000568924001833495
1903,BSCL2|26580,0.0005448133024058323
1904,PTK7|5754,0.0004825045777680681
1905,LOC196541|196541,0.0004545051059053471
1906,FLNB|2317,0.000569401815371961
1907,LOC440248|440248,0.0004741480344895491
1908,LSP1|4046,0.0006070316678033507
1909,FOXD2|2306,0.0006157723086227764
1910,MYBPHL|343263,0.00048644245449005016
1911,SP8|221833,0.0005047955749222226
1912,PCDHB14|56122,0.0005022740331829679
1913,HRK|8739,0.0005190211868288767
1914,SCN5A|6331,0.0005007364638358743
1915,DCX|1641,0.000572601105469709
1916,ECOP|81552,0.0004979025508518688
1917,HLA-E|3133,0.0006750455012421712
1918,JOSD3|79101,0.0003779177877521184
1919,PKD2L1|9033,0.0006346278863266545
1920,SPINT2|10653,0.0006910505666018155
1921,GALM|130589,0.0005700464917844312
1922,CAMK2N1|55450,0.0006194231980801248
1923,HOXD11|3237,0.0004094626067229108
1924,ZNF438|220929,0.0005474586815235702
1925,ADPRHL1|113622,0.0005630638865768914
1926,HSD17B7|51478,0.0005639729843289476
1927,ABCC12|94160,0.0005409301893660508
1928,OTP|23440,0.0004959875101422117
1929,EXDL1|161829,0.0005197449353577781
1930,APOL3|80833,0.0005396930662989324
1931,SF3A1|10291,0.00045251470121885793
1932,R3HCC1|203069,0.0004971787799286097
1933,CYP2E1|1571,0.00046566163883802157
1934,MCC|4163,0.0005743882927551723
1935,DHRS2|10202,0.00050245086396821
1936,BNIP1|662,0.0005319722050958046
1937,BCL2L10|10017,0.00042538889009306687
1938,AKAP14|158798,0.0004948479801897749
1939,CES7|221223,0.0003846857866695925
1940,IGSF22|283284,0.000720874919463094
1941,CD55|1604,0.000355832487564481
1942,GRK5|2869,0.0005971550741430361
1943,CSMD1|64478,0.0007315981551934411
1944,FCGBP|8857,0.0006820864254216172
1945,UNC45A|55898,0.0006092693277510311
1946,GLI2|2736,0.0005343494337335141
1947,LRRC20|55222,0.0005381368344967764
1948,CXCR4|7852,0.0005437138067994584
1949,FREM1|158326,0.0006272982202732749
1950,SRPRB|58477,0.0005834734866121962
1951,ISCA1L|389293,0.0003652143486791114
1952,PPP4R1|9989,0.00038616048697564457
1953,EXO1|9156,0.00041106224670457605
1954,SYNPO2|171024,0.0005746622304167515
1955,FLII|2314,0.00041016065491664426
1956,CLSPN|63967,0.0006635992639365382
1957,IQCC|55721,0.0006310760768958082
1958,SNUPN|10073,0.00041976152265773214
1959,TRIAP1|51499,0.0005145707184500054
1960,PPP2R5C|5527,0.0004927910602780345
