features,features,shapley_values
1317,SERPINA4|5267,0.0005405170873764277
1318,LY6G6D|58530,0.0003718781769691993
1319,RBM10|8241,0.0003063506952402675
1320,CST8|10047,0.0004052093112207829
1321,GK3P|2713,0.0003976207814016879
1322,LUM|4060,0.0004148777864373867
1323,C20orf181|140843,0.0004903478144661201
1324,TRBV3-1|28619,0.0004957504588598561
1325,RAB3IP|117177,0.00021962693555338124
1326,NEK4|6787,0.0004212605434852439
1327,C22:CTA-250D10.9|440829,0.0004394720334788422
1328,SMYD4|114826,0.0002979917401811441
1329,RAB12|201475,0.00033304144484007576
1330,PRSS35|167681,0.0005642674291940775
1331,FBXL13|222235,0.0005569091694209115
1332,PCDHAC1|56135,0.0003747014381394562
1333,NCK1|4690,0.00036496295380665316
1334,HCFC1|3054,0.000388089735857326
1335,ATP8B1|5205,0.00041029970830120397
1336,ZFP14|57677,0.00044292032004309215
1337,PEF1|553115,0.0005716016861945531
1338,PC|5091,0.0005594191006759708
1339,LOC441925|441925,0.0005475198451069711
1340,KIR3DL1|3811,0.00035378771742973654
1341,TGIF2LY|90655,0.0002232487920038312
1342,MRS2L|57380,0.00042892477197957235
1343,LOC387761|387761,0.0003028145024627073
1344,PXDN|7837,0.00044715550311221186
1345,C7orf34|135927,0.0004701013407260082
1346,MAN2B2|23324,0.0004044118079530745
1347,HIST1H4E|8367,0.0003444548103201049
1348,GPR17|2840,0.00036460613602537636
1349,CSAD|51380,0.00037878296974722575
1350,ZKSCAN2|342357,0.00027288674554922697
1351,SKIP|51763,0.0002426928585837021
1352,RUFY2|55680,0.00022616029625556277
1353,ADRA2C|152,0.0005200983409944094
1354,VPS53|55275,0.0005055755397535454
1355,MUC15|143662,0.0002897399173779089
1356,C10orf76|79591,0.00035431475090959524
1357,DCP1B|196513,0.00038583573830929506
1358,CDY2A|9426,0.00039711267787769514
1359,CTAG1A|246100,0.0004679682129122987
1360,CYP20A1|57404,0.0003708011368718936
1361,PDE3A|5139,0.00029291343400220267
1362,PIAS3|10401,0.00023495902001405448
1363,DDX46|9879,0.0003591510516642151
1364,SAMD9|54809,0.0002849059707224958
1365,FPGS|2356,0.0003599747687928334
1366,QTRT1|81890,0.0004741448584778392
1367,ZBTB3|79842,0.0003046556533118912
1368,FLJ10490|55150,0.0003031592869700702
1369,PSKH1|5681,0.0003509859500088544
1370,HOXD3|3232,0.0003499568089403908
1371,CMYA5|202333,0.00031249298950677853
1372,C1orf89|79363,0.00040238189954094374
1373,NTSR1|4923,0.00041689235544565683
1374,HBS1L|10767,0.00044677790252269816
1375,C4orf21|55345,0.00041505373401055283
1376,BARHL2|343472,0.00023920938296139756
1377,RANBP10|57610,0.0003833508724803014
1378,"TSSK2,DGCR14|23617",0.0002759174260452767
1379,OR56A3|390083,0.0005436507779447079
1380,MEIG1|644890,0.00035756021795641305
1381,ISOC2|79763,0.0005229603466874153
1382,C10orf49|221044,0.0005179595588349831
1383,LOC123855|123855,0.0004318476039804446
1384,TRH|7200,0.0003648461529588443
1385,C6orf206|221421,0.00022352667827455435
1386,LOC391556|391556,0.00044570419322484433
1387,LRRC42|115353,0.00046052073796007934
1388,HLA-B|3106,0.0004562547697487795
1389,MAGEA10|4109,0.0004408653272526559
1390,ISL2|64843,0.0003634535818767905
1391,OTOR|56914,0.0004184691034235318
1392,LIPC|3990,0.00042053962164807866
1393,SSR2|6746,0.0005266121309557307
1394,TM4SF4|7104,0.000491568158532798
1395,LOC441242|441242,0.0004772962186578361
1396,C1orf58|148362,0.0004163255611106363
1397,PPP2R5B|5526,0.00025090267471266774
1398,TNNT2|7139,0.00027646001259675515
1399,TEX13A|56157,0.0003960441033856671
1400,LOC441009|441009,0.0002883204224648608
1401,DVL2|1856,0.00028590901180254575
1402,SHANK1|50944,0.00031439226606955043
1403,KIAA1841|84542,0.00042499454810444
1404,MAPK14|1432,0.0003692814206534787
1405,C9orf90|203245,0.000431702557086334
1406,DTWD2|285605,0.0003967223867438059
1407,LOC442497|442497,0.00034038268564796925
1408,LOC401152|401152,0.0005100358847976343
1409,SRRM1|10250,0.000414783574850301
1410,HOXA7|3204,0.00032144211860122196
1411,HAND2|9464,0.00033018483185160374
1412,OTP|23440,0.00046356159226702007
1413,CBX4|8535,0.0004197253687395676
1414,KCNG1|3755,0.0004602497605844398
1415,EN1|2019,0.00046710470922012943
1416,ZNF703|80139,0.0005840866969042701
1417,ING4|51147,0.0003805176369888162
1418,STIM2|57620,0.00046171390049412175
1419,TBX5|6910,0.000300304974644853
1420,PITX2|5308,0.0004257094128126791
1421,DKFZP564M1462|26101,0.00040401659758600183
1422,RPS15|6209,0.00036248296570481566
1423,ADRM1|11047,0.0002782823482547103
1424,HOXB13|10481,0.0002089222976011209
1425,ITM2A|9452,0.0004291230748849
1426,RXRG|6258,0.00033871869496501485
1427,NFE2L1|4779,0.0002743399724512175
1428,MORG1|84292,0.0004035820741008631
1429,FAM120A|23196,0.0004156337833273481
1430,SHOX2|6474,0.0002645997654300619
1431,CCDC107|203260,0.0005329981343670003
1432,LRRC61|65999,0.00033483519359240016
1433,SENP3|26168,0.0004194785229591704
1434,BAHD1|22893,0.0002951655747095076
1435,FKBP1A|2280,0.0003235431417159025
1436,NTSR1|4923,0.0002026514115834386
1437,TRIM27|5987,0.0005374148397968108
1438,NFATC2IP|84901,0.0004946547679796444
1439,BGLAP|632,0.0004447159649975347
1440,LOC285300|285300,0.000256341700461464
1441,SNX15|29907,0.00034124739092691576
1442,SNX11|29916,0.0003398799638937162
1443,HOXA13|3209,0.000455904102358418
1444,MRPL41|64975,0.0004238679015628946
1445,PAPD4|167153,0.00042994503722183243
1446,ANKAR|150709,0.00035844033582937973
1447,ZNF581|51545,0.0003969438273943698
1448,ZNF317|57693,0.000488734006956338
1449,PPT2|9374,0.00048824162458097477
1450,SMPD2|6610,0.0003220448326353955
1451,RCN1|5954,0.0004931313108188471
1452,HAX1|10456,0.00038340129799073334
1453,TRPV4|59341,0.00043039239693804193
1454,SIX6|4990,0.0003942403221052864
1455,C2orf51|200523,0.0004913810797569308
1456,SLC6A18|348932,0.00033817354017615363
1457,C6orf206|221421,0.0002832681290173857
1458,KIAA1975|119385,0.0006402137844774552
1459,CRTAP|10491,0.00039223361854894587
1460,ZNF514|84874,0.00029546534707118556
1461,CST2|1470,0.0006104865380757619
1462,HDHD3|81932,0.000390708680056234
1463,ANXA4|307,0.0003863328046721747
1464,INADL|10207,0.0004594444749632244
1465,EXOC3L|283849,0.000473320474278732
1466,PUF60|22827,0.00040543169000745134
1467,MRPS34|65993,0.00046363098310001614
1468,DPP4|1803,0.0004294242227184295
1469,POU4F2|5458,0.0003635493575311283
1470,WDR60|55112,0.00031915944737395305
1471,POLR1D|51082,0.0004070862191228445
1472,TBRG4|9238,0.0003084130219439628
1473,SUPV3L1|6832,0.00046789380375407224
1474,LOC143381|143381,0.0004734494743446157
1475,LOC391526|391526,0.0004758436512428729
1476,SF3B3|23450,0.00038316227372966756
1477,CAST|831,0.00043117230599396645
1478,DDI1|414301,0.0004836488666126726
1479,FLJ45909|126432,0.00028766960053365714
1480,INSIG1|3638,0.0002861836083787948
1481,TRPM3|80036,0.0004296682776722601
1482,LOC440934|440934,0.0004546621249686464
1483,CCNF|899,0.00038285960132226817
1484,ATXN1L|342371,0.0004895838724726129
1485,LOC645030|645030,0.00040254595482584234
1486,EBF2|64641,0.000447472140008096
1487,PPIL1|51645,0.00033725171524341734
1488,PMP2|5375,0.00038053312546527474
1489,PPIB|5479,0.00035376093913399155
1490,LGALS1|3956,0.00037997900710274517
1491,ASGR1|432,0.0003141895285066367
1492,IFRG15|64163,0.0006497155795764477
1493,USF1|7391,0.00030315788287391446
1494,DYNC1H1|1778,0.00045112005864306925
1495,EIF2AK4|440275,0.00031455404614369703
1496,LOC442245|442245,0.0003652624337261072
1497,KCTD21|283219,0.0002706762307535605
1498,ADH7|131,0.0002546673033096769
1499,LOC115110|115110,0.00023558597424739474
1500,hCG_2023776|402562,0.0003655737775726648
1501,HECTD1|25831,0.00030415569404231214
1502,RNF7|9616,0.0005678309987414087
1503,IGFALS|3483,0.0002771770848537859
1504,ZNF593|51042,0.00031735163340524287
1505,RASGRF2|5924,0.0004395822753438249
1506,SLC38A6|145389,0.0005516328309960805
1507,ZSWIM1|90204,0.0002151968247474097
1508,STXBP2|6813,0.00037555922847785266
1509,DTX1|1840,0.0003115635365574616
1510,SHANK1|50944,0.000312799915201236
1511,TSPAN31|6302,0.00017337481262309095
1512,"SNORA62,RPSA|6044",0.0002972173598459429
1513,FARSB|10056,0.0004332364701501084
1514,BCL9L|283149,0.0003490026884141825
1515,PRPF6|24148,0.000358425163910308
1516,PTER|9317,0.0005466895777368414
1517,RASA2|5922,0.0003321185827020027
1518,BRAF|673,0.0005709574589935341
1519,SETD1B|23067,0.0007308764540175234
1520,THAP8|199745,0.00042834795410517305
1521,LCN6|158062,0.00043925182608545285
1522,ATP5I|521,0.00043039751297761287
1523,PRR3|80742,0.00038730022653505236
1524,AOF2|23028,0.0005250083078704171
1525,ENTPD5|957,0.00030705849240794046
1526,PRDM16|63976,0.0005427766835539326
1527,COL4A3BP|10087,0.0005255939464249993
1528,DAAM1|23002,0.00024116397395923254
1529,PCNXL3|399909,0.0002259102124459319
1530,MYH9|481280,0.0004576730824141812
1531,FLJ10490|55150,0.0005372221831421282
1532,CCDC140|151278,0.0005644438760161767
1533,HOXA5|3202,0.0004551005627314906
1534,HHLA3|11147,0.0004449155140601747
1535,ZNF628|89887,0.00029360372050783474
1536,C1orf184|149281,0.0005375697053157029
1537,KPNA6|23633,0.0004288854597707609
1538,ZNF137|7696,0.0003534648124472521
1539,C16orf14|84331,0.000513010479513083
1540,CTTN|2017,0.0003544231392346958
1541,TDRD3|81550,0.0003262539543942754
1542,KIAA1545|57666,0.0003212796084826555
1543,NCL|4691,0.000366023991241975
1544,MINA|84864,0.00021820511404007308
1545,MYST1|84148,0.00048503735638643394
1546,FOXP1|27086,0.00035116965197085835
1547,ZBTB9|221504,0.00030504595765142256
1548,ENTPD7|57089,0.0004228109557395242
1549,TNNC2|7125,0.0004224096495936408
1550,TCF7|6932,0.000486443240628129
1551,PRELID2|153768,0.000258965729735366
1552,SDAD1|55153,0.00043201856894384814
1553,DDX49|54555,0.0003783421569497055
1554,ZNF490|57474,0.0003824126116606528
1555,CALB2|794,0.0002975046157610667
1556,NUDT16L1|84309,0.00038966014911388693
1557,JMJD2C|23081,0.0002600167864925248
1558,ISY1|57461,0.00046052786628894614
1559,LOC643327|643327,0.0003174398457515293
1560,LOC642826|642826,0.0004177498951158396
1561,GPSM2|29899,0.00033498880429834964
1562,ZNF280B|140883,0.0005242238318091171
1563,RAPGEF6|51735,0.0003270626789501124
1564,PLEKHG6|55200,0.0004888924721815027
1565,PRICKLE2|166336,0.0003476461172670733
1566,NFASC|23114,0.0003416981922721474
1567,FBXO43|286151,0.00031082451318203866
1568,UPP2|151531,0.0003889122589373036
1569,HCN4|10021,0.00038855503286998105
1570,PPA2|27068,0.0004484817383100933
1571,CEP290|80184,0.00041108284122218615
1572,METTL8|79828,0.0004829094101264568
1573,NDUFA2|4695,0.00035889412820277555
1574,FGF8|2253,0.00031817835037786357
1575,PAR4|347745,0.00037287349364536565
1576,ATP13A1|57130,0.0003195975524582418
1577,GRB14|2888,0.0004247338748924388
1578,JMJD2A|9682,0.0005171619726510137
1579,P2RX3|5024,0.0004096961398246658
1580,LOC92270|92270,0.0004436727825504977
1581,ZNF662|389114,0.00047294177669449864
1582,DYNC1LI2|1783,0.00036507166715909247
1583,LOC285084|285084,0.00040041839282001235
1584,C10orf76|79591,0.0002848768878936887
1585,MUSK|4593,0.0003353724134995471
1586,DGCR14|8220,0.0003134026932239332
1587,DEFB105A|245908,0.0003968139834979726
1588,IL9|3578,0.00043617140198704116
1589,KIAA0484|57240,0.00041354406347113943
1590,MBL1P1|8512,0.00041939115800339224
1591,C15orf45|641318,0.0005242828323408031
1592,LOC728640|728640,0.0004305293751474175
1593,D21S2090E|266918,0.0003374751582882687
1594,PNMT|5409,0.0003728015316278731
1595,PMPCA|23203,0.00032165237571637025
1596,GNB4|59345,0.0004483442385393177
1597,HCP5|10866,0.00036926969735028427
1598,CD276|80381,0.0002788906555577312
1599,PLEKHH2|130271,0.0003260905851261927
1600,CHAD|1101,0.00040422012637897917
1601,PARS2|25973,0.0002964416165653636
1602,C14orf65|317762,0.0003856331806347763
1603,VPS53|55275,0.00030595186224777546
1604,KCND1|3750,0.0003767665075949318
1605,PI4K2A|55361,0.0004495909208855106
1606,VGLL2|245806,0.00033250332583029834
1607,TXNDC2|84203,0.0003262405570856246
1608,TRIM26|7726,0.0004995569459722547
1609,LOC390791|390791,0.0003760528952812673
1610,TUFM|7284,0.00056294807419501
1611,PUS3|83480,0.00040855907088952197
1612,RPN1|6184,0.0003842107437171814
1613,CDR1|1038,0.0004280501517172566
1614,PMVK|10654,0.0004530845064197147
1615,UBE1L2|55236,0.0003296974488975176
1616,IPP|3652,0.00035625218315032394
1617,EPM2A|7957,0.0005385467203216028
1618,C10orf132|401647,0.00024920172350292337
1619,RHOT1|55288,0.00043096201488055015
1620,ABLIM1|3983,0.0004361321590118498
1621,ZNF611|81856,0.0004342453591482723
1622,ATP1A4|480,0.00033792858445322164
1623,SEMA3A|10371,0.0006223925935093369
1624,NCBP2L|392517,0.0005184668887925309
1625,VPS13D|55187,0.000242778610125086
1626,XAF1|54739,0.00029920963360446397
1627,MTMR8|55613,0.000485133466393555
1628,MBD3L1|85509,0.0004901412149613505
1629,SLC9A3R2|9351,0.00036447968821150777
1630,DACH1|1602,0.00036181654880435975
1631,MPP3|4356,0.00038005340676633957
1632,ALDH1A1|216,0.00041617250421366043
1633,LOC441377|441377,0.0005507607575923653
1634,C14orf124|56948,0.000302086920283622
1635,HOXC6|3223,0.00038872910466491604
1636,MN1|4330,0.0004730074737086666
1637,LAMA4|3910,0.0003368555823787577
1638,NOSIP|51070,0.0002499289771770399
1639,LIPC|3990,0.0002800659618539021
1640,NCAN|1463,0.00026252429794852803
1641,C2orf3|6936,0.00044027216170851216
1642,CD7|924,0.00028338259933853094
1643,FAM33A|348235,0.0004220774463799215
1644,IQSEC2|23096,0.00020869630970310802
1645,CLUAP1|23059,0.0003579914353624055
1646,TOP2B|7155,0.00033329880593586405
1647,C8orf44|56260,0.000385481053183803
1648,KRIT1|889,0.00039700830722323434
1649,HNRNPU|3192,0.0004284842896743091
1650,C1orf58|148362,0.0003657139417867536
1651,FAM26B|51063,0.0004823798896835814
1652,C3orf52|79669,0.0003058513413094941
1653,CBX8|57332,0.000516610486103165
1654,ST3GAL6|10402,0.00029272194893394414
1655,ZBTB39|9880,0.000527318274674055
1656,GLI1|2735,0.0003254236620274754
1657,ERCC4|2072,0.0004165982291583684
1658,NBPF3|84224,0.00035504911825356533
1659,EIF2B5|8893,0.00042149648073174173
1660,LPIN3|64900,0.00034874234630549207
1661,GCM1|8521,0.0005426924738070677
1662,DTX3|196403,0.0002562736386819876
1663,KCNA5|3741,0.00030090260025063097
1664,NUDC|10726,0.0002532892533207932
1665,TIMM9|26520,0.00028176012203820966
1666,PDGFB|5155,0.0004512019206971445
1667,DUSP26|78986,0.000354920949403519
1668,MRPL49|740,0.0002504398591215582
1669,SAMD14|201191,0.0004748161910217595
1670,FCRL3|115352,0.0003210389941027509
1671,AMY2A|279,0.0004123910037049719
1672,CACNG4|27092,0.0002809147315155369
1673,SLC30A4|7782,0.0002727734634888843
1674,NKX3-2|579,0.00037739822462583647
1675,THOC4|10189,0.0004269288838616609
1676,RNF24|11237,0.0002751542409023188
1677,SPOP|8405,0.0002970637908523222
1678,LOC645652|645652,0.00047317293443141127
1679,PDIA3|2923,0.00033576348427008735
1680,SLC39A8|64116,0.000340168754709439
1681,THBS2|7058,0.00039008036688454163
1682,DIO3|1735,0.00047699848681294517
1683,ZNF691|51058,0.0004083656261076198
1684,AOF1|221656,0.00031673604089671025
1685,USP7|7874,0.00045711626757343545
1686,ARD1B|84779,0.0003021968786366194
1687,RPL22|6146,0.00019763778069938585
1688,RCP9|27297,0.0004059780360456065
1689,PNN|5411,0.0004793998172401545
1690,SMEK3P|139420,0.0003291994176540209
1691,RNF169|254225,0.0003661549517363542
1692,MYCL1|4610,0.00025600949760878715
1693,LRRC55|219527,0.00045614712654062277
1694,OR2Z1|284383,0.0004864090202959939
1695,KDELR1|10945,0.00033380331248141686
1696,UCP1|7350,0.00039926157361775116
1697,BCL2L14|79370,0.0004036447754826555
1698,DPY19L1P1|89231,0.00047479423476263767
1699,TGIF2LY|90655,0.00027078296385882805
1700,NXF5|55998,0.00038895157853880666
1701,CREB3L3|84699,0.00029445196222970926
1702,C6orf72|116254,0.000467407282975295
1703,HDLBP|3069,0.00029197204312580695
1704,C6orf81|221481,0.0003762799196624591
1705,ITPR1|3708,0.00038184379735078206
1706,SF3A1|10291,0.0005690170490112266
1707,SPANXA1|30014,0.00038719616529764994
1708,GPR150|285601,0.000287409330494813
1709,GNPTG|84572,0.0002119832204232754
1710,LOC154860|154860,0.0004026672697513507
1711,NKX2-6|137814,0.00034471557211921864
1712,CACNA1B|774,0.0004736310925404628
1713,ZNF497|162968,0.00046662988000752506
1714,EPS15|2060,0.00030462818519510874
1715,CXorf34|79979,0.00028771383013862645
1716,CCNB1IP1|57820,0.0005053070867516062
1717,"SNORA59A,VPS13D|677885",0.00040832708326459335
1718,OR8K3|219473,0.00021634685760234907
1719,3.8-1|352961,0.00030033575913073255
1720,CCDC109A|90550,0.00031772747952945576
1721,POLD3|10714,0.000367107752277502
1722,FRMD3|257019,0.0005122176343976531
1723,TADA3L|10474,0.0002701572510601249
1724,PTGES|9536,0.0005079488008225405
1725,CANX|821,0.00022633058938134132
1726,TRGV7|6981,0.0002860690694584333
1727,SLC27A5|10998,0.0005133300500934779
1728,KCNK7|10089,0.0005259838128006186
1729,HOXD13|3239,0.00031330102195103386
1730,TMEM81|388730,0.000333229402021575
1731,TMCO3|55002,0.0003399089879043365
1732,"LOC145663,GATM|145663",0.00032893949835601107
1733,TMEM190|147744,0.0005404363887985028
1734,RAB11FIP4|84440,0.00047384462320682855
1735,LOC147645|147645,0.0004829155468661578
1736,VPS13C|54832,0.0003509638519101734
1737,IGSF2|9398,0.0003049435143345717
1738,TRIM65|201292,0.00046651631571463325
1739,GNL2|29889,0.00044277079816949343
1740,ITSN2|50618,0.00046501338781767263
1741,MED8|112950,0.0003235331700621898
1742,TNFRSF13C|115650,0.00019541630111873738
1743,SF1|7536,0.00047207448714056173
1744,CAPRIN2|65981,0.0002659066136463942
1745,SEMA4G|57715,0.0003374930381708161
1746,LOC728573|728573,0.0003782669196484001
1747,TAF1B|9014,0.0003418516417755871
1748,MGC15885|197003,0.000362153689252073
1749,PPP6C|5537,0.0003158842112538272
1750,C9orf114|51490,0.0002997691532170421
1751,LOC283143|283143,0.00032077883217391503
1752,NOTCH2NL|388677,0.00022503615861682645
1753,IPO13|9670,0.0003719722000187325
1754,SHH|6469,0.00028547498487164883
1755,HIST2H3C|126961,0.00030888371677915684
1756,YEATS2|55689,0.000397748907673635
1757,FAM128A|653784,0.00023374111247617668
1758,KLK2|3817,0.0003933886772183306
1759,AFAP1L2|84632,0.00047828710345610743
1760,MAGEB2|4113,0.00048081115973683155
1761,SFRS2IP|9169,0.00038897170117373176
1762,NUCB2|4925,0.0003724521838303625
1763,FMN2|56776,0.00039128945211926636
1764,A1BG|1,0.0003073101482274212
1765,TRIM39|56658,0.0004033322729857207
1766,BAG5|9529,0.000372071784131173
1767,ZNF518B|85460,0.00042158993734760306
1768,NET1|10276,0.00042684205977009185
1769,ZDHHC12|84885,0.0003801126664044326
1770,MED20|9477,0.00034446480795925305
1771,IQCC|55721,0.00039681407259006666
1772,SPOCK1|6695,0.00046712149912104075
1773,PSMB10|5699,0.0002886110668886827
1774,SLC11A2|4891,0.0003320767373582681
1775,BIRC8|112401,0.00037989382093263076
1776,BAGE3|85318,0.00031945448234625836
1777,hCG_2041321|391124,0.0005303170730477148
1778,MRPS5|64969,0.00023215949161749748
1779,APOL4|80832,0.0004140019873418731
1780,PRPSAP1|5635,0.0005090281341027009
1781,SLC25A42|284439,0.00027296312118631
1782,NDUFA11|126328,0.00026937508079938777
1783,PTCRA|171558,0.00026139442903605546
1784,OR2G2|81470,0.0005032234015255072
1785,GALNT1|2589,0.00035587488258249195
1786,LOC400590|400590,0.0003147090928766894
1787,NANOGP8|388112,0.0004654797093556288
1788,LOC283624|283624,0.0003647838059289278
1789,VGLL4|9686,0.0004718979931098489
1790,RAB3IP|117177,0.00040544452377131053
1791,RBBP4|5928,0.0003527272525312511
1792,ARID1B|57492,0.0006076779139365508
1793,CDC6|990,0.0003604697251244262
1794,TAF1L|138474,0.0005453676305416176
1795,LOC642032|642032,0.00040176978588430247
1796,WWP1|11059,0.00038401124608359737
1797,FAM58B|339521,0.0003174078718480638
1798,ATP13A3|79572,0.00041329169326699105
1799,HS3ST5|222537,0.00039179417595654875
1800,DKFZP761C1711|57796,0.0004452169825584013
1801,LOC728540|728540,0.00037097346535120513
1802,PABPC3|5042,0.0003596019518308288
1803,KLF10|7071,0.00033347746593301905
1804,ZNF26|7574,0.0002617112257834415
1805,PSCA|8000,0.00032288872345110096
1806,LOC729062|729062,0.000303458126871624
1807,TTC22|55001,0.00048076966744429377
1808,WDR45|11152,0.00046733446168732804
1809,CDC25A|993,0.00043160471442068655
1810,WDHD1|11169,0.00028667089969790444
1811,LOC339298|339298,0.00032484475438846773
1812,OR52B6|340980,0.0004059666845714809
1813,RFFL|117584,0.00034561648277357397
1814,FKBP11|51303,0.00038644460760451987
1815,RAB5B|5869,0.000472702477010281
1816,LOC128977|128977,0.00034943194602899796
1817,LOC286109|286109,0.00027467051929471267
1818,WIZ|58525,0.0004980953032343908
1819,MYO5C|55930,0.00033613302374927307
1820,MRPL52|122704,0.00042053764134606416
1821,FUT1|2523,0.00035298740016422015
1822,SLC35A1|10559,0.0002746745704590046
1823,CD160|11126,0.0002937589955618654
1824,FLJ46838|440865,0.0003953919941283191
1825,LOC152742|152742,0.00043136431748062425
1826,METT10D|79066,0.0002332040303033945
1827,C22orf33|339669,0.000328833976109356
1828,SH3GLP3|727736,0.0003729774567821608
1829,HIST1H1E|3008,0.0005124665364963294
1830,NTRK3|4916,0.00040417406069892373
1831,HOXA3|3200,0.0005176579231248731
1832,C9orf18|254956,0.0002767134931150717
1833,CNDP1|84735,0.00031483125011613766
1834,UFC1|51506,0.0003633312357596957
1835,BLOC1S3|388552,0.00042260025000861925
1836,OR13G1|441933,0.0003569440277780538
1837,LOC442497|442497,0.0003504105529901568
1838,ID2|3398,0.0004154591583632538
1839,MGC21881|389741,0.0003939127482301489
1840,GOLM1|51280,0.0003138080939877996
1841,MIST|116449,0.0003744989158179417
1842,STC2|8614,0.0002793254387138148
1843,TLR9|54106,0.0004740618104742889
1844,MRGPRD|116512,0.0003846239993088102
1845,C9orf142|286257,0.00038222504355570264
1846,SLC16A6|9120,0.00030189597773101274
1847,NRF1|4899,0.00041018302045926227
1848,LDLRAD3|143458,0.0005764721293823974
1849,LOC124220|124220,0.00040057408989213714
1850,GREB1|9687,0.0005764036465770088
1851,LOC400604|400604,0.0005755767723203895
1852,FOXQ1|94234,0.0004704235378337644
1853,hCG_1654703|646268,0.0003810822919176189
1854,LOC283299|283299,0.0003412048408129349
1855,TMEM147|10430,0.00029545709563229765
1856,C9orf82|79886,0.00036664101019576493
1857,ZC3HC1|51530,0.00027354098223903746
1858,C7orf34|135927,0.00038987083410746686
1859,SNORA68|26780,0.0005578165194016467
1860,OVCA2|124641,0.00025951170140350627
1861,MUM1L1|139221,0.0005840202361427356
1862,HOXD4|3233,0.0003564939820773185
1863,ZNF557|79230,0.00025733912768661387
1864,PER3|8863,0.0004548580335018641
1865,FLJ30428|150519,0.0003242995154599166
1866,ANKRD43|134548,0.0005359869998011401
1867,C20orf108|116151,0.000368072290927616
1868,CSAD|51380,0.0003093795847953326
1869,RASAL2|9462,0.000384056916038642
1870,TIGD5|84948,0.00023477602870670313
1871,RBM33|155435,0.00036467548435159736
1872,FLJ36208|283948,0.00038736379902526473
1873,BARHL2|343472,0.0006144519267924391
1874,PTPMT1|114971,0.00016699725579816713
1875,EML4|27436,0.0006041248887828336
1876,NOTCH3|4854,0.0003481392620034179
1877,LY6G5C|80741,0.0003586556747452677
1878,CMBL|134147,0.00030720744266482145
1879,SLC10A7|84068,0.0004396343318490099
1880,TRH|7200,0.00028785720668469673
1881,SCAMP3|10067,0.0005462352163090195
1882,C7orf54|27099,0.0003147744880628539
1883,COMMD6|170622,0.0003011296069400263
1884,C4orf21|55345,0.0003628068478272675
1885,LOC151234|151234,0.0002968441177158052
1886,BCAR3|8412,0.0005512669321526011
1887,TNFSF10|8743,0.00047168861439268403
1888,UBE2H|7328,0.00047541659905881974
1889,ZNF160|90338,0.00031599940471237296
1890,PTPRB|5787,0.0004071525359725834
1891,RAC1|5879,0.0004181362245070586
1892,TDRD9|122402,0.00045805719210567067
1893,FLJ13137|400793,0.0002968814203132275
1894,DNASE2|1777,0.000400601360005492
1895,LOC285141|285141,0.0003244929866442821
1896,LARS|51520,0.0003763112199745324
1897,HKR1|284459,0.00036261536074700177
1898,MRPL43|84545,0.0004547925332058387
1899,IL17F|112744,0.0002524531755247857
1900,NEK1|4750,0.000392721145838646
1901,PBX2|5089,0.00035009580773726675
1902,PXDN|7837,0.0004415594067418877
1903,AP1G1|164,0.00041965099758765445
1904,SBF1|6305,0.0003265596389265689
1905,LOC100009676|100009676,0.0005067375668622253
1906,UTS2|10911,0.000376148311898346
1907,LRP1B|53353,0.0004340005527670149
1908,BTN2A3|54718,0.0003573666281257397
1909,BCAN|63827,0.00045721776068332297
1910,LHFPL3|375612,0.00037027315289208805
1911,RCAN1|1827,0.00024411649996188695
1912,TFAP2D|83741,0.00038690281985623103
1913,TUBGCP3|10426,0.0005502911958256381
1914,YBX2|51087,0.00024937140351858093
1915,USP4|7375,0.00035648528222861014
1916,BAIAP3|8938,0.0005579245164573335
1917,LOC389203|389203,0.00035154480329987396
1918,ANKS4B|257629,0.00035014173475413394
1919,PRKD1|5587,0.0003441980437647271
1920,TMED3|23423,0.0002732729337500506
1921,FAM135A|57579,0.0003912449747723296
1922,HSPG2|3339,0.0005487981778415567
1923,ACTR8|93973,0.00032541464638590937
1924,LMAN1L|79748,0.00030001736548340274
1925,TPRKB|51002,0.0002998914142625337
1926,HSPA1L|3305,0.00032702405554483255
1927,IL13|3596,0.000278085082029129
1928,PPP1R12C|54776,0.00036020886644609466
1929,C6orf129|154467,0.0004792622313275984
1930,ZNRF4|148066,0.000456256840293044
1931,ZNF79|7633,0.0003890911743538471
1932,"LOC401015,FAM133B|401015",0.0004030612181794059
1933,SERPINI2|5276,0.00037996232561161153
1934,TSHZ1|10194,0.00039761831539588874
1935,MTIF3|219402,0.0003641467620733563
1936,OR5K1|26339,0.0004116909527712941
1937,LOC400756|400756,0.000243326819174635
1938,C16orf3|750,0.0005092063708945061
1939,MAGEC2|51438,0.0001646853258711362
1940,RBM25|58517,0.0005134562895401847
1941,OR9A2|135924,0.0003828748083780365
1942,SPINK5L3|153218,0.00025723188002086566
1943,FBXO17|115290,0.0003847284893582377
1944,EIF2C4|192670,0.0004931589542416059
1945,ISLR2|57611,0.0004689146837081196
1946,MDGA2|161357,0.0005274189460946833
1947,MYH7|4625,0.00032013022521272126
1948,KLHL12|59349,0.0002987547262096467
1949,HIST1H3F|8968,0.00041946694603154993
1950,C22orf32|91689,0.00047888762168823865
1951,ZNF90|7643,0.0005121970278716948
1952,LOC340512|340512,0.0003925416299855604
1953,LOC285463|285463,0.0004986207345104735
