,mRNA
369,0.006721459329128265
370,0.006791846361011267
371,0.006561288610100746
372,0.006662328261882067
373,0.006890420336276293
374,0.007051978725939989
375,0.00707975821569562
376,0.006884834263473749
377,0.0067859822884202
378,0.006807789206504822
379,0.0068776789121329784
380,0.006560564041137695
381,0.006438516546040773
382,0.006440202239900827
383,0.006463425699621439
384,0.006465819664299488
385,0.006586210802197456
386,0.006604765076190233
387,0.006773272529244423
388,0.006615895312279463
389,0.006685908883810043
390,0.0064248936250805855
391,0.0064973728731274605
392,0.006414697039872408
393,0.006893441546708345
394,0.007285669911652803
395,0.0076977768912911415
396,0.008450624532997608
397,0.008407946676015854
398,0.007805772125720978
399,0.008822779171168804
400,0.00803373008966446
401,0.007057720795273781
402,0.0068265595473349094
403,0.007041275501251221
404,0.007065335754305124
405,0.006655960809439421
406,0.0074228341691195965
407,0.008443300612270832
408,0.0068273660726845264
409,0.007163133937865496
410,0.007780799642205238
411,0.007200208492577076
412,0.007159464526921511
413,0.007833982817828655
414,0.007176050450652838
415,0.006586472038179636
416,0.007839128375053406
417,0.006840224377810955
418,0.00694798119366169
419,0.006979301571846008
420,0.006915433332324028
421,0.006925690919160843
422,0.006357415579259396
423,0.007116097491234541
424,0.006561856716871262
425,0.00666455365717411
426,0.006505462806671858
427,0.007014421746134758
428,0.006615339778363705
429,0.006217763293534517
430,0.0067750075832009315
431,0.006586979143321514
432,0.006492244079709053
433,0.0063847084529697895
434,0.006537535227835178
435,0.006319016683846712
436,0.006116258911788464
437,0.006039614789187908
438,0.006278658751398325
439,0.006787566933780909
440,0.006972346920520067
441,0.006907230243086815
442,0.0065023209899663925
443,0.006220176815986633
444,0.0062337107956409454
445,0.006100557744503021
446,0.006178696174174547
447,0.006233712192624807
448,0.006574406288564205
449,0.006573065649718046
450,0.006110788322985172
451,0.005870357155799866
452,0.006048626732081175
453,0.006147276610136032
454,0.0059351022355258465
455,0.005896897055208683
456,0.006052984390407801
457,0.006338086910545826
458,0.006732981186360121
459,0.006227255333214998
460,0.00610000966116786
461,0.006073552183806896
462,0.006439204327762127
463,0.006493385881185532
464,0.006450875196605921
465,0.0064424253068864346
466,0.006448956672102213
467,0.006503771524876356
468,0.006571581121534109
469,0.005948381032794714
470,0.005788237787783146
471,0.006108746863901615
472,0.006277523934841156
473,0.006033511366695166
474,0.0059295580722391605
475,0.006394591648131609
476,0.006965626031160355
477,0.006272448692470789
478,0.005987756885588169
479,0.006063028238713741
480,0.006253780331462622
481,0.005672193598002195
482,0.005816509947180748
483,0.006105981767177582
484,0.006287066265940666
485,0.006332074757665396
486,0.006638948805630207
487,0.006878369953483343
488,0.007154751569032669
489,0.006286280695348978
490,0.0056723845191299915
491,0.005642168689519167
492,0.006032153032720089
493,0.005976665765047073
494,0.005762518383562565
495,0.005822648294270039
496,0.005830047186464071
497,0.00593547523021698
498,0.005770980846136808
499,0.006136439740657806
500,0.006672764662653208
501,0.0062522878870368
502,0.00584688875824213
503,0.00568021647632122
504,0.0058061773888766766
505,0.0057883672416210175
506,0.005510739050805569
507,0.005399669054895639
508,0.005591510329395533
509,0.0056029316037893295
510,0.005750775337219238
511,0.005591478198766708
512,0.0053467717953026295
513,0.005413866136223078
514,0.005306370556354523
515,0.005554756615310907
516,0.005529184825718403
517,0.005714560393244028
518,0.00578229920938611
519,0.006313340738415718
520,0.0073663340881466866
521,0.009405641816556454
522,0.008720043115317822
523,0.00643298402428627
524,0.006299692206084728
525,0.007371294777840376
526,0.00608372688293457
527,0.006205741781741381
528,0.006842455826699734
529,0.005821981001645327
530,0.005973928142338991
531,0.006369287613779306
532,0.005550342611968517
533,0.005763444118201733
534,0.006407843437045813
535,0.00594431022182107
536,0.005550488829612732
537,0.006169852335005999
538,0.006512915249913931
539,0.005782225634902716
540,0.005854897201061249
541,0.006379303056746721
542,0.006586267612874508
543,0.005982081405818462
544,0.005796879064291716
545,0.00579290185123682
546,0.005694916471838951
547,0.005489058326929808
548,0.005654267035424709
549,0.006146887317299843
550,0.005810359492897987
551,0.005601122509688139
552,0.005509624257683754
553,0.005774403922259808
554,0.0054983114823699
555,0.005161500070244074
556,0.005314789246767759
557,0.005213294643908739
558,0.005573092959821224
559,0.005485178902745247
560,0.005892881192266941
561,0.0060396334156394005
562,0.00676561426371336
563,0.0057626632042229176
564,0.005194498226046562
565,0.005390392616391182
566,0.005687198136001825
567,0.0059716408140957355
568,0.005395940504968166
569,0.005111292935907841
570,0.005204359069466591
571,0.00543438084423542
572,0.0057603162713348866
573,0.005223774816840887
574,0.005033422261476517
575,0.00506878225132823
576,0.005311564076691866
577,0.005411377642303705
578,0.005132040474563837
579,0.0050523485988378525
580,0.005131870042532682
581,0.005158002953976393
582,0.005385249853134155
583,0.005527672357857227
584,0.0054655601270496845
585,0.005266519263386726
586,0.005144365131855011
587,0.005021142307668924
588,0.0051345545798540115
589,0.005067751277238131
590,0.005186247639358044
591,0.005261572543531656
592,0.005030193831771612
593,0.005036425311118364
594,0.004977704491466284
595,0.004932356998324394
596,0.004944346845149994
597,0.004816553555428982
598,0.005178804975003004
599,0.005226769484579563
600,0.005429239012300968
601,0.005347172264009714
602,0.005476558115333319
603,0.005220336373895407
604,0.005108790937811136
605,0.005114593543112278
606,0.005384030286222696
607,0.005737479776144028
608,0.006195587571710348
609,0.00648983521386981
610,0.005615053698420525
611,0.005628754384815693
612,0.005633342545479536
613,0.006375880446285009
614,0.006458367221057415
615,0.0051018777303397655
616,0.005404530093073845
617,0.006192364264279604
618,0.005858984775841236
619,0.005582026205956936
620,0.005143275484442711
621,0.006310383323580027
622,0.0064508928917348385
623,0.006646508350968361
624,0.006878451444208622
625,0.007064408622682095
626,0.006351114250719547
627,0.00574788823723793
628,0.005918615963310003
629,0.0056012701243162155
630,0.0067065111361444
631,0.005674864165484905
632,0.005410258192569017
633,0.005515112541615963
634,0.0055036586709320545
635,0.007063610479235649
636,0.005411300342530012
637,0.005646987818181515
638,0.005181795451790094
639,0.0054899659007787704
640,0.005247347988188267
641,0.005094863474369049
642,0.005335663445293903
643,0.005154914688318968
644,0.005250900983810425
645,0.005035292822867632
646,0.0050130425952374935
647,0.004780090879648924
648,0.004970908164978027
649,0.00498786149546504
650,0.005041998811066151
651,0.005065483506768942
652,0.0053240773268043995
653,0.005219149403274059
654,0.0055365306325256824
655,0.005364510230720043
656,0.005053896456956863
657,0.005125998519361019
658,0.004785601049661636
659,0.00494916457682848
660,0.005333537235856056
661,0.005556944292038679
662,0.00528176873922348
663,0.00494054751470685
664,0.004741108510643244
665,0.004808216821402311
666,0.004608990624547005
667,0.004929360002279282
668,0.004951401613652706
669,0.004946775268763304
670,0.004946691915392876
671,0.005059035494923592
672,0.004877810832113028
673,0.0045832861214876175
674,0.004623002838343382
675,0.004520639777183533
676,0.004861875902861357
677,0.00513386121019721
678,0.005416737869381905
679,0.005206528585404158
680,0.0049408432096242905
681,0.00463057728484273
682,0.004560641013085842
683,0.0049671302549541
684,0.0050376649014651775
685,0.005146949086338282
686,0.004891855642199516
687,0.005141731351613998
688,0.005209727678447962
689,0.005463634617626667
690,0.005884838756173849
691,0.004804277792572975
692,0.004775906912982464
693,0.0051041473634541035
694,0.005142704118043184
695,0.004931406583636999
696,0.004502450581640005
697,0.004787250887602568
698,0.005422899499535561
699,0.004984235391020775
700,0.005046959035098553
701,0.0050679221749305725
702,0.005261018872261047
703,0.005342491902410984
704,0.005191877484321594
705,0.004903499037027359
706,0.004530076403170824
707,0.004712280351668596
708,0.004972366616129875
709,0.005099763628095388
710,0.004900533705949783
711,0.004724994767457247
712,0.005146473180502653
713,0.005509775131940842
714,0.0058066705241799355
715,0.005101428832858801
716,0.004597896244376898
717,0.0046752565540373325
718,0.005476974882185459
719,0.0059030428528785706
720,0.005641392432153225
721,0.006317625753581524
722,0.005402807611972094
723,0.004927375819534063
724,0.005024877842515707
725,0.005085747689008713
726,0.0050440942868590355
727,0.0045452420599758625
728,0.004770294297486544
729,0.005463548470288515
730,0.0050170752219855785
731,0.004638865124434233
732,0.004479012917727232
733,0.004486760590225458
734,0.005062267649918795
735,0.004709058441221714
736,0.004301221109926701
737,0.004416732583194971
738,0.004646774847060442
739,0.004707127809524536
740,0.004467844031751156
741,0.004261575639247894
742,0.004390771500766277
743,0.004469879902899265
744,0.004572111647576094
745,0.004393210634589195
746,0.004484374541789293
747,0.004407287109643221
748,0.00439225509762764
749,0.004670640919357538
750,0.004800994414836168
751,0.005032071378082037
752,0.0048183780163526535
753,0.004730872809886932
754,0.004528736229985952
755,0.004645871464163065
756,0.004913453944027424
757,0.004847962874919176
758,0.005115173757076263
759,0.005084048956632614
760,0.0047670709900557995
761,0.004377830773591995
762,0.004379141144454479
763,0.004807282239198685
764,0.004779794253408909
765,0.004882585722953081
766,0.004767965525388718
767,0.004495446104556322
768,0.004362660925835371
769,0.004522678907960653
770,0.004881690721958876
771,0.004585965536534786
772,0.004400244448333979
773,0.0041778916493058205
774,0.004171216394752264
775,0.004320010542869568
776,0.004586049355566502
777,0.004999020602554083
778,0.004624687600880861
779,0.004459332209080458
780,0.004082212224602699
781,0.004320562817156315
782,0.004968456458300352
783,0.004808759316802025
784,0.005070364568382502
785,0.004417566116899252
786,0.004300587810575962
787,0.004541456699371338
788,0.004774655215442181
789,0.0048798625357449055
790,0.004736213944852352
791,0.004630937706679106
792,0.004434254951775074
793,0.004531967919319868
794,0.004902064334601164
795,0.005426907911896706
796,0.0050265248864889145
797,0.004373345524072647
798,0.004181451164186001
799,0.004566930700093508
800,0.004520460497587919
801,0.004624930210411549
802,0.004387911409139633
803,0.004143640398979187
804,0.004446255974471569
805,0.004522543866187334
806,0.005283953156322241
807,0.005546271335333586
808,0.005436877254396677
809,0.0047081164084374905
810,0.004296384286135435
811,0.004795663524419069
812,0.004957269411534071
813,0.004690715577453375
814,0.0044222986325621605
815,0.004818514455109835
816,0.0061108144000172615
817,0.005656663328409195
818,0.004881761502474546
819,0.004441034514456987
820,0.00469862949103117
821,0.005034991540014744
822,0.004673349671065807
823,0.004369006492197514
824,0.004782040137797594
825,0.0052699437364935875
826,0.005173647776246071
827,0.0042881350964307785
828,0.0047361114993691444
829,0.0050651077181100845
830,0.004538539331406355
831,0.004120102617889643
832,0.004413179587572813
833,0.004477425944060087
834,0.004451591055840254
835,0.004083168227225542
836,0.004254758823662996
837,0.004319633822888136
838,0.004177385475486517
839,0.004159793257713318
840,0.00427277060225606
841,0.0044664060696959496
842,0.004424440208822489
843,0.004426564555615187
844,0.004898490384221077
845,0.00526172760874033
846,0.006093913689255714
847,0.005126248113811016
848,0.00426567392423749
849,0.004420758690685034
850,0.004792144056409597
851,0.004344344139099121
852,0.00465046614408493
853,0.004884775727987289
854,0.004832322709262371
855,0.0047272271476686
856,0.0043576555326581
857,0.004348836373537779
858,0.004333071876317263
859,0.004102562554180622
860,0.0043000816367566586
861,0.004360064398497343
862,0.004521734081208706
863,0.0046043116599321365
864,0.0045620412565767765
865,0.0041819787584245205
866,0.0043303752318024635
867,0.0042279488407075405
868,0.004192709922790527
869,0.004423394333571196
870,0.0042993659153580666
871,0.00430098082870245
872,0.004438514355570078
873,0.004201310686767101
874,0.004178755916655064
875,0.004044556990265846
876,0.0038202598225325346
877,0.004054261837154627
878,0.004133075010031462
879,0.00441966624930501
880,0.005083911120891571
881,0.005888443905860186
882,0.006224587559700012
883,0.004671243019402027
884,0.004188228864222765
885,0.004882789682596922
886,0.0048190937377512455
887,0.004056309815496206
888,0.0042635477147996426
889,0.005245726555585861
890,0.005442537367343903
891,0.004291197285056114
892,0.004408390261232853
893,0.004672238137573004
894,0.004380504600703716
895,0.003994395490735769
896,0.004232217092067003
897,0.004637477919459343
898,0.0044264416210353374
899,0.004230435937643051
900,0.004530224017798901
901,0.005000059958547354
902,0.003994076047092676
903,0.004166487604379654
904,0.0044060153886675835
905,0.004256933927536011
906,0.004002022556960583
907,0.004303798079490662
908,0.0045100003480911255
909,0.0043851290829479694
910,0.004243932198733091
911,0.004035348538309336
912,0.004576996900141239
913,0.004026895388960838
914,0.003967361990362406
915,0.004049979615956545
916,0.0040777698159217834
917,0.0039457655511796474
918,0.0037524320650845766
919,0.0037212215829640627
920,0.003926882520318031
921,0.003858766984194517
922,0.00409487122669816
923,0.003973754588514566
924,0.003930198028683662
925,0.0037608386483043432
926,0.003922327421605587
927,0.004046330228447914
928,0.003933430183678865
929,0.004088170826435089
930,0.004149784334003925
931,0.003963474649935961
932,0.0040164426900446415
933,0.003903194097802043
934,0.00400393595919013
935,0.0039349873550236225
936,0.003764539724215865
937,0.004004599526524544
938,0.004160534590482712
939,0.004238536115735769
940,0.004490917082875967
941,0.004491148516535759
942,0.004838564898818731
943,0.004461004864424467
944,0.004501750227063894
945,0.0040642013773322105
946,0.003728574840351939
947,0.0037275434006005526
948,0.0039285277016460896
949,0.00397641072049737
950,0.00402924045920372
951,0.0038775198627263308
952,0.003793006995692849
953,0.0036967492196708918
954,0.003678875043988228
955,0.003676528111100197
956,0.003855877323076129
957,0.0037119120825082064
958,0.003711491357535124
959,0.0037482776679098606
960,0.0038604699075222015
961,0.004128898028284311
962,0.0050317575223743916
963,0.005230485461652279
964,0.005758957471698523
965,0.004144361708313227
966,0.004043061751872301
967,0.00481081148609519
968,0.004471639171242714
969,0.004595770500600338
970,0.003943133167922497
971,0.003961740527302027
972,0.004476923029869795
973,0.004202611744403839
974,0.004099500831216574
975,0.003917009104043245
976,0.004018227104097605
977,0.004263663198798895
978,0.00478737149387598
979,0.005047473590821028
980,0.005166551563888788
981,0.0049126604571938515
982,0.005611155182123184
983,0.005080166272819042
984,0.004313701298087835
985,0.0037366340402513742
986,0.0045922123827040195
987,0.005773372948169708
988,0.00385116133838892
989,0.0044722361490130424
990,0.00598727073520422
991,0.004283650312572718
992,0.004739985801279545
993,0.0067398217506706715
994,0.004994874820113182
995,0.0065690609626472
996,0.009283536113798618
997,0.007386853452771902
998,0.012912564910948277
999,0.006938104052096605
1000,0.013729015365242958
