features,features,shapley_values
0,DBF4|10926,0.0006321496048881374
669,RNF115|27246,0.0009085286093819466
670,BCAR1|9564,0.0006987746367044544
671,MRPS31|10240,0.0007756233861384643
672,TADA2A|6871,0.0007789037960300282
673,POMT1|10585,0.0005684370742925313
674,MRPL43|84545,0.0007532269902031109
675,C3orf42|84657,0.0007982447475931309
676,ZNF143|7702,0.0006972666141380719
677,ADPRHL1|113622,0.0007684986460009797
678,SSBP3|23648,0.0007616092311721127
679,ZNF135|7694,0.0012763772195757135
680,SLC1A1|6505,0.0015326596530265938
681,ITPRIPL2|162073,0.0007178881199492008
682,BCAS2|10286,0.0007254333092550456
683,ZNF321|399669,0.0008750207498299104
684,CRYZ|1429,0.0006693794850710071
685,REXO4|57109,0.0007897705372337485
686,NFATC2IP|84901,0.0006924627573794927
687,C20orf111|51526,0.000647361624770236
688,HSBP1|3281,0.0009140512472885047
689,TRIM14|9830,0.0007387465650883576
690,GMEB2|26205,0.0006222491648543082
691,LYRM4|57128,0.0007505943060433348
692,ATF1|466,0.0007673011348381426
693,KATNB1|10300,0.0008371293408909587
694,KLHL9|55958,0.0007183361715980342
695,NOTCH3|4854,0.0007311340277211117
696,RAP1A|5906,0.0006741082896030143
697,ERI1|90459,0.0007029559125603944
698,SIK1|150094,0.0007510745754300195
699,SRPR|6734,0.0006898084319426083
700,UQCRC1|7384,0.00082737192224979
701,LOC644936|644936,0.0007792133194311934
702,WIPI2|26100,0.0007732416783102097
703,DNAJC25|548645,0.0007926252999423243
704,EMB|133418,0.0008881098544105542
705,TNFRSF6B|8771,0.0007441285719856997
706,PAPD5|64282,0.0006866122888591227
707,TEX2|55852,0.000700854870810975
708,RPGRIP1L|23322,0.0006513366004389723
709,HOOK3|84376,0.0008455493680447938
710,DENND4B|9909,0.0009537261683764605
711,PPP1R15B|84919,0.0008149960313390854
712,PPCDC|60490,0.0007744484576751793
713,SERP1|27230,0.0006199261441104597
714,PTPN23|25930,0.0006869800931700468
715,IGSF3|3321,0.0007470244023221538
716,C12orf5|57103,0.0006568640040301976
717,MTM1|4534,0.0007182321404102965
718,CHCHD7|79145,0.0007253364070782468
719,CCDC112|153733,0.0007309583453028784
720,PYGL|5836,0.0008653900316417526
721,SMAD7|4092,0.0007271383256701126
722,ERLIN1|10613,0.0006384348651916514
723,TIGD1|200765,0.0007605666977308781
724,C8orf84|157869,0.0014922036606198565
725,DUSP10|11221,0.00087486062570132
726,C12orf41|54934,0.0008579097594156006
727,POLH|5429,0.0007452777874436616
728,TAB2|23118,0.0007135810379057469
729,MGC12982|84793,0.0008656219923413933
730,APLP2|334,0.0007791803386258323
731,ZNF496|84838,0.000659168813209078
732,EWSR1|2130,0.0007856094527825489
733,PORCN|64840,0.0007011932774769609
734,ARHGEF11|9826,0.0007789036923976352
735,STK17A|9263,0.0006321202230433443
736,NAP1L1|4673,0.0006859548077212888
737,TMEM163|81615,0.0009139790436988563
738,RTN3|10313,0.0006861626913897219
739,HBXIP|10542,0.0007630453013608296
740,NDNL2|56160,0.0007623691174121178
741,COG4|25839,0.0006518478077858268
742,KCTD17|79734,0.0006836280136475777
743,LEMD3|23592,0.0007623531036592299
744,AP4B1|10717,0.0006924392108465771
745,FLJ35776|649446,0.0009805917925224741
746,IFT27|11020,0.0007878133461357795
747,TBC1D22A|25771,0.0007383784666089603
748,C20orf4|25980,0.0005783225990531461
749,NPRL3|8131,0.000794524022991729
750,TMEM138|51524,0.000700640168811207
751,C21orf67|84536,0.0007189588591916101
752,ZNF12|7559,0.0007839350251207036
753,TAF1B|9014,0.000603441092131436
754,ZNF746|155061,0.0008193889877792532
755,C5orf54|63920,0.0008508686199405094
756,RPS3|6188,0.0007299800725576453
757,NUP133|55746,0.0006642092060960739
758,TMX2|51075,0.0007733464778917044
759,SNX10|29887,0.0008820564384427341
760,ENAH|55740,0.0007818779340257378
761,C2orf64|493753,0.0007802830035196443
762,PRPF39|55015,0.0007704245943448563
763,FLJ45244|400242,0.0008206184075261734
764,NEIL2|252969,0.0007748291516670418
765,COMT|1312,0.0006176832173567586
766,ZNRF3|84133,0.0006735178196300468
767,SPCS2|9789,0.0006764827748103981
768,NENF|29937,0.0007499134454672302
769,UAP1L1|91373,0.0007501795810335443
770,FAM200A|221786,0.000735471261746463
771,CAPZA2|830,0.0008359937246582793
772,HSF4|3299,0.0008949904836837875
773,FAM86B1|85002,0.0007573464635029189
774,AATK|9625,0.0009355482294941115
775,FBXL4|26235,0.0007146061053171079
776,YIPF3|25844,0.0008430639359513221
777,DCTD|1635,0.0007851233667886704
778,C3orf34|84984,0.0006762861134665004
779,UNC119|9094,0.0006200170429778316
780,MTR|4548,0.0006846326261165529
781,ABCB6|10058,0.0008244905601346104
782,THOC7|80145,0.0006260050701118786
783,ZNF76|7629,0.0007603134887238502
784,SYNGR1|9145,0.0008706137142697674
785,ARSK|153642,0.000675037043157087
786,ZRANB3|84083,0.0008988961131303726
787,RNF207|388591,0.0008865433458935543
788,HINT2|84681,0.000640621570172397
789,SRGAP1|57522,0.000852494130079578
790,ZFAT|57623,0.0007470050392280173
791,CAMKK1|84254,0.0007640267875800817
792,ZNHIT6|54680,0.000651131525375413
793,USP28|57646,0.000705477106560912
794,CRLF3|51379,0.0007264947008643597
795,MGC23270|196872,0.0008036677607189454
796,RPS10P7|376693,0.0009035717456155888
797,EIF3F|8665,0.0008214472661949859
798,F5|2153,0.000995581699375089
799,PDCL|5082,0.0005467010428471955
800,EIF2B1|1967,0.0007161165442627961
801,UBLCP1|134510,0.0009132156722649813
802,SNX16|64089,0.0006588023293047248
803,HDAC8|55869,0.0005680720948382803
804,TNFAIP3|7128,0.0007285223623952787
805,TEAD3|7005,0.0008766920103112885
806,NUP93|9688,0.0007499543090187847
807,TMEM144|55314,0.0007887020180632325
808,CCDC64|92558,0.001144707730955173
809,DUSP7|1849,0.0006866712892979115
810,AAGAB|79719,0.0008004335323913119
811,CNN1|1264,0.001183316518147905
812,RNF8|9025,0.000838673583997295
813,SQLE|6713,0.00091971176985731
814,ZNF396|252884,0.0008338338137215067
815,TCEAL1|9338,0.000763152649496614
816,SFT2D2|375035,0.000831505775091339
817,ACACB|32,0.0008760930720919436
818,KIAA0232|9778,0.0006230936581500394
819,DSN1|79980,0.0007731534874061169
820,SYBU|55638,0.001168894703327569
821,DNAJB11|51726,0.0006010890458999956
822,FBXO43|286151,0.001056359406681806
823,HDAC2|3066,0.0007059005930310714
824,GPSM2|29899,0.0007654580607953685
825,ALAD|210,0.0008174674433478702
826,C9orf30|91283,0.000759357725177018
827,ATP7B|540,0.001049081538888676
828,APBB2|323,0.0008696625736641699
829,TBX19|9095,0.0008337091926982105
830,NDUFAF4|29078,0.0007614043137676177
831,C5orf53|492311,0.0008004299983311935
832,SYTL4|94121,0.000856547301634473
833,IQCD|115811,0.0010919812262031733
834,VIPR1|7433,0.0009467277656363005
835,BOC|91653,0.0010258422249509495
836,SNRPA1|6627,0.0007542670144335318
837,MREG|55686,0.0008160789171063411
838,ST3GAL6|10402,0.0007728491496368893
839,C10orf26|54838,0.0006637691629681894
840,ZBTB42|100128927,0.0007079572026239676
841,CDK2AP1|8099,0.000769909860101745
842,KLHDC2|23588,0.0007629019163230418
843,TPI1|7167,0.000728348318357839
844,SEC16A|9919,0.0008930067672653553
845,PHF15|23338,0.000889873258322649
846,ANKRD29|147463,0.0013851974985524564
847,DST|667,0.0010802838681674236
848,PIF1|80119,0.0015684318254114735
849,GOLGA1|2800,0.0007226863245997268
850,NEK9|91754,0.0007699835885049777
851,HMGA1|3159,0.0007212157930921966
852,LCMT2|9836,0.0007199506913258234
853,ENO1|2023,0.0007250328798020051
854,H2AFY|9555,0.0007631328288592385
855,FGF2|2247,0.0016484935813598964
856,LTBP4|8425,0.0009914976602907455
857,ITPR1|3708,0.0008412341921846799
858,RNF103|7844,0.0008292660665813805
859,ZNF703|80139,0.000944719624514449
860,RANBP1|5902,0.0007262313645786028
861,BTG2|7832,0.0008017062553915421
862,PSMG1|8624,0.0008262072269625152
863,SCCPDH|51097,0.0007310700408642491
864,C4A|720,0.001573318776113164
865,RTN4RL1|146760,0.0010825169215637632
866,LEPREL1|55214,0.0008017691305805905
867,TMEM25|84866,0.0007625492801186964
868,PRKX|5613,0.0007914876432822536
869,LASS2|29956,0.0006687498230280734
870,SIAH2|6478,0.0008012031284110867
871,COQ7|10229,0.0006639601562874814
872,TMEM39B|55116,0.0006380232779982938
873,LIMA1|51474,0.0007738751645609424
874,NTRK2|4915,0.001922104606422745
875,C6orf145|221749,0.0008107429862438557
876,IFFO2|126917,0.0008018256223346877
877,C2orf55|343990,0.0010538246832133022
878,YEATS2|55689,0.0009242541691572787
879,GSTP1|2950,0.0010383734652352119
880,PNO1|56902,0.000903111801360289
881,APH1B|83464,0.000922432441011454
882,PARD6B|84612,0.0007713235714595775
883,CCT6A|908,0.0007124021803002272
884,KIAA0040|9674,0.000987784654982622
885,PAFAH1B3|5050,0.0008150981796268313
886,SORBS1|10580,0.0008260814082416946
887,SLC7A5|8140,0.0009196032117639971
888,VPS39|23339,0.000722605507729124
889,GINS4|84296,0.0010191413999451602
890,FLJ36031|168455,0.0008004455899863326
891,TMC4|147798,0.0008729973419527181
892,C12orf72|254013,0.0009368634030675865
893,SYTL2|54843,0.001053619937095586
894,C8orf76|84933,0.0009428565625947322
895,PRKAA2|5563,0.0009986743364914477
896,MYO5B|4645,0.0007580745437151691
897,ZNF266|10781,0.0007490773620558882
898,LOC493754|493754,0.0006990945033281456
899,P4HA2|8974,0.0007723505537180974
900,ITPKC|80271,0.0006901015137880915
901,GORAB|92344,0.0008362759654751097
902,ZSWIM7|125150,0.000626384539107747
903,UBE3C|9690,0.000690932760631727
904,TMEM168|64418,0.0008179239929926032
905,DYNLRB1|83658,0.0007846480614564589
906,C13orf31|144811,0.0007274295185348183
907,CSNK1D|1453,0.0010071884799443946
908,DPEP2|64174,0.0008712551686436209
909,FAM8A1|51439,0.000687290127808364
910,C1orf103|55791,0.0006611359399847341
911,PTPN12|5782,0.0006820907042053906
912,ABHD13|84945,0.0007346580456435049
913,KRBA1|84626,0.00076594228626317
914,FOXRED1|55572,0.0009074795629873936
915,C11orf1|64776,0.000728461977737967
916,MESDC1|59274,0.0006689336171860934
917,OSTalpha|200931,0.000962640072849879
918,LOC729678|729678,0.0007802020986456669
919,SOCS6|9306,0.000680215588608555
920,RADIL|55698,0.0008679253429824714
921,EIF3H|8667,0.0005977047661218991
922,FZD6|8323,0.0007422507736052021
923,PGM2|55276,0.00082034366343515
924,RSBN1L|222194,0.0006850486716512649
925,PURB|5814,0.0006776638700515959
926,ACP6|51205,0.000821865767698114
927,SAP130|79595,0.0007370315562814541
928,NAAA|27163,0.0006976542674748112
929,SLC35D1|23169,0.0007137754168167487
930,C3orf47|339942,0.0008770587170097946
931,LCORL|254251,0.0007423282772893289
932,CAPRIN1|4076,0.0007705621390264461
933,AMOT|154796,0.000784647043986288
934,CBWD2|150472,0.0007076614380305642
935,RNF44|22838,0.0007153856203753716
936,DCP2|167227,0.0007210629486667723
937,LOC645166|645166,0.0006296179305573498
938,TRNT1|51095,0.0006147750266794995
939,RNF5|6048,0.0007085275793944901
940,C18orf8|29919,0.0006844088669825936
941,ARFGAP2|84364,0.0007338103654008344
942,BCORL1|63035,0.0009161553243456696
943,PACSIN2|11252,0.000694325878800838
944,LOC100129387|100129387,0.0009373128968920411
945,DIP2B|57609,0.0007236685085840796
946,RPL38|6169,0.0008533652795740144
947,ANKRD54|129138,0.0007563938870079996
948,ARNT|405,0.0006814837059897058
949,OPA3|80207,0.0007800451084981218
950,COPS6|10980,0.0007708615932496238
951,PLAGL2|5326,0.0007177408732783541
952,SH2D4A|63898,0.0008258155296953828
953,MARCH6|10299,0.0008591588059042257
954,APIP|51074,0.0007948823578113681
955,SLC35D2|11046,0.0006396483375273464
956,NEDD8|4738,0.0008680084972582028
957,PRPSAP2|5636,0.0009228303578971775
958,SNHG5|387066,0.0006966122685180012
959,SLC2A3|6515,0.0008717804257214431
960,CYBASC3|220002,0.0006625408913092399
961,NT5C3|51251,0.0007211357350811231
962,C17orf67|339210,0.0007935740306940978
963,DNM1|1759,0.0006273793370979664
964,URM1|81605,0.0007783337483863077
965,SYT11|23208,0.0007254882236868268
966,ABHD3|171586,0.0008781346899699874
967,CAPN2|824,0.0007469675864188792
968,PCBP1|5093,0.0006579964777368675
969,ACYP1|97,0.0007329915775970606
970,ETHE1|23474,0.0008087417759441315
971,BFSP1|631,0.0006967112287105293
972,SMC3|9126,0.0008697871411156344
973,DRAM1|55332,0.0006867200935035854
974,LOC678655|678655,0.0007256905786717338
975,INSIG2|51141,0.0007551041569778605
976,HIPK2|28996,0.0007073507329146243
977,FOXJ3|22887,0.0008389537198263575
978,PCBD1|5092,0.000826982762934844
979,SGMS2|166929,0.0010913556624829106
980,ZNF238|10472,0.0010132018437425056
981,C3orf39|84892,0.000807889959628146
982,NUP188|23511,0.0007568332986170672
983,TMEM98|26022,0.0007513531571039703
984,LRRC57|255252,0.0006690598912178059
985,RAD51L3|5892,0.0007846144848579032
986,PGAM4|441531,0.0008807173367625289
987,GIMAP2|26157,0.0007436311936645496
988,ARIH2|10425,0.0008401638367033688
989,MYCL1|4610,0.001084680243501314
990,ANO10|55129,0.0007684358208701286
991,FDFT1|2222,0.000722112302456308
992,MED6|10001,0.0007286836838343605
993,INCA1|388324,0.00070054590938156
994,MYH9|4627,0.0007948956221566205
995,MYH14|79784,0.001059060056187208
996,BTBD10|84280,0.0007926318271512429
997,ACTR3C|653857,0.0008137785961065085
998,KIAA0146|23514,0.0008136715505918245
999,BSDC1|55108,0.0007806403483796919
1000,RNF216,0.0007238227759023474
1001,MIR1304;SNORA8;SNORD5;SNORA18,0.0030746679518916446
1002,CDC123,0.004584219310259386
1003,C21orf130,0.007757534684067529
1004,ARHGEF1,0.001067670863875705
1005,PLA2G4C,0.0010036711400025417
1006,BAZ2A;RBMS2,0.0015014342247595496
1007,LOC401127,0.0013280184452112418
1008,SMC5,0.0009698870604342818
1009,RMST,0.0022319050971345298
1010,SOX10,0.0014221635972506545
1011,SNORA60;SNHG11,0.0018389544395022571
1012,MKS1,0.0007217092557809333
1013,ALKBH5,0.0007066879603285871
1014,AOC2;AOC3,0.0013098872369039333
1015,C9orf9,0.0007619068558347754
1016,SNORD115-9;SNORD115-12;SNORD115-10;SNORD115-5,0.0011141182231867983
1017,LRRC10,0.0006355684367356982
1018,USP14,0.0006628656676482145
1019,OR52A5,0.0010092967417380534
1020,MIR410;MIR656,0.0027642122521298633
1021,PDZD7;SFXN3,0.0007820725712885974
1022,DCAF15,0.0007693304314726854
1023,MTNR1B,0.0008898236099564937
1024,ZDHHC13,0.0007130858907318773
1025,BBX,0.001004028323561475
1026,MARS2,0.0006751711735258441
1027,APOA1,0.0007948883584231698
1028,NKX6-3,0.000621841319712074
1029,DIAPH2;RPA4,0.0008353950484761849
1030,PRF1,0.0007711383446787766
1031,FAM108C1,0.0007660979216084176
1032,C12orf53,0.0013910654649138773
1033,PITPNM1,0.0007134995767001332
1034,SNX2,0.0007748966222762364
1035,NAALAD2,0.0018759520200360422
1036,SNORD116-17;SNORD116-19;SNORD116-16,0.0009864208610594486
1037,MIOX,0.0011183815935265648
1038,PRKDC,0.0006918728823423641
1039,STARD6,0.0009491434371977068
1040,SARM1,0.000976981432788741
1041,YBX2,0.0007685728910768222
1042,UBXN6,0.0007770905426746643
1043,ZNF804B;MGC26647,0.0010961627537420988
1044,MRPL4,0.0008995026157226221
1045,DPY19L2,0.0010878919674999253
1046,PRIM2,0.0006728263806422756
1047,CHAT,0.001583369024167983
1048,CARKD,0.0005882903933308552
1049,SNORA11;MAGED2,0.0014001961173661854
1050,RBAK,0.0008191396756194868
1051,ZNRD1,0.0007892901315176435
1052,TGM2,0.000798808795206628
1053,ADRBK2,0.0007587490880674822
1054,LOC100129034;PSMB7,0.0007466048697219065
1055,FAT2,0.0008577724034313352
1056,HCCA2;KRTAP5-6,0.0017608306540883585
1057,FCGR1B,0.000992106172550253
1058,PSME4,0.0007881974609038696
1059,IPO5,0.0007200225867972132
1060,SRP19,0.0007391445788098167
1061,C1orf92,0.001149831086152464
1062,RAB41;ARR3,0.000983337769777721
1063,NBPF3,0.0007730067746197101
1064,C9orf153,0.0007153114351876206
1065,OTUB1,0.0006010155812015052
1066,C11orf94,0.0009673563203954473
1067,KCND1,0.0007213126158635233
1068,SLIT3;MIR218-2,0.0012912060505701815
1069,C11orf70,0.0009713578029127977
1070,DIO3OS,0.0013517221353011959
1071,MBL1P,0.0019654313949090865
1072,TSPAN1,0.0007325675152278346
1073,FAM53A,0.0009349206891546857
1074,DENND1A;MIR601,0.000749905844378565
1075,ZNF580,0.0007625413451760338
1076,MPPED2,0.0007097215231905401
1077,GLRX2,0.0007930798448265235
1078,RUNDC2A,0.0007782718134023393
1079,ENPEP,0.0012027875329590346
1080,PSMD4,0.0007743470432077064
1081,HRASLS,0.0011468596622346958
1082,PHTF2,0.0008771752110100102
1083,PNLIP,0.0009389071477531274
1084,RNF130,0.0006869876807440365
1085,FLJ35024,0.0011619390611894947
1086,PRRG4,0.0006856082286640969
1087,MYCT1,0.0014987380314829394
1088,GPR128,0.0007097436860948208
1089,LOC100128542,0.0009413603731770267
1090,FASN,0.0017075192872336342
1091,MUTYH,0.0011144083265730118
1092,CRLS1,0.0008442454295561016
1093,TMCO3;DCUN1D2,0.0007925131920267444
1094,OSTN,0.0017152959097860823
1095,FEN1;C11orf10;MIR611,0.0007616389193488925
1096,ST6GAL1,0.0009104668052827982
1097,RTKN2,0.0006938946012111662
1098,LOXL1,0.0007771219585983053
1099,KRT40,0.0011117262298210237
1100,NXF1;TMEM223,0.0009207121571213414
1101,C16orf53;PRRT2,0.0008334235118638456
1102,IL1RN,0.0007604004900659338
1103,RDBP;SKIV2L;MIR1236,0.0009075284890509351
1104,FUZ;AP2A1,0.0007420166922051044
1105,AADAT,0.0012006286053787888
1106,LCE2C,0.0019622685945401295
1107,NME7,0.0006953317101508476
1108,TCF7L2,0.0007622753077510815
1109,ACVR2B,0.0008011660361467539
1110,KLHL29,0.0009679649912043853
1111,C20orf194,0.0007510598529870314
1112,CCAR1,0.0006707820402354746
1113,ERCC2,0.0007656331501529525
1114,PCDHA6;PCDHA2;PCDHA1;PCDHA9;PCDHA7;PCDHA5;PCDHA10;PCDHA3;PCDHA4;PCDHA8,0.0013124349402429077
1115,AKR7A2,0.0016031999556932444
1116,MRPS24,0.0007568436674586097
1117,PIGU,0.0006021267141122093
1118,RNF160,0.0009276702494944405
1119,CCDC142,0.0007088443376456041
1120,TK1;AFMID,0.0006847242505222561
1121,EPHX1,0.0008778148268468827
1122,MRPS30,0.0009305028914721508
1123,FAM83C,0.0009256833230868289
1124,PYGM,0.0007869180677934633
1125,SEPSECS,0.0006849948035905807
1126,PAPPA,0.000998500294812392
1127,DLX6;DLX6AS,0.0058649308104339595
1128,LOC286016,0.0008243801657708145
1129,RIPK3,0.0014245618700592108
1130,ZCCHC12,0.0011250551303693113
1131,MRPL45,0.0007229544990280331
1132,TFG,0.000746825778740131
1133,TCFL5,0.0008042791189549311
1134,TMSB4X;TMSL3,0.002142865646216501
1135,ZNF492,0.005261837784145006
1136,ZDHHC14,0.0008569445253097939
1137,MAPK8,0.0007441509991897683
1138,ARV1,0.0011625081834369842
1139,SUPT3H;RUNX2,0.000948652065367011
1140,C13orf1,0.0008592155761410813
1141,CD276,0.0007064076521231845
1142,KCNE2,0.0007475077336502416
1143,SOCS3,0.0010453318795764777
1144,AMPD2,0.0008719309253871789
1145,FRAT1,0.000784546721600483
1146,C4orf42;CTBP1,0.0009213041287239506
1147,CCDC82;JRKL,0.0011910921035287654
1148,SLC9A11,0.002283507969769985
1149,LOC100133331,0.0008187227003757097
1150,ITCH,0.0008129127312491493
1151,MIS12,0.0012866215321017166
1152,CCNT1,0.0006365445418681772
1153,LIN54,0.0005987617609154584
1154,SARS,0.0008639700445291812
1155,GAL3ST2,0.0008851949865716587
1156,CNGB3,0.0007576684685007118
1157,HMGCS1,0.0006338841969447653
1158,PRSS27,0.0007048674100619959
1159,LCN2,0.0008546655894230041
1160,MIR136;RTL1,0.001043530091852951
1161,CXCR4,0.0007228679143642955
1162,OR1I1,0.0009751625836595818
1163,PTCHD3,0.0010671507616329297
1164,TMCC3,0.0006859517617995888
1165,FAM26E;BET3L,0.001610609185514523
1166,DLX1,0.0011314828626104276
1167,CSNK1A1L,0.0011120326183541574
1168,PSPN,0.0007358257184057152
1169,ARMCX3,0.0008340462488254041
1170,NECAB3;C20orf144,0.0008080447037755441
1171,CCDC85A,0.0007165663386623609
1172,KIAA0652,0.0008539729405498535
1173,DPPA3,0.0012325279060247168
1174,DNAJC7,0.0007131679205278616
1175,PCDHGA4;PCDHGA12;PCDHGA11;PCDHGA9;PCDHGA1;PCDHGB1;PCDHGB6;PCDHGB3;PCDHGB7;PCDHGA6;PCDHGA8;PCDHGA10;PCDHGA5;PCDHGB4;PCDHGA3;PCDHGA2;PCDHGB2;PCDHGA7;PCDHGB5,0.0033327386490335075
1176,FAM128A,0.001356743002994582
1177,ABTB1;PODXL2,0.000700623261117604
1178,EPCAM,0.000919821036915576
1179,CPA3,0.0008665664633762185
1180,P2RX7,0.0009445315883487638
1181,FGF10,0.0011329503963684105
1182,MBTPS1,0.000898759583332732
1183,SH2D3A,0.0009132198731583941
1184,NR1I2,0.0008685602787731895
1185,DNAJB8,0.0007984426219810928
1186,DPH1;OVCA2,0.0009410806007441354
1187,RASGRP1,0.0007264634710332468
1188,C9orf78;USP20,0.0008798578815776036
1189,MLF1,0.0005394764946327066
1190,ADI1,0.0009256167507510359
1191,ELOVL4,0.0009375364467943447
1192,RAG1AP1,0.0007646771828164555
1193,CTNNBIP1,0.0008175383552809038
1194,TLR6,0.0007498894096018334
1195,CCKAR,0.001103508680114722
1196,LEPREL2,0.0009106569988726492
1197,ACADVL;DLG4,0.0006883690082697845
1198,NEK2,0.0008003364217131572
1199,LIN7C,0.001081021033921297
1200,WDR53,0.0005971090245463302
1201,IKZF5;ACADSB,0.0007743966415615999
1202,AIFM2,0.000738253933594608
1203,DULLARD;C17orf81,0.0006813618566406138
1204,PSD3,0.0006368316519484237
1205,SFRS12,0.0006142378189645103
1206,DSTN,0.0007620850627819982
1207,HEXIM1,0.0007193137082337526
1208,PUSL1,0.0007136351770984577
1209,TRPC5,0.0008210220454411589
1210,RTL1,0.002143566493940737
1211,SPI1,0.0008829594225155522
1212,GBE1,0.0007138257859036278
1213,PLCE1,0.0010835719971829328
1214,GTPBP4,0.000836442712929448
1215,FBP2,0.0007348925136916819
1216,SPHK1,0.000803470027906949
1217,DPEP1,0.000981183052953137
1218,ZC3HAV1L,0.000971874503980108
1219,MED24;SNORD124,0.0011671777714704905
1220,RAP2B,0.0007904587111695154
1221,PDE6H,0.0009767939518333481
1222,LOC286002;SLC26A4,0.0010760446132019022
1223,ACCN2,0.0007570585328023359
1224,TET3,0.0007544736455464728
1225,ZSCAN5A,0.000678743745084211
1226,CAPN10,0.0010228666323700783
1227,ACOT2,0.000665835065240203
1228,PDGFA,0.0006757138947354698
1229,TSTD1;USF1,0.0005911304104252666
1230,GLTPD1,0.0008504638814835711
1231,MS4A6A,0.002161557608185451
1232,IARS,0.000659039179359699
1233,TMEM120B,0.000734660990453435
1234,PSME3,0.0006304459895169729
1235,FAM171A2,0.0008306167996536668
1236,B3GNT4,0.0008321763727748529
1237,LRRC70;IPO11,0.0009258722835688199
1238,OSGEPL1,0.0008245780481023879
1239,PLEKHN1;KLHL17,0.0007111975650525933
1240,ATXN2,0.0006895005787005277
1241,PCYOX1,0.0008874753941174455
1242,SULT1C4,0.001665867499206975
1243,SELS,0.0007991173926259387
1244,RASAL1,0.0006987158636544891
1245,SKINTL,0.000939281847539002
1246,KRTAP19-4,0.0008300323288434905
1247,NCL;SNORA75,0.0007811008722015027
1248,KLRAQ1,0.0008148094158170638
1249,RABL4,0.000816413212516802
1250,C9orf57,0.0023153706402075057
1251,FAT1,0.00072680771626596
1252,INPP4A,0.0007930178047751803
1253,PLEKHH1,0.0005395698709169019
1254,C2orf72,0.0007854187805981298
1255,RUVBL1,0.0008040548956671064
1256,TAS2R7,0.002588769899108347
1257,LAMB4,0.0016450353280735286
1258,PAR-SN;SNORD107,0.0008026376663844142
1259,MIR126;EGFL7,0.0007243327462608175
1260,UPK2,0.0007695528986841508
1261,SIN3B,0.0005251118959107388
1262,CCDC12,0.000915043344369612
1263,SDSL,0.0009188734384088685
1264,AIMP1,0.0009749643769319992
1265,VENTXP7,0.0007590540017043309
1266,FLJ16779;NKAIN4,0.0016476325559886462
1267,ADAT1,0.0007756755563998325
1268,LOC100192378;ZFHX4,0.0018475984303314525
1269,RHCG,0.0015639520606087226
1270,CCDC61;MIR769,0.0008093490616445899
1271,LOC729467,0.0007964155613547533
1272,CTNND1,0.0009613778045324609
1273,C17orf67,0.0008404121523996652
1274,C19orf53,0.0008261413476853578
1275,PLA2G7,0.0014245765414430916
1276,ST3GAL1,0.0009631623676260061
1277,MOCS1,0.0007194180551811893
1278,HSD17B8,0.001311885586942803
1279,LRRC7,0.001228080912087099
1280,C17orf62,0.0007351542921875193
1281,ZNF423,0.0016017382366919732
1282,PGAP3;ERBB2,0.0006659684700529056
1283,SLC13A1,0.002095615915611082
1284,HSPBAP1;DIRC2,0.000767601671318368
1285,C2orf80,0.000694641572229172
1286,C20orf141;LOC100288797,0.0008054163545783126
1287,GZMH,0.002429582507794589
1288,CLCA2,0.0007994304837100613
1289,BST1,0.0008939930044673345
1290,ANKRD36BL1,0.0006167888704441086
1291,CHKB;CHKB-CPT1B;CPT1B,0.0007089107555645104
1292,MDM4,0.0007950314868900166
1293,RNF5;RNF5P1,0.0009004324097490826
1294,LOC284688,0.0011002557506706507
1295,WNT3,0.0007851016016741056
1296,CNOT7;VPS37A,0.0006610989631910931
1297,SPATS2L,0.0007960612405033077
1298,CYP4F8,0.0006593700386250629
1299,PCDHB14,0.0011447124393077677
1300,TMEM18,0.0005834564856767812
1301,TRAF3IP1,0.0008936501792772024
1302,LY6E;LOC100133669,0.000809463751140874
1303,MGC2889;HRASLS,0.0008299071554082992
1304,ZMPSTE24,0.000796540157185434
1305,NCRNA00207,0.001021688094154429
1306,BUB3,0.0008510852484471881
1307,VPS41,0.0006284099752418597
1308,MYO9B,0.0008056210113937379
1309,NXT2,0.0009407191970369848
1310,PEG10,0.0008819582017198837
1311,C7orf50;GPER,0.0010052479512016365
1312,CLTC,0.0005506815743201113
1313,MAGEF1,0.0007538352188997678
1314,DERL3,0.003062311192100854
1315,C6orf222,0.0006424206141904791
1316,RBPMS,0.000762565072922368
1317,TMEM30B,0.0008681660152714793
1318,ZNF90,0.0016521590957800708
1319,C15orf40,0.0007703874424608816
1320,CCDC149,0.0007119420131376146
1321,RAB38,0.0008645444038748069
1322,TREX1,0.001016884259053102
1323,TUBA1A,0.0008353175233058008
1324,SRPX,0.000833980716972809
1325,C14orf80,0.0006880404385713294
1326,POLR2J3;SPDYE2L;SPDYE2,0.0009144513961535632
1327,SLC25A29;MIR345,0.0008459682921825561
1328,SLC26A4;LOC286002,0.0012172841018800596
1329,MTVR2,0.0009109224359955476
1330,SNRPD1,0.0006953382580632559
1331,C2orf89,0.0009466918583997027
1332,KARS,0.0007999087113201197
1333,GATS;PVRIG,0.000767704636145711
1334,GCK,0.0011548868780452597
1335,UTS2D;CCDC50,0.0032630540982719987
1336,CC2D2B,0.0010226266921832252
1337,NDUFA13;TSSK6,0.0007320928605725896
1338,RAB35,0.0006933158410936607
1339,SLC38A4,0.0011915665892085346
1340,CLDN25,0.0010624818814693212
1341,MMP12,0.001319338979057186
