features,features,shapley_values
668,POR|5447,0.0005743024822685085
669,POLR2J4|84820,0.000796048635751069
670,KCNA3|3738,0.0005617016140195465
671,KIF21B|23046,0.0006885796344031118
672,TUFM|7284,0.0006474099203158865
673,THSD3|145501,0.0014946832013937692
674,UBE3B|89910,0.0006883261848768755
675,LAMA4|3910,0.0009621380476482182
676,KCTD21|283219,0.0007110273953049161
677,ZBTB39|9880,0.0005135380005112788
678,KBTBD2|25948,0.0006968105544310386
679,TXK|7294,0.0008363393536252066
680,ASB3|51130,0.0005899748054969549
681,RNF7|9616,0.000487629789264096
682,TDRD9|122402,0.0009339755740708517
683,SPTBN1|6711,0.0009259592896496486
684,LOC729652|729652,0.0006902450447156965
685,C8orf42|157695,0.001013351712010009
686,LOC338579|338579,0.0005956764293007368
687,MPP2|4355,0.0007485152598494866
688,CALB2|794,0.0009040837275660391
689,OPRM1|4988,0.0008782492625584909
690,RPAP1|26015,0.00044417765997596486
691,SLIT1|6585,0.0007378645798951757
692,VPS37D|155382,0.0007746443118443293
693,ZNF503|84858,0.0006688407409398403
694,SOX3|6658,0.0014081367245134151
695,GALNT5|11227,0.0006886276276716094
696,KLHL5|51088,0.0006345661086589452
697,RIC8A|60626,0.0005829328727178099
698,ZC3H4|23211,0.0006639372654446702
699,EXDL2|55218,0.000924188055767757
700,SAPS1|22870,0.0006077403554200959
701,RBP3|5949,0.0007264318265595298
702,KIF5A|3798,0.000951482105502133
703,TRIM27|5987,0.0007395526407789182
704,ZNF16|7564,0.0007530525482063987
705,ETNK2|55224,0.0007262800174625238
706,C1orf35|79169,0.0006214348322719583
707,LOC728705|728705,0.0009972819510390592
708,OPHN1|4983,0.0006158639417114267
709,SMCR2|140768,0.000677784920949142
710,ZNF212|7988,0.0009572550252571795
711,ZNF93|81931,0.0006732700283323274
712,NKAIN3|286183,0.0008469525264882456
713,UFM1|51569,0.0007322033243343575
714,TSC22D3|1831,0.0008087474684474059
715,TSPAN14|81619,0.0010639216682542616
716,TBRG4|9238,0.0005123082334613705
717,BZW1|9689,0.0007893840820481784
718,BAIAP3|8938,0.0007680316772718491
719,FLJ35530|400798,0.0008158491836798286
720,RNF169|254225,0.0007570453874772287
721,ZSWIM1|90204,0.0006729243362863107
722,MCCC2|64087,0.0005663165703732634
723,NUB1|51667,0.0006889396878370715
724,ZNF114|163071,0.0005803151501864666
725,NIP30|80011,0.0006012010514548757
726,KLHL12|59349,0.0007104511591619883
727,TBC1D4|9882,0.000923620331812431
728,GUCA2B|2981,0.0004780395375078093
729,C9orf18|254956,0.0007091530503922805
730,MAGEC2|51438,0.0006702475546472146
731,TRIO|7204,0.0007388914385075832
732,FKBP1A|2280,0.0005325519776744988
733,TRPM3|80036,0.0010215396433302046
734,HS3ST5|222537,0.0009480906507009555
735,OR2V2|285659,0.0011925626375666632
736,B3GAT1|27087,0.0008422949742346812
737,ZBTB26|57684,0.0004924276460951714
738,NOX4|50507,0.0014041633556955715
739,FLJ16165|390928,0.0007709061077839848
740,HSD11B1|3290,0.0012138796435936599
741,PDYN|5173,0.0005851493237091829
742,TRIM68|55128,0.0006987169880047071
743,SNORD49A|26800,0.0007476190762823179
744,OR4N2|390429,0.00048173106908696325
745,N4BP1|9683,0.0007394253613997053
746,TP63|8626,0.0016957608101766937
747,FXYD6|53826,0.0008306597533326371
748,LOC440934|440934,0.0008299575104651057
749,MRPL17|63875,0.000606649133326908
750,PRKG1|5592,0.0007191033457619936
751,INTS9|55756,0.0006774510387085226
752,HSPA12A|259217,0.0011760886165718247
753,NUDT19|390916,0.0006965903540329283
754,ZNF500|26048,0.0006547772704111188
755,SLC26A10|65012,0.0008305124723536562
756,PPP4R2|151987,0.0006280666208384168
757,ABLIM3|22885,0.0008937298229107229
758,DMC1|11144,0.00088268508043404
759,SBNO1|55206,0.0008107083126623937
760,CDC25A|993,0.0006625671580886012
761,PPP1R3C|5507,0.0009912668868556998
762,C3orf64|285203,0.0008003931819896071
763,CDC25B|994,0.0005834024618808531
764,PNMT|5409,0.0010357487781363713
765,HDC|3067,0.0007294814678771213
766,FAM58B|339521,0.0007116636951964461
767,SLC35F2|54733,0.0006244696412602538
768,ZNF561|93134,0.0009983765222971043
769,TBC1D10C|374403,0.0007029799017851462
770,AZI2|64343,0.0008983882402308869
771,JMJD1B|51780,0.0008887814581472129
772,PRPF39|55015,0.000705060085180619
773,PUSL1|126789,0.0007776119521032933
774,SLC7A3|84889,0.0009222480846078553
775,USF1|7391,0.0012385957815989207
776,XAF1|54739,0.0005981031053385063
777,MGC34761|283971,0.0007754033571190152
778,ADAMTS3|9508,0.0008086613796200524
779,PHF20|51230,0.0007708766419895714
780,EPC1|80314,0.0007497310496352338
781,OR8D1|283159,0.0009371201585790408
782,ZMIZ1|57178,0.000961666257642541
783,SHOX2|6474,0.001065780354494417
784,WBP2|23558,0.0007341154487317262
785,CLCN6|1185,0.0008766996777255438
786,ASB6|140459,0.000716936427349013
787,PRH1|5554,0.0010009614465756032
788,NR2F2|7026,0.0007987703005857498
789,RNF185|91445,0.0007510412972204327
790,SNAI2|6591,0.0008093828521211705
791,POFUT1|23509,0.0006750942926534026
792,KCND1|3750,0.000499922458390612
793,KRT84|3890,0.0006055831516028355
794,HNRNPU|3192,0.0010376052652315449
795,LOC729409|729409,0.0008276408658543142
796,ZNF408|79797,0.0004900848664406564
797,TEX264|51368,0.0008235829496874221
798,MRPL52|122704,0.0005174008048746486
799,KIAA1967|57805,0.0006308559250836587
800,NUBP2|10101,0.0006396935800679252
801,RPL27A|6157,0.0007137370456780647
802,FRMD8|83786,0.0006411683450903091
803,SLC26A11|284129,0.0008669109266634053
804,RP4-691N24.1|22981,0.0006549846890766971
805,ZNF34|80778,0.0007093357007160288
806,"FLJ41757,ATP6V1E2|440862",0.00046414957300649074
807,HSPC152|51504,0.0007508307087791685
808,CAST|831,0.0008819752846823573
809,C2orf44|80304,0.0007852671849905787
810,ZNF33B|7582,0.0005590558302059755
811,ASPN|54829,0.0009886125769157919
812,MAGED4B|81557,0.0005820333798121276
813,C6orf206|221421,0.000578140689751577
814,TAF5L|27097,0.0007271997058299061
815,LOC149643|149643,0.0005826824684547183
816,LOC283713|283713,0.0014390600186547898
817,HIST1H2AA|221613,0.0007638375445498807
818,ERH|2079,0.000884143511041064
819,WTAP|9589,0.0005712700610844982
820,SNORD54|26795,0.0008567987418392821
821,CDCA4|55038,0.00088605703504669
822,FAM54B|56181,0.0007159768265100977
823,KLHL26|55295,0.0006129929739826761
824,FAM24A|118670,0.0006750139438861441
825,KLF10|7071,0.0008980906016137648
826,EIF2AK4|440275,0.0005770739836240098
827,LOC646871|646871,0.0006141101276334394
828,SENP2|59343,0.0005425976070750073
829,CCNL2|81669,0.000622292550581071
830,DEFB105A|245908,0.0006607961888118396
831,DKFZp666G057|283726,0.0006634439009515491
832,VPS37B|79720,0.0005072512071922488
833,ENPEP|2028,0.0009994555647509997
834,AUTS2|26053,0.000774832036263247
835,LOC388344|388344,0.0008945087486504032
836,EIF2C2|27161,0.0009596418399240891
837,PLEKHH2|130271,0.0009580577098726164
838,DACT3|147906,0.0005285727098987425
839,OAZ2|4947,0.0009005023452725002
840,OR13C8|138802,0.0007372576714132118
841,GPR172B|55065,0.0007243013490408505
842,DENND1A|57706,0.00043302554615585076
843,VAX2|25806,0.0006063029734278253
844,COX4NB|10328,0.0007219486817176293
845,ZNF674|641339,0.0006828474950721147
846,RRNAD1|51093,0.0006164814113935995
847,KLRG1|10219,0.000653853711867034
848,RPN1|6184,0.0005005431424071924
849,PHF5A|84844,0.0005798959992735736
850,TIGD6|81789,0.0008678273062098136
851,ZBTB32|27033,0.0008798904016297156
852,OSBPL2|9885,0.0007125116060659733
853,SAMD14|201191,0.000584352860982552
854,RBM7|10179,0.0006633331175306004
855,WDR60|55112,0.0011041460407414851
856,STARD7|56910,0.0009115009210712041
857,ZNF518B|85460,0.0010124984299878764
858,PTPN1|5770,0.0007994236709589305
859,BTN2A3|54718,0.0005960098845940137
860,DIAPH2|1730,0.0005035865062686774
861,CTSZ|1522,0.0006194190948532572
862,PATL1|219988,0.0006020323137375319
863,GRB14|2888,0.0006235386765209665
864,TMEM82|388595,0.0007764405202830707
865,MRPL44|65080,0.0007852201171239248
866,MAFG|4097,0.0006066281291589355
867,MUSK|4593,0.000835094987144515
868,BHLHB2|8553,0.000664122198165371
869,CLK2P|1197,0.0007333967211872999
870,LSM6|11157,0.0008212390330064372
871,C10orf38|221061,0.0005657810849485188
872,IL6R|3570,0.0008458833102400982
873,C14orf105|55195,0.0009730306354623676
874,C4orf8|8603,0.0004980468000462823
875,OR11A1|26531,0.0006698606468269935
876,VKORC1|79001,0.0007929558895740837
877,GORASP1|64689,0.000801938652840873
878,GMPPB|29925,0.0010070987117236437
879,KIR2DS3|3808,0.0009922011670348
880,ARX|170302,0.0008907370753302043
881,SCMH1|22955,0.0005756023960679789
882,ZNF613|79898,0.0009645433596050199
883,GYS1|2997,0.0005516684988981057
884,CRIPT|9419,0.0006886838489477483
885,PPA2|27068,0.0009588922284781733
886,TRIM26|7726,0.0007455596610719885
887,HDHD3|81932,0.0006297584222008965
888,LRRFIP2|9209,0.000964199210162222
889,FAM117A|81558,0.0005401171958474472
890,RND3|390,0.0006287827181613334
891,UPP2|151531,0.0006336675417221813
892,SEMA3E|9723,0.0008750935113021405
893,BET1L|51272,0.0007003546497320566
894,SETD1B|23067,0.0006751918639083329
895,PPP6C|5537,0.0008117460036624648
896,TSHZ2|128553,0.0006662449677750652
897,NXT1|29107,0.0005592010990589392
898,ODZ3|55714,0.00060365410560254
899,FAM128A|653784,0.0007120619577869327
900,MED8|112950,0.0007548105482324772
901,LOC149351|149351,0.0007929175944369696
902,TIGD4|201798,0.00043838087575169283
903,ATG4A|115201,0.000817547827003798
904,MYBPC1|4604,0.0009899306769989508
905,CCDC101|112869,0.0006338117507187536
906,USP41|373856,0.0006659133049493603
907,C10orf11|83938,0.0006019760445288006
908,LOC151657|151657,0.0006835959153805375
909,CBX4|8535,0.0008598417785636943
910,"LOC441383,ZNF252|441383",0.0010062090293176445
911,CST8|10047,0.0006841401900020809
912,MEA1|4201,0.0006543619005493499
913,GUCY1A2|2977,0.0008210080120498315
914,CNDP1|84735,0.0007013150025195221
915,MUC15|143662,0.0005869926958889417
916,LOC283624|283624,0.0007794050983302966
917,CRTAP|10491,0.000889382820073111
918,NET1|10276,0.0007786001616495748
919,PTPRF|5792,0.0008375621411528346
920,PDE7A|5150,0.0008040316011163758
921,NHEJ1|79840,0.0006650004696847571
922,ADRA2C|152,0.0005849874162396866
923,"PTMAP7,PTMA|326626",0.0007071281667091539
924,KIAA0406|9675,0.0006420626351356199
925,PRO2852|114224,0.0008741645004224417
926,APEX2|27301,0.0006286270099087163
927,OR10H4|126541,0.0006663425474527766
928,UTX|7403,0.0009125224637972696
929,LOC646471|646471,0.0007252665218242341
930,ISLR2|57611,0.0006705294394927417
931,ARID1B|57492,0.0006585864015088476
932,MRGPRX2|117194,0.0007800698759422034
933,LPAL2|80350,0.0007742419551390094
934,ANKAR|150709,0.0005727875911582635
935,CCDC88A|55704,0.0006992848378569807
936,ACTR1A|10121,0.001081848801253582
937,C17orf59|54785,0.0006308511242893182
938,CNFN|84518,0.0006595040174720289
939,ZKSCAN2|342357,0.0007878358273717572
940,PLCH2|9651,0.0007850533150670954
941,TCF20|6942,0.0005662034962510195
942,TM4SF4|7104,0.0006705337983028242
943,SNORD53|26796,0.000994247257164085
944,HOXD13|3239,0.0006407414798876601
945,USP36|57602,0.0005049652964164146
946,SPEG|10290,0.0008387242318651598
947,RASD1|51655,0.0006889084879671491
948,GTF2F2|2963,0.0007546326412670829
949,DYNLL1|8655,0.0008536086671321426
950,NEUROD2|4761,0.00048356390422213966
951,LIN37|55957,0.0006536092508791962
952,MSTN|2660,0.0007543362074610145
953,PLEKHA8|84725,0.0009090070947506848
954,PCDHGA8|9708,0.0006502103842068376
955,"LOC646329,FLJ43663|646329",0.000818763305027585
956,SLC2A2|6514,0.0009914361479705942
957,BARHL2|343472,0.0005650847019722228
958,KLHL34|257240,0.0007618578956876217
959,EEF2|1938,0.0007558923138820694
960,LUM|4060,0.0011789485139108743
961,ISL2|64843,0.0009753545069277859
962,KRT72|140807,0.0006106523878766539
963,RCHY1|25898,0.0007455743060018432
964,ATXN2L|11273,0.0005620613817093899
965,RNPEP|6051,0.001372865813163592
966,C10orf76|79591,0.0007191840666302628
967,LOC256483|256483,0.0006865921199399588
968,LRRC42|115353,0.00045906221499496014
969,ABTB1|80325,0.0006187642194035329
970,LOC387924|387924,0.0006827420680793073
971,C6orf52|347744,0.0007162708149374053
972,SCAMP4|113178,0.0007945999056919294
973,ENTPD5|957,0.0010791017696839776
974,KRTAP9-2|83899,0.0007251741223087626
975,LOC151162|151162,0.001049805297458638
976,ANGPTL5|253935,0.0013867923161669882
977,MTA3|57504,0.0005831537406156931
978,ILKAP|80895,0.0007372871889229847
979,ZBTB3|79842,0.0006972867510072275
980,ISOC2|79763,0.0004481026207325618
981,PKD1L1|168507,0.0006029941523215722
982,TMEM54|113452,0.0006502317770168706
983,LOC145845|145845,0.0009042441961792807
984,LRRC55|219527,0.0013908436492010832
985,GABRB1|2560,0.0005565766442739278
986,FAM122B|159090,0.0008869501250493471
987,SLC16A10|117247,0.000974912827712884
988,DSCR3|10311,0.0007527029418797601
989,RGAG4|340526,0.0008757232576522572
990,N6AMT2|221143,0.0007347736053083147
991,KCTD7|154881,0.0006697652644900893
992,IGFBP2|3485,0.0009084339833512594
993,LOC285178|285178,0.000650414406330741
994,AKAP2|11217,0.0009619504037100462
995,CCT7|10574,0.0006893822722505762
996,YY1|7528,0.0005844897018584096
997,OR6C65|403282,0.0007278091153908882
998,PPIL6|285755,0.0007492611057266098
999,TMEM34|55751,0.0006302494476181412
1000,SNORA75|654321,0.0005363141876422473
1001,AP1G1|164,0.0007482259797231682
1002,OSR2|116039,0.0009657696494367869
1003,ANKRD53|79998,0.0008392349641419614
1004,KIF5C|3800,0.0008595942740972713
1005,STT3B|201595,0.0006658039989923985
1006,C19orf47|126526,0.0006038569806833365
1007,OR56A3|390083,0.0008282936507321921
1008,NIPA1|123606,0.0007536792036170123
1009,ZC3H12D|340152,0.0006423053665063402
1010,GIF|2694,0.0007230609977202518
1011,KCNA7|3743,0.0007108226801382982
1012,LTK|4058,0.000846377128300666
1013,C20orf11|54994,0.0005355598361328087
1014,HLA-B|3106,0.0011683674596669061
1015,FUK|197258,0.0006364565761200873
1016,PSG11|5680,0.0008180435596929844
1017,C1orf106|55765,0.0011988115694655298
1018,TMSL3|7117,0.0007518618347300014
1019,hCG_1790950|256085,0.0005503349701098576
1020,SDK2|54549,0.0008336576349787702
1021,C3orf10|55845,0.0008482769031959449
1022,C3orf52|79669,0.0007484755089844072
1023,RNF149|284996,0.0007099768990038973
1024,FAM135A|57579,0.0006396757450948454
1025,RAPH1|65059,0.0007845230459651508
1026,MUT|4594,0.0007635085294043091
1027,CDKAL1|54901,0.0010740795593545704
1028,EI24|9538,0.0008365791302054221
1029,ACAN|176,0.001158173250125271
1030,PRIM2|5558,0.0005790694931160995
1031,IL22RA2|116379,0.00109014913005135
1032,FZD5|7855,0.0006933154223408609
1033,C21orf29|54084,0.0006035162269683923
1034,DDX23|9416,0.0007345191671796632
1035,ZC3HC1|51530,0.000787128909384079
1036,BCAR3|8412,0.000622997223303888
1037,GEMIN5|25929,0.0007308616474640523
1038,KLRA1|10748,0.00076352973751993
1039,LOC401152|401152,0.0009464189539687205
1040,MCF2L|23263,0.0008893792305833732
1041,SLC35A4|113829,0.0009353566810389104
1042,STARD5|80765,0.0007267842338025592
1043,PPRC1|23082,0.0007382714701672865
1044,DLGAP1|9229,0.0007931203207524695
1045,GCC1|79571,0.000721087975192862
1046,PRSS35|167681,0.0008447577979739947
1047,PELP1|27043,0.0005280491443589074
1048,ZNF470|388566,0.0006797560437125394
1049,OR4D11|219986,0.0011592342551010374
1050,TAS2R44|259290,0.0006908559881283845
1051,TRIP13|9319,0.0009699246748765137
1052,TACC1|6867,0.0009848140527829138
1053,SH3KBP1|30011,0.0007073948933293484
1054,NOL10|79954,0.0008028336219322564
1055,FASN|2194,0.00091848435963032
1056,TMEM108|66000,0.0005908075180577374
1057,CLPP|8192,0.0006931283100478956
1058,KDELR2|11014,0.0008931677495389799
1059,PCGF6|84108,0.0008316252353194345
1060,PPT2|9374,0.0005324055899009602
1061,DCUN1D3|123879,0.0007471928040821037
1062,SFRS16|11129,0.0008605810707364376
1063,EFNB2|1948,0.0006017085417263965
1064,C21orf30|54083,0.0008708437603870328
1065,DDX46|9879,0.0005455547430727876
1066,CECR5|27440,0.0005400722721165399
1067,F2RL1|2150,0.0010392062032372898
1068,DDX54|79039,0.0007654258268476103
1069,INADL|10207,0.0007671824918155912
1070,LOC283999|283999,0.000667896837385987
1071,HOOK3|84376,0.0006986773916615205
1072,NXF3|56000,0.0011048381536558586
1073,CEACAM5|1048,0.0006510628352306781
1074,CORO6|84940,0.0010182271971293977
1075,MAST2|23139,0.000666746301635428
1076,LOC153811|153811,0.0006988880829912444
1077,HTR3C|170572,0.0009319729199784739
1078,TSSC4|10078,0.0005965300553919819
1079,MTIF3|219402,0.0008073401735248587
1080,COASY|80347,0.0007245709294882048
1081,FAM46B|115572,0.0009143412852617678
1082,FAM62A|23344,0.0011485855150411928
1083,SNRPA|6626,0.0005495697491299243
1084,DCP1B|196513,0.000552238313353188
1085,PTPRA|5786,0.0006613479722268593
1086,TAS2R43|259289,0.000658862206945627
1087,KIAA1841|84542,0.0008710354872263123
1088,C1orf107|27042,0.0006644213536473772
1089,IQSEC2|23096,0.000568561129051775
1090,HDAC2|3066,0.0007441451704419812
1091,PROX2|283571,0.0008241636853962184
1092,LOC284861|284861,0.0007860391696421622
1093,GMNN|51053,0.0008723438953649164
1094,RFC1|5981,0.0008004045767434839
1095,ZNF490|57474,0.0006539105933059258
1096,PTPN12|5782,0.0009314943378749198
1097,KRT74|121391,0.0005612977528270188
1098,C20orf181|140843,0.0014145772731947541
1099,C13orf27|93081,0.000771261797604978
1100,TYRO3|7301,0.0009561717614082919
1101,FLJ25801|205860,0.0005282446847482968
1102,ELL2|22936,0.0007495778493318101
1103,MEIG1|644890,0.0006992171267165603
1104,RASGEF1C|255426,0.0011493436414886239
1105,ZNF628|89887,0.0006616596046196738
1106,SLC35E2|9906,0.0004916170601965263
1107,ZNF341|84905,0.0010924271034115905
1108,ATF7IP|55729,0.0005266705794045373
1109,TTC5|91875,0.0009301612757483771
1110,ZNF673|55634,0.0007876659676076537
1111,LOC388931|388931,0.0008014907369803477
1112,NDUFA10|4705,0.0008354760590284107
1113,UBAP2|55833,0.0007456941857550068
1114,SLC35B3|51000,0.0006997034604468317
1115,ZNF79|7633,0.0008276799067065001
1116,SLC12A8|84561,0.0005111246549529468
1117,RPL13|6137,0.00082898203494731
1118,TELO2|9894,0.0004936989617397161
1119,TOM1L1|10040,0.0007025929340211768
1120,C20orf116|65992,0.0005129698351409671
1121,SDCBP|6386,0.0006682053353312023
1122,MATN4|8785,0.0006679208354457687
1123,ATXN8OS|6315,0.0006323763950857738
1124,TEX14|56155,0.0006616681166142219
1125,SNED1|25992,0.0011009564557318496
1126,INCA|440068,0.0005576559392860465
1127,C12orf34|84915,0.0006263254432035945
1128,ITGA4|3676,0.0006640976558523445
1129,GABRR2|2570,0.0008055443453913486
1130,MGEA5|10724,0.0005686409413372342
1131,PTPRV|148713,0.0008951596891058765
1132,ELMO2|63916,0.0004971380916264869
1133,THPO|7066,0.0005133814082445578
1134,ADAM12|8038,0.0010491078332105024
1135,EIF4A1|1973,0.0007998667252829268
1136,C19orf24|55009,0.0005125677056020324
1137,TOR2A|27433,0.0006597206450710637
1138,QTRT1|81890,0.0012225349080675725
1139,DMRTA2|63950,0.0005895340687548431
1140,SLC38A4|55089,0.0013108010466140608
1141,CDK6|1021,0.0005603186765879482
1142,PFDN2|5202,0.0006593521066794743
1143,CMYA5|202333,0.0006617249892798508
1144,ZNF74|7625,0.0007004840564222706
1145,STIM2|57620,0.0010290152986726186
1146,MRPL49|740,0.0008491594668778476
1147,UHMK1|127933,0.0007490003864130116
1148,ANKRD55|79722,0.0008497967094340486
1149,IRX3|79191,0.0008761908096242179
1150,ZSWIM4|65249,0.0007421497547990979
1151,ZC3H10|84872,0.0007759972168040466
1152,UBE2Z|65264,0.0005174770839703925
1153,C17orf85|55421,0.0006823103082772212
1154,IRAK1BP1|134728,0.0006836304475986956
1155,EIF3EIP|51386,0.000957276075432802
1156,CHMP1B|57132,0.0007326781520849194
1157,UTP6|55813,0.0008369189073432103
1158,DTWD2|285605,0.0008029339657188351
1159,DUB3|377630,0.0006756588735088209
1160,ETV1|2115,0.0007114247294292701
1161,PIK3CD|5293,0.0006017305622048128
1162,LRRC18|474354,0.0005424284777022598
1163,RALY|22913,0.0004931111064201859
1164,RP1|6101,0.00096303540093014
1165,LRP5|4041,0.0006192550871124824
1166,DMAP1|55929,0.0005920681989460895
1167,C22orf24|25775,0.0007623835733197874
1168,PLSCR2|57047,0.0008767261744239874
1169,KCNK7|10089,0.0005269491449899743
1170,C19orf55|148137,0.0005928629970734106
1171,NEK4|6787,0.000706765484796033
1172,hCG_1644239|341356,0.000712916953580136
1173,LRRC43|254050,0.0006239514050398216
1174,DNAJB11|51726,0.0006783926330366782
1175,C17orf13|53393,0.0006415897432824116
1176,LOC387654|387654,0.0013486349402172053
1177,IL7R|3575,0.0011759478394916102
1178,SERPINA4|5267,0.0013336104102309363
1179,POSTN|10631,0.0005603645159662454
1180,RPL35A|6165,0.0007532540930977371
1181,TCHP|84260,0.0007454718599987114
1182,TEX13A|56157,0.0005614032262355092
1183,RAPGEF6|51735,0.0008602180949621998
1184,FARP1|10160,0.000774659748642214
1185,DLST|1743,0.0006736374894937697
1186,RFC5|5985,0.001013261044038074
1187,C20orf108|116151,0.0004990417770555953
1188,OAS3|4940,0.0005488001004273996
1189,TRAK2|66008,0.00082396667086553
1190,PLAGL2|5326,0.0006992974406794351
1191,LOC131909|131909,0.0008226958260817767
1192,MEX3D|399664,0.0006447407066087543
1193,SLC35E1|79939,0.0005937079016060914
1194,NANOS1|340719,0.0005712614316057569
1195,APBA3|9546,0.0006295066537601206
1196,TAL2|6887,0.0006170102254823445
1197,SNRPD2|6633,0.0005816366906258027
1198,KCTD19|146212,0.0006913900886788928
1199,LOC143286|143286,0.0009480039734427173
1200,HOXA11|3207,0.0005609675334233077
1201,SFMBT1|51460,0.000756209607651107
1202,VGLL1|51442,0.000684657660538011
1203,ASB2|51676,0.001023242350257221
1204,GPR116|221395,0.0006463630086967282
1205,MAGEA10|4109,0.0007108890921876315
1206,SDF4|51150,0.0005664528531750828
1207,RICH2|9912,0.0005667380213460552
1208,C14orf131|55778,0.0005161899778353559
1209,CCDC66|285331,0.000630573856945523
1210,DHX38|9785,0.0005433741925310479
1211,APOOL|139322,0.0009069083544040737
1212,CHRM5|1133,0.0006787074235832369
1213,COMMD6|170622,0.0007449979912219749
1214,RASSF4|83937,0.0007863742691890611
1215,RAD23A|5886,0.0005399381550862999
1216,KRT6A|3853,0.0009191823172608316
1217,HRH1|3269,0.0006764863743452928
1218,KCTD4|386618,0.0008830199519004974
1219,RYR1|6261,0.0007563849956726586
1220,RASL11A|387496,0.0008392002119967598
1221,FSCN1|6624,0.0009391291574026698
1222,HMCN1|83872,0.0011149617950533377
1223,PRPF31|26121,0.0006825048248913666
1224,DHRSX|207063,0.0009177630326896653
1225,WDR73|84942,0.0007345142706425965
1226,MT1B|4490,0.0007106559309423666
1227,ZNF532|55205,0.0007490063395657501
1228,OIP5|11339,0.0012110167076776984
1229,OR51I1|390063,0.0007106787606544648
1230,SIM2|6493,0.0011697433415635537
1231,MAP7D1|55700,0.0006800120828587819
1232,TBX10|347853,0.0006335721257518009
1233,GNE|10020,0.0008223209517773883
1234,CACNG4|27092,0.000528695040538468
1235,MGC33894|256302,0.0006519475359478221
1236,CCIN|881,0.0005809370419464601
1237,NUP98|4928,0.000587531488068618
1238,CLCA3|9629,0.0007138430503881822
1239,C9orf90|203245,0.0006569092474481064
1240,PKD2L1|9033,0.0006178265838082538
1241,C14orf140|79696,0.0007390553699633345
1242,OTP|23440,0.003825990818775934
1243,HAND2|9464,0.0026096224130189977
1244,HOXA7|3204,0.002202990995910124
1245,HOXA10|3206,0.0016691237636645938
1246,CBX4|8535,0.0017489668764192484
1247,HOXC10|3226,0.002018765554689534
1248,EN1|2019,0.001424677277640659
1249,LOC255480|255480,0.0018361188637376353
1250,KCNG1|3755,0.0011615551149672704
1251,TBX5|6910,0.0023656095164376906
1252,STIM2|57620,0.0012373324629779846
1253,HOXA13|3209,0.002584884417798341
1254,ARMC7|79637,0.0007470593255154223
1255,PITX2|5308,0.001575156400299305
1256,RPS15|6209,0.0013542145507751805
1257,ING4|51147,0.0007602993969380447
1258,TRIM27|5987,0.0010289539342443772
1259,VAX2|25806,0.0009739036696443189
1260,ZNF703|80139,0.0007945481216291965
1261,C6orf206|221421,0.0011980466947983334
1262,ADRM1|11047,0.0004872251731888357
1263,RCN1|5954,0.0015150415604446579
1264,BAHD1|22893,0.0005569152821021334
1265,ITM2A|9452,0.0011549975421122523
1266,PTPRA|5786,0.0007810101547362865
1267,C12orf44|60673,0.0006235720426920342
1268,ZNF317|57693,0.0005771178857342817
1269,POU4F2|5458,0.0015275324479487858
1270,NFE2L1|4779,0.002230922058582899
1271,CCDC107|203260,0.001345236805912653
1272,MORG1|84292,0.001439810516157649
1273,FKBP1A|2280,0.0006558965678596794
1274,PMP2|5375,0.001273932373672321
1275,POLR1D|51082,0.0008841418877629923
1276,DKFZP564M1462|26101,0.0007050300026181861
1277,ANXA4|307,0.00067736427071007
1278,DCTN5|84516,0.0008209346675225883
1279,SIX6|4990,0.001308228129925701
1280,MRPS34|65993,0.0006656156954705883
1281,HAX1|10456,0.0006921762566555255
1282,FAM120A|23196,0.0013081911537927355
1283,CRTAP|10491,0.0015562734426508252
1284,CCNF|899,0.0009821405929785493
1285,AOF2|23028,0.001108376573430405
1286,PANK4|55229,0.000597544757217816
1287,HOXA5|3202,0.0015240296799265579
1288,LOC143381|143381,0.0007738818054825194
1289,RXRG|6258,0.0006386381421043511
1290,PRR3|80742,0.0006828604481455427
1291,TBRG4|9238,0.0010705729555192502
1292,TRPM3|80036,0.0012005523208357268
1293,EIF2B4|8890,0.0007835570094112559
1294,PAPD4|167153,0.000559566032994641
1295,RASGRF2|5924,0.001010188884038997
1296,GRK5|2869,0.000467649917535167
1297,HOXB13|10481,0.0006238214519957228
1298,ANKAR|150709,0.0005511211556114413
1299,DTX1|1840,0.0008116360022451882
1300,LOC440934|440934,0.0011013018845106007
1301,INADL|10207,0.0007987027585484947
1302,FAM32A|26017,0.0006158732827584628
1303,DUSP26|78986,0.0009149359508662074
1304,CAST|831,0.0012287934422855467
1305,ASGR1|432,0.0006305126257978603
1306,INSIG1|3638,0.002035430339358499
1307,GRB14|2888,0.0009780529974530237
1308,BGLAP|632,0.0010385391055774877
1309,NKX3-2|579,0.0017400201725530687
1310,EBF2|64641,0.0012360361554192463
1311,DPP4|1803,0.0022962107745377004
1312,GPSM2|29899,0.0007987908304042819
1313,CCDC140|151278,0.0008111057823905202
1314,UPP2|151531,0.0006081693624825772
1315,SF3B3|23450,0.001079696444606699
1316,NTSR1|4923,0.0009876303529360057
1317,LGALS1|3956,0.002222039357386114
1318,THBS2|7058,0.0008910396552004073
1319,USF1|7391,0.00158732597137649
1320,SLC38A6|145389,0.0012024014351516888
1321,PPIL1|51645,0.0008915732145736309
1322,MGC34829|284069,0.0006247969223882944
1323,ZFAND2B|130617,0.0006759651130713247
