patient_id,TATDN2|9797_KIAA1505|57639,PIP5K1B|8395_SEC22A|26984,ZNF498|221785_SPG11|80208,PTRH2|51651_TNS3|64759,KLKB1|3818_CD58|965,PRAGMIN|157285_TNS3|64759,PKD2L1|9033_SEC22A|26984,C1orf52|148423_OSMR|9180,TTLL1|25809_KIAA1505|57639,TMEM120A|83862_KIAA1609|57707,HS3ST1|9957_C14orf152|90050,UTP14A|10813_TNS3|64759,XPC|7508_FLJ16287|162962,NPL|80896_TNS3|64759,LOC284242|284242_TNS3|64759,PPT1|5538_C2orf7|84279,LOC400566|400566_KIAA1505|57639,C1orf65|164127_TNS3|64759,C10orf18|54906_CD58|965,LOC285375|285375_SEC22A|26984,TTC13|79573_TNS3|64759,ZDHHC7|55625_KIAA1505|57639
HB_446_N,0.12615229908094447,-0.20581775417420736,-0.13642863021104326,0.1049847738113182,-0.4457513717683273,0.047508556338853675,-0.047230463409440385,0.9591116196801411,0.1514281729751282,-0.3157674187865959,-0.12914462053794437,0.06364505194579614,0.27911141893420854,-0.033525710781561795,0.10442583352388418,-0.07834156426029415,0.06936212099684202,0.09341936293717956,-0.27950433073976794,-0.1857412002457532,-0.03845482133096987,0.15193810552071646
HB_449_N,-0.31702141361857633,-0.27092429966786596,-0.963029795430697,-0.6615941645392903,-1.4627223771263091,0.7933739501288177,-0.32408674030283036,0.2155867868524332,-0.007980363943128885,0.4881334716680934,0.3969333595393769,-0.20974026442436886,0.16393716750526266,0.23547654104382076,-0.22812163200093455,0.9473519856894627,-0.14801525780062036,-0.7681698350736038,-0.42482131163570974,0.14594654697443377,0.5692955565130983,0.776534810110172
HB_450_N,-0.6994095721645593,-1.049646852572069,0.0013223487411598781,0.4326147170901596,-0.1490566680086633,-0.22491994387785763,0.1563708015419428,0.5204304384373513,0.1234024440721727,-0.35916683038932995,0.30952416955498274,-0.3144774528205141,-0.11006433080857525,0.461206955608385,0.3429122893150382,-0.6204728170938928,-0.3364851586145153,0.14983828351191433,-0.21554347806443805,0.39387307637583163,0.056527619168679925,0.05754961573908806
HB_453_N,-0.12457239166924547,-0.2598885581561592,-0.3204173647297526,-1.4293722054199196,-0.9755298815427231,0.7130759152460199,-0.3885827289695793,-1.5275907657498937,-0.5553571970877726,2.119468813273643,0.17404640508343483,-0.5693826609885271,0.28090602080478394,1.1985889668230236,-0.7448425620403385,0.5494772665260726,-0.3295975761712461,-0.689212924405483,-1.8714405484300587,0.03234107676532482,1.1870695518473866,0.8300743918818954
HB_462_N,-0.3171834146912745,-0.17944403655503294,0.04886932356808162,0.6790397123581062,0.06385707442316868,1.3489177412709574,-0.4729207139033226,0.6120305310098338,-0.37190385459052194,0.40455908236312793,0.15341967371816265,-1.6666190283348956,0.15714963547368072,1.2730091695068766,-1.0899747436006126,-0.857649261876886,-0.5413577646450514,-1.376866221265758,0.22803102820511972,0.03592094731869836,0.5301738097493377,0.6150818324857562
HB_464_N,-0.09417300219703317,-0.10420031348182587,-0.14887452673171575,-0.6378146954252412,-0.2888806840135065,0.5360101734712062,0.7296060195134761,-0.775651636065425,-0.21847772520899555,0.7515252631472443,0.18862750158477498,-0.44613092454962006,0.39150495851475686,0.251963061084869,-0.19229763065921684,0.2643415157550413,-0.18208467287244934,-0.37560530156771643,-0.22086526696141254,-0.43551000149947605,0.45697392189358604,0.26419641667797444
HB_468_N,-1.1141416797286474,-1.3915468354797287,-0.25704563732835367,0.341171354787483,-0.3609868595061929,0.3382778342935788,-0.6517558311580681,-0.33261941419223595,0.02523523429619079,0.45351086406569396,1.0255170247126422,-0.14587370018466475,0.5725573823212627,0.870695543834317,-0.1579506416318286,0.27451216404014145,-0.3609862645595952,-0.5023930148184863,-0.4844924766888957,0.4255731288610959,0.18316002915977686,1.120844755949349
HB_472_N,-1.0486841883185032,-0.6775819551635811,-0.14242610547316856,-9.488337241150918e-5,-0.21663690883199568,0.09369104640510593,-0.17803008596795336,0.7069710422724409,0.0875328168838703,-0.43103742809866596,0.2870320053813546,-0.21623062303506305,0.07307470989969896,0.3917995074347477,0.5336498361723729,-0.02579113091545225,-0.29594777414249723,-0.35417971995073344,-0.2718877505651482,0.1163864201989338,0.08552060118272871,0.7659379853056913
HB_475_N,0.06677664469664622,-0.08333494838758004,-0.03731725569339942,-0.2910894993215663,-0.09265990110180847,0.7144604669973891,-0.15868183734965066,-0.5041489668365485,-0.008720733347849452,0.24446052734014923,-0.08850256799983473,-0.5520910168716432,0.8272180799222681,0.3047226507480572,-0.5205329889829533,0.12234533005821564,0.03639804249739202,-0.2948953928515652,-0.15783664288762875,0.12269872340797057,0.09094129056477501,0.0434348619177623
HB_476_N,0.10486384627534441,-0.37046871100760753,0.569667927043018,0.03909592023518199,-0.43410784910561495,-0.08858139641977254,0.08265044124620034,0.5599990648590996,-0.0033849355030909135,0.1756092728230798,-0.10493350824035268,0.2550538259088579,-0.8891918228528856,0.28177910845629583,0.04348394230012072,-0.3405755131542437,0.06855148913661686,0.2587073809764831,0.228242362805686,0.42327541091639315,0.3730095403362471,0.05883018244558094
HB_480_N,0.28262009154604817,-0.535708047596011,-0.14884429425474777,-0.28799176909227964,-0.17566381105179663,0.03526806365870511,-0.12373654993951853,0.0951619885514624,0.07727171980634577,-0.08646210319742476,-0.07898044586523115,-0.36464955051750036,0.03868930755247567,-0.37503356722118014,-0.059457799305455694,-0.029961137964228515,-0.009828775251367848,0.24767469923372645,1.183471140185622,-0.04232635921180413,-0.33346912175617993,0.11654487007125572
HB_485_N,0.0830921680854954,0.2014751248812389,-0.44278143533870384,0.014275060166695799,-0.21334593830693274,0.3775891103123071,-0.9178791536443655,-2.660867250267615,0.001615789263746113,1.2422980580723033,-0.07859463857930579,-0.23221872435602947,0.6906245392601864,0.4853229971960306,-0.360000875447668,0.11130924594815865,0.06615073756888533,-0.10121155115168376,-0.17716968194022148,-0.04094674675309753,0.32900625369218134,0.04261917288007181
HB_486_N,0.08405070385849837,-0.302672834864894,-0.9020456379159282,-0.7220052137082285,-1.7663333640773395,0.9962376682618446,-0.8138789611699577,-2.146030411375522,0.006748672141758708,0.8502072875802327,-0.06992330728016395,-0.7047226987429659,1.0281233853779665,0.7324224541229132,-0.6069271219923743,0.8881815982327019,0.04660482688008411,-0.5461102861848034,-0.4417885852355798,0.1888122023906764,0.2138048466554159,0.04254296829895304
HB_495_N,-0.9310277645909748,-0.14187696321037033,-0.11979137597363815,-0.2107596140745951,0.1057254101606914,-0.06529533311322336,-0.29006979839831704,0.24576871147135035,-0.31579675270435,-0.3741303940511533,-0.5016626635855979,-0.08817239487105569,0.10872115736577039,-0.16313596168974967,0.18790687012624632,0.1386983752258667,-0.09139462371679069,0.22368235501608316,0.3605284185251678,0.19794995508582613,-0.25053248318376226,-0.036215810281545
HB_497_N,-0.07144501154752247,0.15541566892834388,-0.2276603463325009,-0.14571542164311962,-0.05393514467988919,0.1839145354154485,0.04112035944077854,0.3753149310576324,-0.08687802203564488,0.6623087811360251,0.04318921771868559,-0.030302434313974023,0.018688028835126276,0.18948973338472036,-0.027610065396231835,-0.25392688596465995,-0.03651956783295694,-0.09815531556427322,-0.01413148989936509,-0.03322906116525643,0.13362353924728804,0.1601462729671759
HB_500_N,0.1823276482345449,-0.3889565631026457,-0.5943204805501351,-0.6894442156990396,-0.6333097176923536,0.325955420392043,-0.5903056799112366,-0.4845931711930684,0.06931261568398842,1.5793547131124732,-0.16093117721171835,-0.2794805900203258,0.4826249591505043,1.1187596093508356,-0.7564417982672741,-0.22121763591049803,0.12598588310280853,-0.24580091299611032,-1.5713423609260992,0.49375131115883325,0.42411983579077633,-0.11654713270686148
HB_501_N,-0.4043752875560514,-0.8189916912278129,-0.6689461744589696,0.2454197188932923,-0.2991784555198872,-0.5440840423013735,0.6262224652773246,0.7154572050612944,-0.4289666415028431,-1.8595230357240182,0.11511057274659636,0.35460225069143303,2.697385244777635,0.259299113288022,-0.8857441630091542,-0.6282317780429522,-0.18257445407595302,0.12955624008339608,-0.12457219340664752,0.1769153995721138,-0.6035362229332351,-0.003305711671612665
HB_504_N,-0.5347112044931034,0.039990505970828996,-0.29351995208810994,-0.119686884771771,-0.02085222717109447,-0.14252040666036347,-0.26640737405999143,-0.9478416736920048,-0.20202878353824102,1.9571989577800701,0.19926494030621983,-0.32169148590780444,0.0031258540188464938,0.3427206642976932,-0.38908719561246513,-0.4927884822231569,-0.4246422689627022,0.0872568436306481,-0.3962042633402844,0.16889068832293952,0.14653765846695402,0.626808032662221
HB_505_N,0.09540003577785218,-0.3122082100251136,-0.08702924339726797,1.7080015025040667,-0.21642389593536018,0.005879404109919382,-0.11078382633754512,1.537238636753758,0.025483379651328717,-0.1927202272432251,-0.026704032810398983,0.8658854166558873,-0.05799503320501813,0.2111431306364143,0.842558289928069,-0.07261174922987147,0.05088929801761006,-0.5673594767385441,0.03794019221167118,0.41953774609559236,0.5960438412931839,0.06470755699307126
HB_507_N,0.28465533088831274,-0.40646867979965434,-0.03298762975863154,-2.437197875265192,-0.6514962626919104,1.5702985427623846,-0.40095420560956724,-1.6484789844040824,0.29601345498115883,1.4761839274608342,0.07716853384865333,-1.212240462818718,0.29795158798479165,2.7491763355355077,-0.5499642034101531,0.8713678405222203,0.20786172025375504,-0.516643666714971,-0.44361566130747576,0.09628235209039412,1.9793102276294738,-0.36993744862588857
HB_508_N,0.03292765379227035,-0.46459268606928716,-0.8952403473323584,-1.225836772992738,-0.6006219715014356,1.1139549668183573,-0.6506275244674845,-0.8249137754502891,-0.02600001111983742,0.6760518113543105,-0.06885337476110466,-0.27837897018178315,0.6594760031691171,1.6302926530221131,-0.040827521871564645,0.255179448134149,0.019975234392123776,-0.9499834535647457,-0.6381773078506696,0.32972739572744764,0.534195190368171,0.06380688517790183
HB_509_N,-0.14189538203424548,-0.0644015789027989,-0.5367888534519141,-0.20059528996858816,0.6616092927174331,0.2787612739347621,0.20888921809437602,-1.1188294668039624,-0.2975140647925134,0.47851316047114273,0.10393276662131656,-0.24528037347913415,0.35938071507111863,0.02757246744044494,-0.04623152305297603,0.4236328854177033,-0.3046580894840499,-0.10120670984315183,0.47940450020089054,-0.025305212151656743,0.13660501178058232,0.3588305697911638
