patient_id,FLJ39080|441355_TMEM70|54968,TMEM70|54968_RBBP8|5932,TMEM70|54968_SECISBP2|79048,PANK3|79646_EHD2|30846,TMEM70|54968_SIGLEC9|27180,EHD2|30846_PCGF1|84759,PCDH1|5097_TMEM70|54968,FLJ22655|79785_MICALL2|79778,RBM8A|9939_TMEM70|54968,MRLC2|103910_TMEM70|54968,LOC154761|154761_TFCP2|7024,HIG2|29923_TCEAL7|56849,APPL2|55198_TMEM70|54968,SLC16A6|9120_FLJ16287|162962
HB_501_N,-0.3490062620283358,-1.1996833291176368,2.352076730051787,0.5878024014248213,-1.4223367669685147,-0.7699994383064215,-0.056955884884665145,1.0481420796324759,-2.0900641209216757,1.107495443134404,-2.929016393174738,0.9237588872763557,1.3316209839642135,-5.326369102806548
HB_504_N,-0.5003686929779029,0.2992669130192193,2.0805355754818806,0.4523327012354615,0.48808238142019933,-0.44037542646991473,-0.05913613726760778,-0.31593265037479,-0.485884001505478,1.202818997829524,0.21527529083311367,-0.5929905957261425,-1.342751247349054,0.020254951551844796
HB_505_N,0.07868575584108002,0.9803286225818559,-0.41723677849454166,0.11851439679145127,1.0608967773616516,-0.6784732482788732,1.4440106194466291,-0.022352142161243295,0.09558371819245591,0.1323581284402967,0.45990091167578184,0.2609709757173939,0.7286547748924127,0.26344433979378035
HB_507_N,-1.8455163141139412,1.7228813785018589,1.6661545949433538,0.47491532503164025,-1.8320060933393183,-0.41953288768736097,-1.1617358743647845,-0.19164471640532568,1.1917929469089172,1.9425280149279749,-0.965429853915856,-1.0050554164600696,-1.0489537501870514,-0.022718583389610292
HB_508_N,-0.460146132810809,0.6929430372198332,-0.6363271262135278,0.3010049341204079,-0.4676826573648627,-0.1667423195094827,-0.04999545049354733,-0.12989305652116345,1.1967291985632063,1.6633711574885435,0.028620875001054032,-0.31845200866669554,-0.407528106746161,0.08215336739731804
HB_509_N,-0.35828898593713515,0.467739293624408,0.2201794896635848,0.1479766063581884,-0.18510522234311863,0.04540701596738993,-0.28878381502235456,-0.38060127308507774,0.7425848785941602,0.12910045000560363,-1.0757985595672444,-0.4900223286652545,-0.9150275383109586,-0.9322948642767785
HB_512_N,0.34507620058822713,-0.08717802260349859,-0.593597946315107,-0.028427944663082256,-0.6756684143709039,-0.6325445603831491,-0.42080313367518707,-2.4556823244617596,0.7657693081270269,0.30444023778285545,-0.22715434018665043,-1.250269896088257,-0.883160906461481,0.8713431344137135
HB_516_N,0.32617205598798676,0.4330921645898958,-0.3680183078137865,0.2925053803011208,0.5231791001412057,1.7227965715440574,-0.20077051463056214,-2.772048643424206,-1.3735657024593941,-0.11344957262195156,-4.166786527218008,-2.2968783301061726,1.6234729614561074,-0.25406661663180935
HB_519_N,-0.8118507547008212,0.6235945213789732,1.496126829399893,0.3938524751310556,-1.3083179847707889,-0.35782559550436316,-1.673366874515956,-0.5892717548302665,0.7720835604066109,0.7238908864914787,-0.06634728423769862,-0.29195430843937964,-0.3703131070018987,-0.6469828996883543
HB_532_N,-0.742810221378446,0.7398257705572411,1.3317416116213276,0.25088592625547085,-0.48344636429129734,-0.3970329826152327,-0.7308187854521037,-0.05090696943735872,0.3158875113017046,1.4920074290340082,0.886477756213069,-0.7085818273337999,-0.4128728601562991,-0.8115111819160119
HB_541_N,-0.31312099447629327,0.38415257858648433,0.526149866051133,0.39491448335958934,0.08295439308995846,-0.3798746173884985,-0.43002309585993986,0.27058087460911523,0.36572178970391117,0.4454615473529177,-0.0044599884727855865,0.20148716432103272,-0.9355158857553802,0.15451314607056113
HB_542_N,-0.04518570343697227,0.00503616029787558,-0.08380641445905647,-0.3395069801824795,-0.1758602440690642,-0.24108563020483534,0.10016549386426392,-0.32450502153794386,0.29925723625030404,0.005656177969737782,0.6498757888887212,0.1892469060920672,-0.26689664402612956,-0.42060523969014196
HB_547_N,-0.7610330635800783,1.4311480021786886,0.718339434192939,-0.025165716088182185,-0.8321853134292422,-0.3185313887942614,0.8306378367930758,0.18794406706569422,0.523629073905092,-0.26883410067457714,-1.2003115324776867,2.31965269388148,0.12043928910318182,-0.027085507093898117
HB_551_N,-1.324786845552478,2.0764779029939864,3.1416487912100077,0.22915351096418932,-1.4960993078646114,0.009607052005513948,-2.5263479670435425,-0.06003853515994242,2.8581981017134175,1.0787613450968603,0.26899032087137265,-0.563075504167036,-1.7210633031500755,-1.395715819338037
HB_560_N,-0.4561351438296617,-0.6182681138015845,0.19361041948388516,-0.060975426252862744,0.2907660187540803,-0.4236668634721966,0.5817883578920874,-3.5648465841483428,-0.5384465779504833,-0.5866562836898599,-0.9306098460644239,-1.6738421846138718,1.1565080131815602,0.7472787600340516
HB_569_N,-1.522137764963609,0.4167363994454078,1.7103321936605367,0.9854214217872174,-0.9748518350704835,-0.9646315522928636,-0.7342310115481705,0.4110786336964151,0.8315111110356259,0.7542440891724732,-0.08778663623961601,-0.2918210042922235,-1.4406622200371255,0.03857446405710592
HB_570_N,-0.9424736117851846,0.7037724856249579,1.0900447828851503,0.4476413090711962,-0.20075090894948786,-0.430104213604634,-0.7348323444471518,0.45335676023973703,0.6442763210558539,-0.1589070462236458,-0.9772130584241843,0.5105547618661093,-1.0031389575950733,0.06130389313924702
HB_572_N,-0.024178925389595075,-0.028864208252688792,-0.03483649912641628,0.4594317219892231,0.08133887874247209,-0.28273329541347064,0.20754796092981162,0.5002169728169606,0.13741839338416176,-0.10750140899646819,0.36436288493004315,0.4928282450312623,-0.03595164166721273,0.31715087131858166
HB_577_N,-0.26556362182129967,-0.3199523370686105,0.31915699112982815,0.19768688110169563,-0.33576034054397447,-0.10459427332992421,-0.25549350619042277,-1.4201628319438333,0.6299116902449138,-0.013461642317176377,-0.3659918022592507,-0.1824344231735434,-0.582402244620259,-0.2182712015284788
HB_581_N,-0.30878053189062854,0.9444380942739401,-0.3966939141859416,0.5231191295527771,-1.3236662473789527,-0.030461061227713405,-1.2456897732127485,-0.14383455388337835,0.9345967330888024,0.9683138530528207,0.036400167127853544,-0.8872034819141611,-1.1399907737087305,-2.166933465176199
HB_586_N,-0.2772935762828586,0.06466497943988901,-0.012692239469485698,0.11781258021153113,0.1978991019075806,0.3407393233711381,0.5030181881366741,-2.3248932656168892,-0.905538424044461,-0.27153764978293454,-1.5209860896387326,-1.284167902887156,1.1138196519912311,0.40080399899559516
HB_589_N,-0.3590033427502057,0.3809455543215846,-0.3282343104260881,0.41048181611738593,-0.6249511238977257,-0.3689662591678618,-0.32923450021553374,-1.0748299775678298,1.0001717584826708,0.3995406462772623,-1.4225374845226568,-0.46277375772989865,-0.9856168827013351,0.14847127442113048
HB_601_N,-1.3480740851611723,2.0352692651785023,0.6098627567412955,0.4676322201951923,-1.0670785187745144,-0.4260898883654738,-2.006500338053735,-0.6135770621029315,0.9006959749056388,2.0523171995823386,0.8640030465144902,-0.8511531247224806,-1.1964467479156324,-0.9194021475459844
HB_604_N,-0.10338540288316111,-0.02209071602801017,0.027790440501052248,0.42534558057782407,-0.14390576232061672,-0.34630382383291475,0.04438714432261207,-0.6495459443618872,0.49208902736259463,0.24600589494832623,-0.6951666902108993,-1.2250816946132796,-0.7411256433872908,0.48943049580716314
HB_609_N,-0.38451552437994646,1.45384676288585,-0.1389389229661647,0.5632909054029382,-0.543169824225551,-0.491821926279194,-0.44779245964361,0.1389825249416844,0.9847945809286017,0.5666527240599889,-1.0070069978893077,-0.6651201171033128,-1.1548284215449036,-1.1846184648466502
HB_618_N,-0.704324285958882,0.42463409201396557,0.05031938555242997,0.1918795227285919,0.27817225137457907,0.9959704640656719,-0.7319237770393638,-2.9814429129591917,-1.94218925082007,-0.07286078508919705,-4.250337853877352,-1.9171768938904827,2.0471753332003026,0.3347268718241402
HB_625_N,-1.8756929334751695,1.342400795816238,0.36654148938594594,0.4135340591010732,-1.8197053428707055,-0.5708634358352194,-1.3818273473865959,-1.5272145212880115,1.001346489097084,1.7219865737296918,-0.6529894552093118,-1.0042848414440073,-0.5685369258386576,-1.4573046173949245
HB_637_N,-0.13956427312291744,-0.049374975566890536,-0.11628649372955206,0.40628976380808757,0.053004566359745146,-0.37411764553318266,0.15440571043944062,-3.0819921887358808,0.4444535060008441,-0.1546071480505511,-1.360927754776606,-1.9291092267672572,-0.3909302554254288,0.3111675508525461
HB_638_N,-1.119349477719912,0.46755579215816223,1.2167556407828266,0.3966472827089507,0.12710334763415082,-0.3642881724705404,-0.9198397581594471,-0.2912705002420942,0.5462015067147452,0.45803072537248357,0.4249872602743656,-0.542754459393241,-1.861349367444079,0.12443286156104914
HB_640_N,-0.5706166178897183,0.13032183006591264,0.46138292599979774,-0.03779590362042219,0.5861307610048938,-0.03488116982587297,0.268551254524876,-2.1926883748693418,-1.2965668217763637,0.016627285354917597,-3.0337637470217675,-0.5291748160963984,0.9386513394839743,0.4010655728625652
HB_641_N,-0.8163264083536503,0.19722576574930442,0.5147033575766085,0.4921842652792213,-0.3138920718517526,-0.5701000303713423,-0.20263010247437932,-0.06121673813722456,1.1664222055298263,0.40612008221320556,-1.545027778186763,0.1441401210674389,-0.9060148153656058,0.3171193018393386
HB_643_N,0.2659810621481407,-1.0797640687108196,-0.3121957080524817,0.3391092759314488,0.24363746995166657,0.18081145850633593,0.6187257598096616,-3.6929350825897695,-0.044717335806748734,-0.3885468037987541,0.1431795271291337,0.2338170115829154,0.3173694037036695,-2.407604947823477
HB_644_N,-1.036533825679019,1.284459892084226,1.0420105819838623,0.5355801942652763,-0.9074978768838232,-0.512033898666008,-0.5219346645000693,-0.6382147246547962,0.8550077528921775,0.5382770165160694,-1.0332130817902163,-0.5243987808364683,-0.43263093433790595,-1.5081651437384118
HB_645_N,-1.8065211961190593,0.7891158750118724,2.6230817356051817,0.3632463018640868,-1.4496824814897757,-0.3412212614860316,-1.1556149960161648,0.759363114297122,1.594422934579982,0.2543020163292395,-0.4886375506179708,0.35869649492830613,-2.2169670002760338,-0.9884688392279006
HB_650_N,-0.8332997759708423,-0.11943728211044313,0.10185173581793422,0.4412887924402106,0.19265735625500902,-0.6551663106897118,-0.15828785029181858,-0.5979077315402797,1.0434654091213833,0.5998374786453967,-0.443911842746446,0.4044133088023452,-0.3928221886107006,-0.33665468767013446
HB_651_N,0.8472176252709936,-0.21030243879191307,-0.6322830155896038,0.5033442963858472,0.0741972648878733,-0.4183147461513262,1.088887929188083,0.8811337001412948,-0.005545335123834251,-0.23964500502389138,0.5444613895497009,0.1766256169989232,-0.06022651861761346,1.0306896651454254
HB_653_N,-2.637902715436762,1.4099026748642278,1.8375967512214235,0.7202792375951113,-1.5825631536903184,-1.3432174319885755,-1.1791626490118599,1.221735755600874,0.9854088517155913,-0.14075037022815484,0.341965057747821,0.0567345711753755,1.7542614381996746,-3.3728686406772934
HB_659_N,-0.25600766003325065,0.4838453443699062,0.21292314825255484,0.25992639174491083,-0.2189729151662068,-0.3686633767623816,-0.18015100995032018,-0.034010134094780646,0.28735301286053255,0.14002658326926967,0.4046111276045554,-0.8917468211974627,-0.2958851330152893,-1.5912979371864104
HB_662_N,-2.294175169414535,2.176504189230708,1.7993411764838074,0.3868452921191102,-0.6723590479087914,-0.34005910343371837,-0.7685988367291521,-1.516162584311939,1.3283289937913425,2.132453142353062,-0.01104925043412939,-1.4553999524748205,-1.7607578946707454,-2.277323095946476
HB_663_N,-0.22137747314846376,1.3848989586585914,1.6733847282627403,0.5226599978106939,-1.8204351076781575,-0.5346483357558732,-1.4244405294227134,-0.22369869342719526,-0.5093361477396905,0.11976932792192531,0.5059473692586429,0.07535255899489127,-0.6390822196243333,-1.1454941299769719
HB_670_N,-1.5745920928925372,0.5515543082497705,1.5663101205492922,0.4964892639364337,-2.155929837418162,-0.42120877741751894,-1.5088667599799523,-0.45079773201892254,0.8443605763395383,-0.002602479564551143,0.2805365464638538,-0.4854900844583506,-0.5372754940673712,-1.1533140580646157
