,mRNA,methylation,miRNA,meth_mrna,meth_mirna,mrna_mirna,mrna_mrna,meth_meth,mirna_mirna,FullyConnected,FullyConnected,FullyConnected
81,0.017813147976994514,0.017198970541357994,0.011700966395437717,0.011176539584994316,0.008897915482521057,0.0123158423230052,0.012247595936059952,0.01196717657148838,0.01669616810977459,0.29215237498283386,0.29215237498283386,0.29215237498283386
82,0.01742647960782051,0.01652325689792633,0.01143640000373125,0.011125394143164158,0.008841587230563164,0.012195159681141376,0.011788394302129745,0.011791669763624668,0.016657410189509392,0.2913721203804016,0.2913721203804016,0.2913721203804016
83,0.01732095517218113,0.016868725419044495,0.011271962895989418,0.01097223348915577,0.008696313947439194,0.011861132457852364,0.012164409272372723,0.011682129465043545,0.016570452600717545,0.29084858298301697,0.29084858298301697,0.29084858298301697
84,0.017791282385587692,0.01644863560795784,0.011218047700822353,0.011009538546204567,0.008710997179150581,0.011979272589087486,0.012004116550087929,0.011964920908212662,0.01643081195652485,0.29007279872894287,0.29007279872894287,0.29007279872894287
85,0.016853749752044678,0.016830403357744217,0.011173767037689686,0.010649521835148335,0.008678843267261982,0.011881820857524872,0.011762307956814766,0.011808446608483791,0.016433825716376305,0.28923919796943665,0.28923919796943665,0.28923919796943665
86,0.016818873584270477,0.01693563349545002,0.011277064681053162,0.010431029833853245,0.008584524504840374,0.011871266178786755,0.011858048848807812,0.011429663747549057,0.016255099326372147,0.2886333763599396,0.2886333763599396,0.2886333763599396
87,0.01665119081735611,0.01682998426258564,0.011014196090400219,0.010384222492575645,0.00865249428898096,0.01155233383178711,0.011502518318593502,0.011570470407605171,0.01637219823896885,0.2880614101886749,0.2880614101886749,0.2880614101886749
88,0.01667027175426483,0.01621508039534092,0.011029799468815327,0.010640603490173817,0.008564754389226437,0.011542224325239658,0.011755521409213543,0.011104948818683624,0.01632918417453766,0.28720909357070923,0.28720909357070923,0.28720909357070923
89,0.016767561435699463,0.01586998999118805,0.011065877042710781,0.010428580455482006,0.008602099493145943,0.01160513237118721,0.011607316322624683,0.01139769796282053,0.016307424753904343,0.2866225242614746,0.2866225242614746,0.2866225242614746
90,0.0166864525526762,0.015823861584067345,0.010849595069885254,0.010499812662601471,0.008408612571656704,0.011696995235979557,0.011680741794407368,0.01122759934514761,0.01625697687268257,0.28605780005455017,0.28605780005455017,0.28605780005455017
91,0.016337599605321884,0.016261329874396324,0.010903840884566307,0.010584698058664799,0.00840755458921194,0.011534023098647594,0.011024519801139832,0.011158553883433342,0.016169477254152298,0.28541961312294006,0.28541961312294006,0.28541961312294006
92,0.016437796875834465,0.015858449041843414,0.010754456743597984,0.010926414281129837,0.008309472352266312,0.01151240710169077,0.011162634938955307,0.011149865575134754,0.016117073595523834,0.28448426723480225,0.28448426723480225,0.28448426723480225
93,0.016417814418673515,0.015823377296328545,0.010717008262872696,0.010645628906786442,0.00834719929844141,0.011509700678288937,0.010941185057163239,0.011173753067851067,0.016019592061638832,0.2839779853820801,0.2839779853820801,0.2839779853820801
94,0.015613913536071777,0.015996230766177177,0.010524830780923367,0.01023466233164072,0.008358210325241089,0.011524134315550327,0.011246674694120884,0.011147254146635532,0.016081908717751503,0.2836035490036011,0.2836035490036011,0.2836035490036011
95,0.015641938894987106,0.01539292000234127,0.010308277793228626,0.010055458173155785,0.00817088782787323,0.011341114528477192,0.01142094749957323,0.011012083850800991,0.016003040596842766,0.2827543020248413,0.2827543020248413,0.2827543020248413
96,0.015747951343655586,0.015133525244891644,0.010430241003632545,0.010313085280358791,0.008217920549213886,0.011286580935120583,0.010732357390224934,0.01091164443641901,0.01594553142786026,0.2818588614463806,0.2818588614463806,0.2818588614463806
97,0.015884775668382645,0.015397744253277779,0.010415270924568176,0.010118633508682251,0.0081609096378088,0.011286338791251183,0.01081246417015791,0.010837319307029247,0.016006799414753914,0.2815890908241272,0.2815890908241272,0.2815890908241272
98,0.015648871660232544,0.01533535122871399,0.010318765416741371,0.009769153781235218,0.008162518963217735,0.011268172413110733,0.010587072931230068,0.010685767978429794,0.01587538607418537,0.2805801331996918,0.2805801331996918,0.2805801331996918
99,0.015174750238656998,0.015553942881524563,0.010069272480905056,0.009572110138833523,0.008122388273477554,0.01124274730682373,0.010601125657558441,0.010503125376999378,0.01596168614923954,0.27957355976104736,0.27957355976104736,0.27957355976104736
100,0.015242736786603928,0.015465894713997841,0.010202532634139061,0.009798640385270119,0.008058728650212288,0.011215961538255215,0.010546709410846233,0.010676323436200619,0.01579153537750244,0.27886489033699036,0.27886489033699036,0.27886489033699036
101,0.014666497707366943,0.014717008918523788,0.01000150851905346,0.00964480359107256,0.008072000928223133,0.011467191390693188,0.010198516771197319,0.010620681568980217,0.015810715034604073,0.2779005467891693,0.2779005467891693,0.2779005467891693
102,0.015202654525637627,0.014607865363359451,0.009992592968046665,0.009485363028943539,0.00803115963935852,0.011269239708781242,0.010291683487594128,0.010330195538699627,0.01580175943672657,0.277596116065979,0.277596116065979,0.277596116065979
103,0.014922301284968853,0.015003995969891548,0.009917940013110638,0.009621627628803253,0.00791883748024702,0.011093172244727612,0.010099010542035103,0.010465833358466625,0.01574970781803131,0.27663421630859375,0.27663421630859375,0.27663421630859375
104,0.014790466986596584,0.015243595466017723,0.009890404529869556,0.009505816735327244,0.007980648428201675,0.01104911882430315,0.01022037398070097,0.010425969958305359,0.015708014369010925,0.27570149302482605,0.27570149302482605,0.27570149302482605
105,0.015078823082149029,0.01561733242124319,0.009921170771121979,0.009508315473794937,0.007852657698094845,0.010937361046671867,0.010052820667624474,0.010141165927052498,0.015716351568698883,0.27485835552215576,0.27485835552215576,0.27485835552215576
106,0.014018713496625423,0.01454900112003088,0.009760911576449871,0.009169586934149265,0.007838183082640171,0.01102572213858366,0.009937569499015808,0.010187428444623947,0.01562758907675743,0.2741473913192749,0.2741473913192749,0.2741473913192749
107,0.014291944913566113,0.014123756438493729,0.009900818578898907,0.009111562743782997,0.007813452742993832,0.010971849784255028,0.010051185265183449,0.010359533131122589,0.015567503869533539,0.2737058401107788,0.2737058401107788,0.2737058401107788
108,0.014263543300330639,0.014349360018968582,0.0098727410659194,0.009336856193840504,0.007703430484980345,0.010796400718390942,0.00974682904779911,0.01014248002320528,0.0155631797388196,0.2725522816181183,0.2725522816181183,0.2725522816181183
109,0.014114387333393097,0.014459067955613136,0.009556706994771957,0.009132729843258858,0.007789121009409428,0.010844596661627293,0.010059810243546963,0.010105609893798828,0.015597820281982422,0.27178096771240234,0.27178096771240234,0.27178096771240234
110,0.014120192267000675,0.014295984990894794,0.00949880201369524,0.009120514616370201,0.007785340771079063,0.010837441310286522,0.009948586113750935,0.010097349062561989,0.01552126370370388,0.2715623378753662,0.2715623378753662,0.2715623378753662
111,0.013924079947173595,0.013706331141293049,0.009530262090265751,0.00896251481026411,0.007690764497965574,0.010750379413366318,0.009823136031627655,0.010050514712929726,0.01537672895938158,0.270567923784256,0.270567923784256,0.270567923784256
112,0.01397155411541462,0.0139683298766613,0.009421822614967823,0.009311744011938572,0.007706944365054369,0.010722512379288673,0.009444081224501133,0.009742281399667263,0.015413791872560978,0.2697394788265228,0.2697394788265228,0.2697394788265228
113,0.013795539736747742,0.01390256080776453,0.009417672641575336,0.008927968330681324,0.007571304216980934,0.010779667645692825,0.00951400026679039,0.009748891927301884,0.015333150513470173,0.26928645372390747,0.26928645372390747,0.26928645372390747
114,0.013567189686000347,0.013616451062262058,0.009462065994739532,0.008809758350253105,0.0076075526885688305,0.010677937418222427,0.009638550691306591,0.009839223697781563,0.015380853787064552,0.2682596743106842,0.2682596743106842,0.2682596743106842
115,0.01383207831531763,0.013777702115476131,0.009558233432471752,0.008788865059614182,0.007595604285597801,0.010754129849374294,0.009562996216118336,0.009769357740879059,0.015276116319000721,0.2674247920513153,0.2674247920513153,0.2674247920513153
116,0.01349188294261694,0.013681664131581783,0.00932538416236639,0.00887624267488718,0.007507970556616783,0.010615065693855286,0.00937872938811779,0.00972348265349865,0.015451555140316486,0.26665860414505005,0.26665860414505005,0.26665860414505005
117,0.01306179165840149,0.01338160876184702,0.009257757104933262,0.008870010264217854,0.007532840594649315,0.010704628191888332,0.009312273934483528,0.00957313273102045,0.01532521191984415,0.2657032907009125,0.2657032907009125,0.2657032907009125
118,0.013365485705435276,0.013404201716184616,0.009101896546781063,0.008577754721045494,0.007533118594437838,0.010580041445791721,0.00921695213764906,0.009575282223522663,0.01532871462404728,0.2648017406463623,0.2648017406463623,0.2648017406463623
119,0.013826552778482437,0.0132351228967309,0.009056000038981438,0.008641868829727173,0.007537995930761099,0.010503765195608139,0.009079881012439728,0.009492594748735428,0.015245753340423107,0.26369091868400574,0.26369091868400574,0.26369091868400574
120,0.013619353994727135,0.013226823881268501,0.009167049080133438,0.008533370681107044,0.007487946189939976,0.010615421459078789,0.009000900201499462,0.009400909766554832,0.015294824726879597,0.2629624903202057,0.2629624903202057,0.2629624903202057
121,0.013356332667171955,0.012991370633244514,0.009085987694561481,0.008591538295149803,0.007429003715515137,0.010495106689631939,0.008826878853142262,0.009472286328673363,0.015217849053442478,0.2618837356567383,0.2618837356567383,0.2618837356567383
122,0.013241962529718876,0.013516451232135296,0.008937065489590168,0.008432576432824135,0.007413959130644798,0.010450088419020176,0.009097662754356861,0.009332667104899883,0.015168287791311741,0.2612939178943634,0.2612939178943634,0.2612939178943634
123,0.0134006068110466,0.013056398369371891,0.008999314159154892,0.008408324792981148,0.007411712780594826,0.010286194272339344,0.00905857514590025,0.009134072810411453,0.015230785124003887,0.26013678312301636,0.26013678312301636,0.26013678312301636
124,0.013085850514471531,0.012715294025838375,0.008905723690986633,0.008121335878968239,0.007366627920418978,0.010399873368442059,0.00863384734839201,0.00929773785173893,0.015163571573793888,0.25934073328971863,0.25934073328971863,0.25934073328971863
125,0.01287186611443758,0.013004934415221214,0.008887715637683868,0.008511236868798733,0.007378848735243082,0.010206261649727821,0.008844763971865177,0.009383679367601871,0.015120349824428558,0.25865402817726135,0.25865402817726135,0.25865402817726135
