features,aggregate
GCNT7;C20orf106,0.004787354012542307
GCOM1,0.002593255288348304
GEMIN5|25929,0.0017904593525173056
GFOD2|81577,0.0029898716632145847
GFPT2|9945,0.003026251088855658
GGTLC2|91227,0.014348540732189087
GIMAP2|26157,0.0043813671265767965
GINS4|84296,0.012455527819881976
GIPC3|126326,0.004116961539568757
GIYD1;SULT1A3;GIYD2;BOLA2B;BOLA2;SULT1A4,0.011669340328045735
GJA1|2697,0.006481465486494082
GJB7,0.011468416234129426
GLA,0.007399479050360126
GLB1L|79411,0.0027668442593093948
GLIPR1,0.008610820781106181
GLIS2|84662,0.0029755557107525076
GLRX2,0.001829996513155586
GLS2,0.002283466723236809
GLTPD1,0.00346507328053978
GMEB2|26205,0.003557301248092698
GMFB,0.0026698950596490876
GNAI1|2770,0.008334769948706786
GNGT2;ABI3,0.0041376329993303915
GNL3;SNORD19B,0.003483730043772937
GNS,0.002047665550468039
GOLGA1|2800,0.002652478016119638
GOLGA7|51125,0.002450208059912128
GOLPH3L,0.00525275207157333
GOPC|57120,0.0016156848412330765
GORAB|92344,0.0022356728132201086
GPC1,0.001960720534751848
GPC1|2817,0.00451790049523475
GPD1L|23171,0.005758673033612618
GPN2|54707,0.0017906636752064908
GPR12,0.004261275294030333
GPR128,0.006221845766752017
GPR27;EIF4E3,0.0038701608316004535
GPR4|2828,0.0028836430593952426
GPR68,0.0026461822094900325
GPR89B,0.001839574352784004
GPSM1|26086,0.002522748617840229
GPSM2|29899,0.006750479413150693
GPX4|2879,0.0037199835481111212
GRAPL,0.0052775287708925304
GRIPAP1|56850,0.0027366043600886808
GRM5,0.003753309177589515
GSDMA,0.0030918440034593806
GSDMB|55876,0.011277218242626293
GSK3B,0.0018576299859835396
GSTP1|2950,0.009946083064900869
GTF2IRD1,0.004732653080207691
GTPBP4,0.002027148966286231
GXYLT1|283464,0.0029745451904774007
GZMH,0.015930142515900664
H19;MIR675,0.012960941266936558
H2AFY|9555,0.0027737671840902876
HABP2,0.008057551553174289
HAR1B;HAR1A,0.012187998951678589
HBXIP|10542,0.002092213632864204
HCCA2;KRTAP5-6,0.016201045086045158
HCG4,0.008698846441528572
HDAC2|3066,0.004053051276163416
HDAC8|55869,0.0024125163268326096
HDGF|3068,0.0033453658857328307
HEATR7A|727957,0.002718062019535671
HEPACAM,0.013570087023851119
HERC2P2,0.0025687630518955993
HERPUD1|9709,0.0019342947468292352
HES1|3280,0.0034870763491747637
HESX1,0.002611666664152654
HEXIM1,0.0021149904885586525
HGSNAT|138050,0.0032342778207110766
HHIP,0.0037135772930424324
HHIPL1|84439,0.0035139372198264704
HIF1A,0.0035033472295291765
HINT2|84681,0.0029237595601912807
HIPK2|28996,0.0043454374678359945
HIST3H2BB;HIST3H2A,0.03255322955283138
HLA-A,0.00724697616729352
HLA-C|3107,0.002476461732072603
HMBOX1|79618,0.003677827185399384
HMGA1|3159,0.006784918704260877
HMGCS1,0.0019199185534758063
HNRNPA3|220988,0.0021633973804359888
HNRNPF,0.0022184120996150496
HNRNPH2,0.0064359892218999355
HNRPLL|92906,0.002168267270342343
HOMER1|9456,0.0067969330217337596
HOOK3|84376,0.002224796565146318
HOPX|84525,0.003804798179720299
HOXA3,0.015597869069014596
HOXA7,0.008929918761306006
HOXB6|3216,0.011690065419072975
HPS4|89781,0.0024413491681355435
HRASLS,0.01684618329698022
HSBP1|3281,0.0025248354522762785
HSD17B8,0.0065643948381970225
HSDL1|83693,0.0021947507334481213
HSF4|3299,0.006060102026991605
HSP90AB2P|391634,0.005206152618872973
HSPA14,0.0060371609308602445
HSPA6|3310,0.0025651994958994073
HSPA7,0.0034254982737855462
